#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.49067e+07 0 0 0 0 0 0 0 0.122047 5.7604e-05 0.120086 0.022462 0.0180193 0.150879 5.94428e-05 0.151242 0.0216742 0.0220389 0.183662 3.83149e-05 0.186894 0.00899908 0.0159202 121734
1.55901e+08 0 0 0 0 0 0 0 0.122947 0.000116114 0.121196 0.0228947 0.0191576 0.153528 0.000114967 0.154288 0.0208982 0.0221901 0.185119 7.15128e-05 0.188438 0.00810906 0.0151236 32042
2.47186e+08 0 0 0 0 0 0 0 0.124432 0.000144014 0.12288 0.0230538 0.019577 0.155375 0.000137996 0.156125 0.0206603 0.0216128 0.186294 8.24597e-05 0.189446 0.00744493 0.0141261 21203
3.91558e+08 7.21865e-05 7.21865e-05 0 0 0 0 0 0.126174 0.000178283 0.124988 0.022564 0.0197545 0.156958 0.000165668 0.157563 0.0198528 0.0207564 0.186962 9.79473e-05 0.190096 0.00705032 0.0137646 13853
6.2088e+08 0 0 0 0 0 0 0 0.127849 0.000221735 0.127054 0.022296 0.0202573 0.158277 0.000202118 0.159407 0.0190461 0.0212519 0.187791 0.000113274 0.190559 0.00662816 0.0124375 8966
9.82125e+08 0.000532104 0.000307156 0 0 0 0 0 0.129413 0.000278995 0.128715 0.0221645 0.0202375 0.159455 0.000254035 0.160782 0.0186231 0.0211925 0.188303 0.000141757 0.191093 0.00641836 0.0117733 5638
1.5573e+09 0 0 0 0 0 0 0 0.130962 0.000356663 0.130501 0.0220408 0.0208124 0.160829 0.000315937 0.161583 0.0191085 0.020263 0.189238 0.000170377 0.191977 0.0058798 0.0117584 3523
2.4598e+09 0.00190204 0.000950343 0 0 0 0 0 0.132858 0.00044808 0.132485 0.0207678 0.0210687 0.162268 0.000402507 0.163666 0.0175525 0.0207576 0.189787 0.00021671 0.192547 0.00571501 0.0111863 2103
3.89701e+09 0 0 0 0 0 0 0 0.135989 0.000579215 0.135746 0.0215473 0.0212446 0.165242 0.000480002 0.167377 0.0153207 0.0197823 0.190764 0.000249494 0.193181 0.00514717 0.0103296 1266
6.14621e+09 0.0028777 0.00203337 0 0 0 0 0 0.138315 0.000758992 0.138134 0.0220918 0.0205009 0.168134 0.000660156 0.170206 0.0156735 0.0203246 0.191865 0.00034661 0.194524 0.00486039 0.0097039 695
9.7663e+09 0.00950119 0.0047336 0 0 0 0 0 0.140942 0.000993146 0.139359 0.0236308 0.0194712 0.169104 0.000828759 0.170413 0.0170864 0.0173339 0.192301 0.00042649 0.194914 0.0042942 0.0101884 421
1.56457e+10 0.0042735 0.0042735 1.80925e+06 1.80925e+06 0 0 0 0.144782 0.00136589 0.145519 0.0222649 0.0211963 0.171814 0.00110191 0.176129 0.0118316 0.021814 0.193955 0.000503803 0.196424 0.0032915 0.00834365 234
2.46358e+10 0.0330579 0.016321 0 0 0 0 0 0.146149 0.00169474 0.14472 0.0236068 0.0189079 0.171711 0.00127573 0.173612 0.0111868 0.0161387 0.194339 0.000521839 0.195793 0.00318785 0.00697803 121
3.90572e+10 0.0142857 0.0142857 0 0 0 0 0 0.14786 0.0023858 0.149126 0.0199604 0.0231858 0.172035 0.00177694 0.171276 0.0186539 0.0139213 0.192895 0.000913961 0.195064 0.00424188 0.0101919 70
5.88927e+10 0 0 0 0 0 0 0 0.14946 0.00359092 0.152662 0.0164589 0.0174931 0.171516 0.00353405 0.175353 0.0114219 0.0181636 0.194419 0.00112853 0.19524 0.00432974 0.00383845 23
9.72108e+10 0 0 0 0 0 0 0 0.150309 0.00348812 0.151375 0.0082728 0.0122316 0.177229 0.00231107 0.178992 0.00685769 0.00806686 0.196142 0.00109672 0.197847 0.000527278 0.00468665 9
1.47538e+11 0 0 0 0 0 0 0 0.138221 0.0099938 0.148214 0 0.0199876 0.163928 0.00177265 0.1657 0 0.0035453 0.188078 0.00237591 0.190453 0 0.00475182 2
