#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.0947 5.03256e-05 2.84905e-06 671102 9670.23 0 0 0 0.363971 4.2729e-05 0.36375 0.108809 0.117161 0.520057 3.07293e-05 0.530217 0.061025 0.0777381 0.635391 9.5489e-06 0.641004 0.0142058 0.0248713 6199633
62.3588 0.000118391 7.94544e-06 1.73323e+06 26339.5 0 0 0 0.288186 6.33098e-05 0.282238 0.0934343 0.085581 0.505758 5.04047e-05 0.514372 0.056169 0.0726392 0.636027 1.40635e-05 0.640085 0.0131113 0.0210764 1875137
78.5252 0.000648497 2.61628e-05 1.08168e+07 99144.9 0 0 0 0.289544 8.58437e-05 0.284168 0.08816 0.0811102 0.516295 5.77443e-05 0.520936 0.0489848 0.0578691 0.636646 1.8321e-05 0.640184 0.0123034 0.0190825 946804
98.5134 0.00204977 6.62959e-05 4.88404e+07 317571 0 0 0 0.322297 0.000120906 0.319829 0.0818549 0.081413 0.528232 7.5767e-05 0.532089 0.0458191 0.0537296 0.637894 2.75047e-05 0.642042 0.0115046 0.0189787 465417
123.87 0.00517783 0.000157955 1.49607e+08 868681 0 3.33661e+08 0 0.368127 0.000167775 0.367662 0.0736323 0.0744128 0.541232 0.000103067 0.544283 0.041446 0.0471984 0.636353 4.84796e-05 0.641807 0.0121239 0.0218263 206457
155.693 0.0122571 0.00037994 3.59307e+08 2.13727e+06 0 9.05651e+08 0 0.376645 0.000228012 0.377052 0.0613883 0.0639524 0.514275 0.000175931 0.514836 0.0491623 0.0505392 0.618207 0.000120678 0.627518 0.0205793 0.0403737 83870
195.602 0.0242628 0.000873987 6.90227e+08 4.97314e+06 4.16676e+08 1.08223e+09 4.16676e+08 0.344373 0.000349862 0.343931 0.0573607 0.0589544 0.462972 0.000334569 0.460259 0.0609871 0.055062 0.587601 0.000309912 0.6019 0.0370061 0.0712678 30994
245.421 0.0482364 0.00214803 1.03466e+09 1.07383e+07 7.50856e+08 1.32453e+09 7.50856e+08 0.303487 0.00059143 0.301329 0.0582447 0.0554745 0.412858 0.000656645 0.406233 0.0708815 0.0560176 0.560123 0.000734011 0.576748 0.0569547 0.0975992 9951
309.021 0.107881 0.00580707 1.37101e+09 2.30202e+07 1.08226e+09 1.56736e+09 1.08226e+09 0.266859 0.00104641 0.262437 0.0568188 0.0491376 0.369532 0.00127908 0.362619 0.0682811 0.0582803 0.527134 0.00169494 0.533986 0.0941883 0.108574 2855
388.464 0.158442 0.0131678 1.45748e+09 4.48043e+07 1.24692e+09 1.48608e+09 1.24692e+09 0.238938 0.00193472 0.235081 0.0491938 0.0450311 0.336618 0.00257311 0.329624 0.0659716 0.0600193 0.496239 0.00349158 0.48869 0.129064 0.092916 770
488.081 0.269036 0.0316756 1.74281e+09 9.60178e+07 1.4584e+09 1.65276e+09 1.00114e+09 0.215268 0.0031828 0.206947 0.0468405 0.0299158 0.306133 0.00459471 0.298832 0.0687248 0.0561176 0.460013 0.00683406 0.442725 0.131482 0.0672045 197
609.418 0.333333 0.0559454 1.50885e+09 1.38822e+08 1.25088e+09 1.71796e+09 7.93618e+08 0.200522 0.00434642 0.198832 0.0288321 0.0276347 0.283618 0.00537432 0.276849 0.0576254 0.0389709 0.425957 0.00862011 0.417691 0.0802338 0.0624538 72
775.861 0.391304 0.104051 1.35379e+09 2.37675e+08 1.12466e+09 1.41287e+09 1.12466e+09 0.193719 0.00750099 0.189 0.035917 0.0256601 0.291922 0.0130796 0.270564 0.0674441 0.0238665 0.432946 0.017585 0.410016 0.125605 0.0577246 23
949.279 0.8 0.2 1.02407e+09 3.54731e+08 9.96637e+08 9.6135e+08 9.96637e+08 0.166589 0.0111505 0.169204 0.0273745 0.0355286 0.264666 0.0279745 0.262814 0.085502 0.0822602 0.403708 0.0330836 0.402889 0.107483 0.091801 5
1133.07 0.5 0.5 1.16639e+09 4.17287e+07 1.20812e+09 0 8.34574e+07 0.159537 0.0074823 0.16702 0 0.0149646 0.235259 0.00899339 0.244253 0 0.0179868 0.382904 0.00224499 0.385149 0 0.00448999 2
