#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.5554 0.0116109 0.0121521 5.07295e-05 0 0 0 0.00169772 4.858e-06 0 0 0 5100286
62.1911 0.0425776 0.0460377 0.0001845 0 0 0 0.00620389 1.82477e-05 0 0 0 1503443
78.6143 0.121698 0.138703 0.000456259 0 0 0 0.0190827 5.15872e-05 0 0.0373943 0 751137
98.7063 0.26987 0.331918 0.00095124 0 1 0 0.0480518 0.00012028 0.0121093 0.0960481 0.0121093 400355
124.13 0.462674 0.624628 0.0017718 0 1 0 0.0971602 0.000245944 0.060288 0.143456 0.060288 197716
156.442 0.642345 0.967441 0.00294763 1 1 1 0.169262 0.000448271 0.140043 0.177436 0.113646 97362
197.011 0.735084 1.18602 0.00437477 1 1 1 0.254026 0.000727931 0.235661 0.195106 0.155766 49812
247.948 0.715353 1.14997 0.0062257 1 1 1 0.325662 0.00109601 0.314148 0.197777 0.171813 24771
311.953 0.639758 0.963322 0.00843114 1 1 1 0.367413 0.00157627 0.355772 0.19769 0.166433 12078
392.703 0.542695 0.739198 0.0106213 1 1 1 0.381411 0.00218858 0.363511 0.189562 0.146906 5832
493.217 0.461278 0.599624 0.0145269 0 1 0 0.372102 0.00292535 0.354038 0.157763 0.12295 2660
619.404 0.398619 0.491803 0.0203842 0 1 0 0.356177 0.00397553 0.339326 0.129577 0.105041 1159
778.868 0.350763 0.400871 0.0277805 0 1 0 0.330771 0.00633771 0.306165 0.127475 0.0892997 459
973.396 0.322581 0.36129 0.0447344 0 1 0 0.285788 0.00830785 0.286047 0.0809086 0.0996555 155
1214.97 0.317073 0.390244 0.0980172 0 1 0 0.240922 0.00990535 0.234261 0.0709341 0.0529747 41
1622.9 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
