#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
48.0469 0 0 0 0 0 0 3.30378e-07 1.90897e-07 0 0 0 472956
62.7962 0 0 0 0 0 0 0 0 0 0 0 442919
79.6725 0 0 0 0 0 0 0 0 0 0 0 331051
97.9359 0 0 0 0 0 0 1.34353e-06 6.87769e-07 0 0 0 170627
123.383 0 0 0 0 0 0 2.02952e-05 5.25358e-06 0 0 0 57503
154.836 0 0 0 0 0 0 0.000164626 3.0081e-05 0 0 0 18670
194.587 0 0 0 0 0 0 0.00132908 0.000152768 0 0 0 5200
245.174 0 0 0 0 0 0 0.00371868 0.000513169 0 0 0 1250
305.756 0 0 0 0 0 0 0.0107448 0.00211173 0 0 0 278
383.42 0 0 0 0 0 0 0.0226382 0.011416 0 0.0236718 0 32
484.961 0 0 0 0 0 0 0.0110145 0.0110145 0 0.0440582 0 4
