#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.32579e+09 0.00147185 0.00155654 5.03353e-05 0 0 0 0.000306002 7.13518e-06 0 0 0 684854
1.57955e+10 0.00198658 0.00203976 7.54745e-05 0 0 0 0.000493255 1.00276e-05 0 0 0 376024
2.48763e+10 0.00480685 0.00494116 0.000127339 0 0 0 0.00113308 1.69834e-05 0 0 0 320168
3.92387e+10 0.0122079 0.0125984 0.000232051 0 0 0 0.00271094 3.13981e-05 0 0 0 245824
6.22505e+10 0.0290679 0.0305509 0.000426645 0 0 0 0.00611501 5.76033e-05 0 0 0 179373
9.82609e+10 0.0547466 0.0582357 0.000712156 0 0 0 0.0114882 9.8819e-05 0 0.0113783 0 122382
1.55146e+11 0.0996352 0.108242 0.0012441 0 0 0 0.020799 0.000177582 0 0.0416647 0 74010
2.45667e+11 0.167548 0.186169 0.00213531 0 1 0 0.0354773 0.000319885 0 0.0814533 0 41994
3.89022e+11 0.264429 0.302561 0.00354782 0 1 0 0.0577403 0.000557918 0.0204049 0.109451 0.0204049 23235
6.14456e+11 0.374866 0.449823 0.00580093 0 1 0 0.0881975 0.00095206 0.0503037 0.140443 0.0503037 12167
9.73192e+11 0.49738 0.619188 0.00906649 0 1 0 0.128129 0.00159162 0.0934418 0.164408 0.0838768 6108
1.53567e+12 0.637351 0.839523 0.0143491 1 1 1 0.184072 0.00271419 0.159014 0.185015 0.128124 2854
2.43688e+12 0.693535 0.957179 0.023047 1 1 1 0.245363 0.00461999 0.230256 0.184311 0.159034 1191
3.85168e+12 0.741273 1.06366 0.0375109 1 1 1 0.299274 0.00791936 0.282483 0.198901 0.163558 487
6.07559e+12 0.792453 1.20283 0.0591072 1 1 1 0.381313 0.0121022 0.393554 0.186353 0.218374 212
9.68878e+12 0.681319 0.967033 0.0862324 1 1 1 0.460094 0.0182664 0.474042 0.163303 0.177182 91
1.52764e+13 0.560976 0.97561 0.179728 1 1 1 0.495129 0.0330202 0.553284 0.108648 0.230353 41
2.37932e+13 0.583333 0.75 0.217597 1 1 1 0.593441 0.036591 0.635058 0.0482305 0.171531 12
3.89419e+13 0.428571 0.857143 0.459221 0 2 0 0.545999 0.0959298 0.638298 0.074963 0.269597 7
7.12353e+13 1 1 1 1 0 0 0.541315 0.541315 0.541315 0 0 1
8.00882e+13 0 0 0 0 0 0 0.776564 0.776564 0.776564 0 0 1
