#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 8.407350e+12 (median) + 4.511750e+12  / - 2.126470e+12
#SM    Stats: 7.878710e+10 (median) + 5.519590e+10  / - 3.643560e+10
#ObsSM Stats: 7.674950e+10 (median) + 6.383050e+10  / - 3.869220e+10
#VMP   Stats: 3.639600e+02 (median) + 5.521002e+01  / - 3.620999e+01
#ICL   Stats: 2.862530e+09 (median) + 8.206570e+09  / - 1.972520e+09
#SSFR  Stats: 3.171260e-12 (median) + 1.650766e-11  / - 2.109742e-12
sfh 0.055623 0 0 0 #avg: 2.28614e-06; avg_err: 1.93664e-06; sd: 0.000187774; counts: 9402
sfh 0.060123 0 0 0 #avg: 0.00063028; avg_err: 7.75877e-05; sd: 0.00752281; counts: 9402
sfh 0.062373 0 0 0 #avg: 0.00465991; avg_err: 0.000371947; sd: 0.0360635; counts: 9402
sfh 0.064623 0 0 0 #avg: 0.0141192; avg_err: 0.000850112; sd: 0.0824258; counts: 9402
sfh 0.066873 0 1.7251e-07 0 #avg: 0.0355597; avg_err: 0.00179368; sd: 0.173913; counts: 9402
sfh 0.069123 0 0.0437317 0 #avg: 0.0724193; avg_err: 0.00301662; sd: 0.292487; counts: 9402
sfh 0.071373 0 0.1222 0 #avg: 0.122546; avg_err: 0.00438838; sd: 0.425492; counts: 9402
sfh 0.073623 0 0.234138 0 #avg: 0.187622; avg_err: 0.00631016; sd: 0.611826; counts: 9402
sfh 0.075873 0.0118049 0.367864 0.0118049 #avg: 0.26452; avg_err: 0.00818446; sd: 0.793555; counts: 9402
sfh 0.078123 0.0380462 0.48772 0.0380462 #avg: 0.345956; avg_err: 0.00996252; sd: 0.965954; counts: 9402
sfh 0.080373 0.0831411 0.610597 0.0831411 #avg: 0.426702; avg_err: 0.0111282; sd: 1.07897; counts: 9402
sfh 0.082623 0.13794 0.665369 0.137936 #avg: 0.49156; avg_err: 0.0120353; sd: 1.16693; counts: 9402
sfh 0.085998 0.247736 0.928274 0.232953 #avg: 0.712762; avg_err: 0.0177369; sd: 1.71975; counts: 9402
sfh 0.089373 0.371385 1.15499 0.32629 #avg: 0.926647; avg_err: 0.0205551; sd: 1.99299; counts: 9402
sfh 0.092748 0.512824 1.39382 0.423695 #avg: 1.16552; avg_err: 0.0239347; sd: 2.32068; counts: 9402
sfh 0.096123 0.682823 1.69619 0.531785 #avg: 1.47405; avg_err: 0.0290929; sd: 2.82081; counts: 9402
sfh 0.099498 0.863748 2.04742 0.64416 #avg: 1.8533; avg_err: 0.0379201; sd: 3.67669; counts: 9402
sfh 0.102873 1.05842 2.52684 0.768362 #avg: 2.26891; avg_err: 0.0492572; sd: 4.77591; counts: 9402
sfh 0.106248 1.27181 2.93695 0.907195 #avg: 2.69309; avg_err: 0.0565536; sd: 5.48336; counts: 9402
sfh 0.109623 1.53095 3.40853 1.07517 #avg: 3.14905; avg_err: 0.0647265; sd: 6.2758; counts: 9402
sfh 0.112998 1.768 3.87692 1.23207 #avg: 3.5852; avg_err: 0.0760483; sd: 7.37355; counts: 9402
sfh 0.116373 2.03898 4.41163 1.42255 #avg: 4.09676; avg_err: 0.0781893; sd: 7.58113; counts: 9402
sfh 0.119748 2.31616 5.06964 1.61212 #avg: 4.68993; avg_err: 0.0901818; sd: 8.74391; counts: 9402
sfh 0.123123 2.59589 5.75199 1.79329 #avg: 5.29528; avg_err: 0.104682; sd: 10.1499; counts: 9402
sfh 0.126498 2.90848 6.31218 2.02614 #avg: 5.86307; avg_err: 0.107557; sd: 10.4286; counts: 9402
sfh 0.129873 3.20487 7.16833 2.21566 #avg: 6.50963; avg_err: 0.121986; sd: 11.8276; counts: 9402
sfh 0.133248 3.48388 7.82542 2.40083 #avg: 7.10846; avg_err: 0.129424; sd: 12.5488; counts: 9402
sfh 0.136623 3.87267 8.44873 2.68029 #avg: 7.8473; avg_err: 0.144699; sd: 14.0298; counts: 9402
sfh 0.141685 4.39757 9.57543 3.0581 #avg: 8.94088; avg_err: 0.166079; sd: 16.1028; counts: 9402
sfh 0.146748 4.92926 11.0709 3.40924 #avg: 10.2413; avg_err: 0.195955; sd: 18.9995; counts: 9402
sfh 0.15181 5.53478 12.5666 3.87499 #avg: 11.4594; avg_err: 0.217034; sd: 21.0434; counts: 9402
sfh 0.156873 6.05121 14.2673 4.22726 #avg: 12.9449; avg_err: 0.244524; sd: 23.7087; counts: 9402
sfh 0.161935 6.79341 15.8356 4.81847 #avg: 14.2656; avg_err: 0.261335; sd: 25.3387; counts: 9402
sfh 0.166998 7.48202 18.3465 5.3389 #avg: 16.0511; avg_err: 0.2891; sd: 28.0308; counts: 9402
sfh 0.17206 8.21192 20.8275 5.83284 #avg: 17.8662; avg_err: 0.331342; sd: 32.1265; counts: 9402
sfh 0.177123 8.86498 23.6318 6.26912 #avg: 20.0143; avg_err: 0.37905; sd: 36.7522; counts: 9402
sfh 0.182185 9.81814 26.0481 6.94502 #avg: 22.0152; avg_err: 0.428811; sd: 41.577; counts: 9402
sfh 0.187248 10.8335 27.7779 7.79515 #avg: 23.659; avg_err: 0.416851; sd: 40.4173; counts: 9402
sfh 0.19231 11.6648 31.009 8.41505 #avg: 25.6772; avg_err: 0.443609; sd: 43.0118; counts: 9402
sfh 0.197373 12.6096 33.641 9.1385 #avg: 28.2924; avg_err: 0.506078; sd: 49.0687; counts: 9402
sfh 0.202435 13.7775 37.0094 10.0748 #avg: 30.3928; avg_err: 0.520109; sd: 50.4291; counts: 9402
sfh 0.207498 14.7459 40.6986 10.838 #avg: 32.3486; avg_err: 0.535968; sd: 51.9668; counts: 9402
sfh 0.21256 15.8154 44.7654 11.7172 #avg: 34.9599; avg_err: 0.58677; sd: 56.8925; counts: 9402
sfh 0.217623 17.1403 48.351 12.8257 #avg: 37.0617; avg_err: 0.594107; sd: 57.6039; counts: 9402
sfh 0.222685 18.2413 50.8201 13.6368 #avg: 39.0511; avg_err: 0.608547; sd: 59.0039; counts: 9402
sfh 0.227748 19.8088 54.3433 14.9667 #avg: 41.1393; avg_err: 0.618788; sd: 59.9969; counts: 9402
sfh 0.23281 21.0395 57.8437 16.2007 #avg: 43.1173; avg_err: 0.636855; sd: 61.7486; counts: 9402
sfh 0.237873 21.5256 62.5572 16.5692 #avg: 45.5858; avg_err: 0.683995; sd: 66.3193; counts: 9402
sfh 0.242935 22.4723 66.8323 17.4659 #avg: 48.1356; avg_err: 0.724742; sd: 70.2701; counts: 9402
sfh 0.247998 24.4236 68.2754 19.3088 #avg: 49.6765; avg_err: 0.734787; sd: 71.244; counts: 9402
sfh 0.25306 25.1266 70.4118 20.0563 #avg: 51.045; avg_err: 0.729928; sd: 70.7729; counts: 9402
sfh 0.258123 26.4897 72.8591 21.7409 #avg: 52.3008; avg_err: 0.745735; sd: 72.3055; counts: 9402
sfh 0.263185 27.8267 73.7093 23.2724 #avg: 52.9039; avg_err: 0.72381; sd: 70.1797; counts: 9402
sfh 0.268248 28.651 76.433 24.4625 #avg: 54.0915; avg_err: 0.726123; sd: 70.404; counts: 9402
sfh 0.27331 30.2945 79.0285 26.4638 #avg: 55.9283; avg_err: 0.73811; sd: 71.5663; counts: 9402
sfh 0.278373 31.4576 78.0984 27.9161 #avg: 56.1577; avg_err: 0.74334; sd: 72.0733; counts: 9402
sfh 0.283435 31.3617 80.1633 28.1836 #avg: 56.1108; avg_err: 0.732197; sd: 70.9929; counts: 9402
sfh 0.288498 31.0192 78.6468 28.1401 #avg: 56.1795; avg_err: 0.74854; sd: 72.5775; counts: 9402
sfh 0.29356 30.8019 79.7801 28.134 #avg: 55.8869; avg_err: 0.738089; sd: 71.5642; counts: 9402
sfh 0.298623 30.9012 78.2598 28.517 #avg: 55.3088; avg_err: 0.729211; sd: 70.7034; counts: 9402
sfh 0.303685 30.8003 79.0737 28.7565 #avg: 54.3214; avg_err: 0.705959; sd: 68.4489; counts: 9402
sfh 0.308748 29.4347 76.8313 27.6086 #avg: 52.5673; avg_err: 0.687381; sd: 66.6476; counts: 9402
sfh 0.31381 28.7132 76.3938 27.1025 #avg: 51.9542; avg_err: 0.687244; sd: 66.6343; counts: 9402
sfh 0.318873 27.7123 73.6547 26.3394 #avg: 50.2884; avg_err: 0.682258; sd: 66.1509; counts: 9402
sfh 0.323935 25.5365 72.356 24.3259 #avg: 48.0424; avg_err: 0.651546; sd: 63.1731; counts: 9402
sfh 0.328997 24.3038 68.977 23.208 #avg: 46.3408; avg_err: 0.643631; sd: 62.4057; counts: 9402
sfh 0.33406 22.6952 66.4146 21.7041 #avg: 43.8085; avg_err: 0.607968; sd: 58.9478; counts: 9402
sfh 0.339122 19.7887 65.2958 18.9206 #avg: 40.9639; avg_err: 0.576206; sd: 55.8683; counts: 9402
sfh 0.344185 18.7859 62.4312 18.0171 #avg: 39.2198; avg_err: 0.551459; sd: 53.4688; counts: 9402
sfh 0.349247 17.6162 59.1961 16.9258 #avg: 37.1432; avg_err: 0.529917; sd: 51.3801; counts: 9402
sfh 0.35431 15.0127 57.6083 14.3928 #avg: 34.87; avg_err: 0.503997; sd: 48.8669; counts: 9402
sfh 0.359372 13.0169 55.9374 12.4818 #avg: 32.7772; avg_err: 0.482816; sd: 46.8132; counts: 9402
sfh 0.364435 11.648 53.7518 11.1601 #avg: 30.6513; avg_err: 0.454775; sd: 44.0944; counts: 9402
sfh 0.369497 10.1471 51.3187 9.71504 #avg: 28.5352; avg_err: 0.426087; sd: 41.3129; counts: 9402
sfh 0.37456 8.6545 49.315 8.2583 #avg: 26.7117; avg_err: 0.403639; sd: 39.1363; counts: 9402
sfh 0.379622 7.31691 47.0551 6.96405 #avg: 24.7954; avg_err: 0.381534; sd: 36.993; counts: 9402
sfh 0.384685 6.11445 43.1452 5.80047 #avg: 22.7182; avg_err: 0.352744; sd: 34.2016; counts: 9402
sfh 0.389747 4.92676 41.8138 4.64195 #avg: 21.1589; avg_err: 0.333893; sd: 32.3738; counts: 9402
sfh 0.39481 3.81716 38.8369 3.55723 #avg: 19.2188; avg_err: 0.310313; sd: 30.0876; counts: 9402
sfh 0.399872 3.2191 36.112 2.98015 #avg: 17.873; avg_err: 0.294405; sd: 28.5451; counts: 9402
sfh 0.404935 2.44855 34.0211 2.23388 #avg: 16.2852; avg_err: 0.2767; sd: 26.8285; counts: 9402
sfh 0.409997 2.0427 31.7646 1.84903 #avg: 15.0135; avg_err: 0.258835; sd: 25.0963; counts: 9402
sfh 0.41506 1.77126 29.8415 1.58912 #avg: 13.9095; avg_err: 0.243729; sd: 23.6317; counts: 9402
sfh 0.420122 1.43929 27.3423 1.2731 #avg: 12.8282; avg_err: 0.232679; sd: 22.5603; counts: 9402
sfh 0.425185 1.27555 25.5969 1.12364 #avg: 12.0837; avg_err: 0.22333; sd: 21.6538; counts: 9402
sfh 0.430247 1.07135 24.6299 0.9288 #avg: 11.3084; avg_err: 0.21552; sd: 20.8965; counts: 9402
sfh 0.43531 0.845893 22.5917 0.715952 #avg: 10.3387; avg_err: 0.200991; sd: 19.4878; counts: 9402
sfh 0.440372 0.736223 21.2525 0.616805 #avg: 9.51439; avg_err: 0.188329; sd: 18.2602; counts: 9402
sfh 0.445435 0.613869 19.6118 0.502722 #avg: 8.79776; avg_err: 0.179071; sd: 17.3625; counts: 9402
sfh 0.450497 0.548352 17.622 0.445821 #avg: 8.08308; avg_err: 0.17115; sd: 16.5945; counts: 9402
sfh 0.45556 0.48083 15.6174 0.385276 #avg: 7.37633; avg_err: 0.162146; sd: 15.7214; counts: 9402
sfh 0.460622 0.415695 13.8796 0.326351 #avg: 6.77127; avg_err: 0.155034; sd: 15.0319; counts: 9402
sfh 0.465685 0.359622 12.8111 0.278297 #avg: 6.37091; avg_err: 0.149441; sd: 14.4896; counts: 9402
sfh 0.470747 0.322108 11.4643 0.244906 #avg: 5.77447; avg_err: 0.140981; sd: 13.6693; counts: 9402
sfh 0.47581 0.293107 10.1355 0.221368 #avg: 5.38166; avg_err: 0.135259; sd: 13.1145; counts: 9402
sfh 0.480872 0.261743 9.34349 0.195969 #avg: 5.00612; avg_err: 0.131831; sd: 12.7821; counts: 9402
sfh 0.485935 0.230485 7.53658 0.169416 #avg: 4.65767; avg_err: 0.130015; sd: 12.606; counts: 9402
sfh 0.490997 0.20473 5.22919 0.149046 #avg: 4.28176; avg_err: 0.122595; sd: 11.8866; counts: 9402
sfh 0.49606 0.179957 2.55144 0.127777 #avg: 4.00945; avg_err: 0.120986; sd: 11.7307; counts: 9402
sfh 0.501122 0.158633 0.989847 0.113177 #avg: 3.604; avg_err: 0.114892; sd: 11.1398; counts: 9402
iclh 0.055623 0 0 0 #avg: 1.37506e-12; avg_err: 1.36226e-12; sd: 1.32083e-10; counts: 9402
iclh 0.060123 0 0 0 #avg: 0.000103399; avg_err: 2.64604e-05; sd: 0.00256557; counts: 9402
iclh 0.062373 0 0 0 #avg: 0.000904149; avg_err: 0.000130219; sd: 0.0126259; counts: 9402
iclh 0.064623 0 0 0 #avg: 0.00322445; avg_err: 0.000365217; sd: 0.035411; counts: 9402
iclh 0.066873 0 0 0 #avg: 0.0072588; avg_err: 0.000627843; sd: 0.0608749; counts: 9402
iclh 0.069123 0 2.59588e-07 0 #avg: 0.0137014; avg_err: 0.000942464; sd: 0.0913801; counts: 9402
iclh 0.071373 0 0.00523271 0 #avg: 0.0234689; avg_err: 0.00123615; sd: 0.119856; counts: 9402
iclh 0.073623 0 0.0268844 0 #avg: 0.0359735; avg_err: 0.00400732; sd: 0.388545; counts: 9402
iclh 0.075873 3.21867e-08 0.0615181 3.21867e-08 #avg: 0.0546836; avg_err: 0.0028155; sd: 0.272988; counts: 9402
iclh 0.078123 0.00139922 0.111619 0.00139922 #avg: 0.0771816; avg_err: 0.00358505; sd: 0.347602; counts: 9402
iclh 0.080373 0.00996247 0.169791 0.00996247 #avg: 0.103309; avg_err: 0.00444618; sd: 0.431096; counts: 9402
iclh 0.082623 0.0253082 0.219162 0.0253082 #avg: 0.1322; avg_err: 0.00335492; sd: 0.325289; counts: 9402
iclh 0.085998 0.0642176 0.311219 0.0640069 #avg: 0.199443; avg_err: 0.00425028; sd: 0.412102; counts: 9402
iclh 0.089373 0.11745 0.393832 0.110757 #avg: 0.275959; avg_err: 0.00622759; sd: 0.60382; counts: 9402
iclh 0.092748 0.189746 0.484392 0.167366 #avg: 0.367958; avg_err: 0.00872171; sd: 0.845646; counts: 9402
iclh 0.096123 0.267713 0.595021 0.219887 #avg: 0.474978; avg_err: 0.00784183; sd: 0.760334; counts: 9402
iclh 0.099498 0.359099 0.683421 0.277179 #avg: 0.588814; avg_err: 0.00945883; sd: 0.917117; counts: 9402
iclh 0.102873 0.461744 0.781986 0.337786 #avg: 0.70484; avg_err: 0.00929305; sd: 0.901042; counts: 9402
iclh 0.106248 0.55835 0.89739 0.393946 #avg: 0.82624; avg_err: 0.0102025; sd: 0.989221; counts: 9402
iclh 0.109623 0.649158 1.01584 0.439105 #avg: 0.962681; avg_err: 0.0121672; sd: 1.17972; counts: 9402
iclh 0.112998 0.744006 1.09904 0.491251 #avg: 1.09415; avg_err: 0.0182355; sd: 1.76809; counts: 9402
iclh 0.116373 0.818292 1.20487 0.536617 #avg: 1.18054; avg_err: 0.0171229; sd: 1.66022; counts: 9402
iclh 0.119748 0.879636 1.27277 0.569275 #avg: 1.26207; avg_err: 0.0252733; sd: 2.45046; counts: 9402
iclh 0.123123 0.944934 1.34612 0.605313 #avg: 1.36111; avg_err: 0.0183219; sd: 1.77647; counts: 9402
iclh 0.126498 1.01306 1.41629 0.640387 #avg: 1.45207; avg_err: 0.0190184; sd: 1.844; counts: 9402
iclh 0.129873 1.05615 1.47266 0.660519 #avg: 1.54574; avg_err: 0.020737; sd: 2.01064; counts: 9402
iclh 0.133248 1.11254 1.59035 0.699594 #avg: 1.62328; avg_err: 0.021056; sd: 2.04156; counts: 9402
iclh 0.136623 1.14717 1.64728 0.721972 #avg: 1.6977; avg_err: 0.0221741; sd: 2.14997; counts: 9402
iclh 0.141685 1.19863 1.73135 0.740075 #avg: 1.8215; avg_err: 0.0246153; sd: 2.38667; counts: 9402
iclh 0.146748 1.24159 1.87131 0.76221 #avg: 1.91686; avg_err: 0.027003; sd: 2.61818; counts: 9402
