#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.10751e+09 0.00381679 0.00381679 0.00381679 0 0 0 0.0742124 0.00436937 0.0473805 0.09382 0.0328259 262
1.58337e+10 0 0 0 0 0 0 0.0428612 0.0090224 0.0155031 0.0830737 0.00206906 28
2.63481e+10 0 0 0 0 0 0 0.0339889 0.00424925 0.0151844 0.0495997 0.00214851 74
4.07827e+10 0 0 0 0 0 0 0.0396458 0.00240614 0.0165829 0.0520525 0.00341915 249
6.48191e+10 0 0 0 0 0 0 0.0443558 0.00185234 0.0374635 0.0508081 0.0242997 528
1.01986e+11 0 0 0 0 0 0 0.0559378 0.00180071 0.0393721 0.0615827 0.0262083 885
1.61404e+11 0.00702741 0.00702741 0.00221522 0 0 0 0.0715238 0.00180408 0.042822 0.0928967 0.0295256 1423
2.53448e+11 0.00716479 0.00716479 0.00190849 0 0 0 0.0827777 0.0017232 0.0634274 0.0911455 0.050131 1954
4.00172e+11 0.0142594 0.0142594 0.00254333 0 0 0 0.108097 0.00197858 0.0868151 0.107003 0.0724391 2174
6.27974e+11 0.0187473 0.0187473 0.00280025 0 0 0 0.136556 0.00221806 0.112155 0.135883 0.0747198 2347
9.89696e+11 0.0278638 0.0278638 0.00373954 0 0 0 0.168183 0.00274707 0.142585 0.150687 0.102816 1938
1.56301e+12 0.0338235 0.0338235 0.00490375 0 0 0 0.190649 0.00350979 0.168981 0.154211 0.108585 1360
2.45233e+12 0.0436836 0.0436836 0.00702708 0 0 0 0.24089 0.00498672 0.226128 0.177082 0.140132 847
3.90115e+12 0.041502 0.041502 0.00887533 0 0 0 0.28396 0.0065704 0.278289 0.166617 0.151149 506
6.02516e+12 0.0655022 0.0655022 0.0163851 0 0 0 0.31595 0.00916063 0.304815 0.156694 0.139785 229
9.70632e+12 0.0480769 0.0480769 0.021079 0 0 0 0.376746 0.0143656 0.40226 0.125362 0.194826 104
1.46052e+13 0 0 0 0 0 0 0.457386 0.0257521 0.510863 0.0863238 0.200529 33
2.58099e+13 0 0 0 0 0 0 0.441153 0.0376238 0.461202 0.105965 0.16902 12
3.33971e+13 0 0 0 0 0 0 0.627014 0.627014 0.627014 0 0 1
