#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.727e+07 0.00175364 0.00177058 5.26628e-05 0 0 0 0.000868741 1.00796e-05 0 0 0 649505
1.57216e+08 0.00406536 0.00409452 0.000131256 0 0 0 0.00170357 2.37447e-05 0 0 0 240077
2.49014e+08 0.00653448 0.00659706 0.000186628 0 0 0 0.00261387 3.40737e-05 0 0 0 191752
3.94078e+08 0.0106997 0.0108583 0.00027033 0 0 0 0.00395062 4.84237e-05 0 0 0 151313
6.2476e+08 0.0156371 0.0158323 0.000368228 0 0 0 0.00574198 6.83295e-05 0 0 0 117797
9.90134e+08 0.0233171 0.0238306 0.000515174 0 0 0 0.00809254 9.49339e-05 0 0 0 91521
1.56981e+09 0.0329398 0.0335287 0.000686243 0 0 0 0.0113294 0.000132754 0 0.0150325 0 71312
2.48941e+09 0.0460786 0.047136 0.00091809 0 0 0 0.0156262 0.000182399 0 0.0285223 0 55796
3.9504e+09 0.0660889 0.0682836 0.00123416 0 0 0 0.0213715 0.000245938 0 0.0437563 0 44652
6.26977e+09 0.0917927 0.095697 0.0016064 0 0 0 0.0287635 0.000328099 0 0.0604442 0 36626
9.95416e+09 0.124709 0.130253 0.00198038 0 0 0 0.0394245 0.000424492 0 0.0882786 0 31746
1.57578e+10 0.163951 0.174412 0.00245559 0 1 0 0.0514152 0.000537416 0 0.117066 0 27435
2.49065e+10 0.208355 0.224306 0.00298623 0 1 0 0.0655441 0.00066087 0.0150895 0.134583 0.0150895 23196
3.92497e+10 0.24132 0.259398 0.00356285 0 1 0 0.0764744 0.000795781 0.0293941 0.142775 0.0293941 18088
6.1751e+10 0.269552 0.297794 0.00472734 0 1 0 0.0873853 0.00105994 0.0416441 0.14962 0.0416441 11968
9.665e+10 0.272217 0.298945 0.00669662 0 1 0 0.0964794 0.00163604 0.044591 0.162042 0.044591 5874
1.51161e+11 0.284178 0.301587 0.0112135 0 1 0 0.111438 0.00309679 0.0591985 0.176927 0.0591985 1953
2.3502e+11 0.265152 0.287879 0.0251808 0 1 0 0.119358 0.00784268 0.0586148 0.192908 0.0586148 396
3.67152e+11 0.325581 0.348837 0.0807202 0 1 0 0.151899 0.0300145 0.075519 0.289023 0.075519 43
5.75947e+11 0 0 0 0 0 0 0.239593 0.239593 0 0.71878 0 3
