#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74348e+07 0.071477 0.0798653 0.000682645 0 0 0 0.00851659 6.5118e-05 0 0.00908304 0 196343
1.57415e+08 0.11366 0.13232 0.00144796 0 0 0 0.0145338 0.00014856 0 0.0253747 0 74758
2.50146e+08 0.169201 0.203446 0.00191603 0 1 0 0.0221138 0.000194713 0 0.0452362 0 65118
3.95597e+08 0.207523 0.252327 0.00222341 0 1 0 0.027583 0.000232308 0 0.0602343 0 58543
6.25527e+08 0.243372 0.303717 0.00269424 0 1 0 0.0332467 0.000282212 0 0.0742661 0 48239
9.88838e+08 0.284233 0.364313 0.00338603 0 1 0 0.0403626 0.000363564 0.00789724 0.08266 0.00789724 36551
1.56811e+09 0.334845 0.438085 0.00421658 0 1 0 0.0498664 0.000470356 0.0121856 0.102285 0.0121856 27780
2.48446e+09 0.38553 0.5201 0.00523087 0 1 0 0.0593689 0.000590185 0.0187027 0.115421 0.0187027 21119
3.95114e+09 0.440271 0.611213 0.00631255 0 1 0 0.0719352 0.000749464 0.0315719 0.126917 0.0315719 16374
6.24074e+09 0.490986 0.713121 0.00769455 0 2 0 0.0858079 0.000946159 0.0435634 0.14229 0.0435634 12758
9.91971e+09 0.550528 0.818517 0.0090803 1 1 1 0.102353 0.001169 0.0615835 0.151547 0.0615835 10034
1.56414e+10 0.615374 0.953139 0.0109327 1 1 1 0.124301 0.00147444 0.0832573 0.172243 0.0770281 7597
2.47549e+10 0.672694 1.08011 0.0132668 1 1 1 0.147998 0.00186802 0.109659 0.184861 0.0974069 5530
3.90885e+10 0.724364 1.22308 0.0173081 1 1 1 0.17567 0.00252696 0.142603 0.192286 0.120214 3501
6.14096e+10 0.753018 1.24799 0.0223134 1 1 1 0.204898 0.00353593 0.178488 0.199872 0.142215 1988
9.49754e+10 0.807976 1.32201 0.037623 1 1 1 0.23968 0.00630843 0.222965 0.173245 0.156211 677
1.49825e+11 0.789474 1.23392 0.0729362 1 1 1 0.283504 0.0124828 0.275071 0.192676 0.172462 171
2.39328e+11 0.8125 1.1875 0.145063 1 1 1 0.284164 0.0237364 0.288983 0.147997 0.140576 32
3.22908e+11 1 1 1 1 0 0 0.339557 0.339557 0.339557 0 0 1
8.0596e+11 0 0 0 0 0 0 0.400722 0.400722 0.400722 0 0 1
