#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.1539e+09 0.00748742 0.00790328 4.95452e-05 0 0 0 0.00119555 5.44782e-06 0 0 0 3554093
1.56713e+10 0.0111152 0.0116949 9.11587e-05 0 0 0 0.00155772 8.26253e-06 0 0 0 1538701
2.47199e+10 0.0169352 0.0179701 0.000135948 0 0 0 0.00236394 1.2372e-05 0 0 0 1070669
3.91128e+10 0.0276255 0.0297708 0.00021525 0 0 0 0.00380289 1.97399e-05 0 0 0 721109
6.20344e+10 0.0473748 0.0520985 0.000352281 0 0 0 0.00645253 3.35831e-05 0 0.00636253 0 479073
9.84059e+10 0.0810322 0.0910336 0.000575212 0 0 0 0.0109506 5.58005e-05 0 0.0177538 0 315356
1.56071e+11 0.138196 0.160052 0.000934746 0 0 0 0.0191721 9.36889e-05 0 0.0382236 0 209695
2.47403e+11 0.223552 0.268869 0.00145669 0 1 0 0.0327992 0.000153091 0.00616869 0.0664405 0.00616869 140589
3.91878e+11 0.343207 0.43684 0.00222966 0 1 0 0.0550124 0.000247673 0.0242859 0.0966298 0.0242859 93247
6.21178e+11 0.465353 0.635002 0.00319762 0 1 0 0.0849046 0.000379633 0.0527074 0.123907 0.0527074 62647
9.84252e+11 0.58914 0.862601 0.0044111 1 1 1 0.124892 0.000562841 0.0968867 0.144683 0.0864944 41143
1.55808e+12 0.677301 1.04513 0.00575582 1 1 1 0.171834 0.000804521 0.14917 0.161384 0.11486 26988
2.4676e+12 0.718057 1.14254 0.00711022 1 1 1 0.218887 0.00107476 0.200808 0.173847 0.137645 18486
3.92374e+12 0.721849 1.14961 0.00879602 1 1 1 0.258939 0.00139032 0.244201 0.178439 0.146812 12051
6.19344e+12 0.680851 1.05217 0.0106843 1 1 1 0.286402 0.00170384 0.27604 0.170117 0.145371 7802
9.8336e+12 0.63897 0.956808 0.0127306 1 1 1 0.308477 0.00201912 0.301217 0.155949 0.139744 5163
1.5635e+13 0.598898 0.836191 0.0148368 1 1 1 0.316604 0.002384 0.31194 0.142609 0.133679 3266
2.46191e+13 0.524225 0.689438 0.0169263 1 0 1 0.318034 0.00268762 0.318911 0.12398 0.12723 2064
3.9305e+13 0.496218 0.655068 0.0214394 0 1 0 0.323195 0.00312309 0.32566 0.108619 0.118858 1322
6.16958e+13 0.416877 0.518892 0.0248308 0 1 0 0.317795 0.00341779 0.315445 0.0969514 0.0896669 794
9.70853e+13 0.415418 0.518201 0.0321254 0 1 0 0.312219 0.00471495 0.313775 0.0999922 0.102652 467
1.54278e+14 0.4375 0.510417 0.037457 0 1 0 0.295959 0.00557184 0.296842 0.0834459 0.0896535 288
2.44536e+14 0.282895 0.302632 0.0407317 0 1 0 0.284434 0.00728352 0.287596 0.0814837 0.0934177 152
3.85566e+14 0.323529 0.397059 0.0759479 0 1 0 0.268216 0.00980934 0.269146 0.085217 0.0886177 68
6.0319e+14 0.357143 0.428571 0.0972494 0 1 0 0.239313 0.00928622 0.234261 0.0709341 0.0531806 42
8.75563e+14 0.5 0.5 0.288675 1 0 1 0.205403 0.0492627 0.241883 0.0806269 0.147054 4
1.74499e+15 0.5 0.5 0.5 1 0 1 0.185957 0.0476621 0.233619 0 0.0953243 2
