#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
9.36427e+09 7.20533e+08 7.0024e+07 5.89973e+08 5.71964e+08 1.42181e+08 1.23619e+09 1.86363e+08 9.41735e+08 1.14952e+09 4.47792e+08 22
1.62094e+10 8.03467e+08 1.06313e+08 6.87229e+08 4.5383e+08 3.35583e+08 1.35688e+09 2.13966e+08 9.41735e+08 1.19769e+09 3.76543e+08 21
2.58357e+10 8.34292e+08 8.1437e+07 7.1696e+08 5.65192e+08 2.67414e+08 1.46034e+09 1.63819e+08 1.16825e+09 1.41253e+09 6.74308e+08 39
3.93981e+10 9.73505e+08 8.27859e+07 7.1696e+08 6.52244e+08 2.39722e+08 1.79056e+09 1.42257e+08 1.28215e+09 2.24037e+09 5.65192e+08 82
6.30284e+10 1.15596e+09 7.46176e+07 8.29125e+08 1.03595e+09 3.35182e+08 1.64806e+09 1.25213e+08 1.15369e+09 1.52754e+09 5.48453e+08 120
9.98692e+10 1.15054e+09 6.47334e+07 8.29125e+08 1.16973e+09 4.61948e+08 1.96978e+09 1.13465e+08 1.3692e+09 2.3367e+09 7.63969e+08 193
1.58157e+11 1.25183e+09 6.89879e+07 9.41735e+08 1.2106e+09 4.53896e+08 1.86754e+09 1.05803e+08 1.3692e+09 2.07859e+09 7.89197e+08 193
2.51452e+11 1.50139e+09 1.0132e+08 1.13511e+09 1.19097e+09 5.51034e+08 2.10935e+09 1.29806e+08 1.74201e+09 1.78051e+09 1.05658e+09 156
3.95555e+11 1.6291e+09 1.07735e+08 1.16825e+09 1.51611e+09 5.63017e+08 1.92581e+09 1.29875e+08 1.50235e+09 1.89897e+09 8.97119e+08 145
6.31826e+11 1.64361e+09 9.6393e+07 1.26373e+09 1.53663e+09 6.68114e+08 1.89589e+09 1.27171e+08 1.39649e+09 1.95711e+09 8.24848e+08 149
1.00005e+12 2.17876e+09 1.73821e+08 1.75755e+09 2.12765e+09 1.19019e+09 1.92601e+09 1.58496e+08 1.28215e+09 2.4837e+09 7.88209e+08 107
1.58838e+12 2.17285e+09 2.21246e+08 1.63771e+09 2.25026e+09 8.34469e+08 1.44803e+09 1.49334e+08 1.10606e+09 1.45641e+09 5.00825e+08 53
2.52437e+12 2.7826e+09 3.74859e+08 2.09125e+09 2.65883e+09 1.37429e+09 1.57709e+09 2.01676e+08 1.1037e+09 1.81616e+09 6.25022e+08 42
3.86227e+12 1.75209e+09 2.9873e+08 1.05478e+09 2.10583e+09 3.65012e+08 2.21832e+09 3.6098e+08 1.28215e+09 3.46793e+09 5.65192e+08 28
6.40435e+12 2.50759e+09 3.63217e+08 2.49911e+09 1.63391e+09 1.55737e+09 9.47066e+08 1.60476e+08 9.41735e+08 5.69512e+08 5.86593e+08 16
1.01576e+13 3.4984e+09 5.49173e+08 3.3562e+09 1.97444e+09 9.12109e+08 1.35269e+09 3.04848e+08 1.38274e+09 8.25724e+08 9.87149e+08 9
1.64536e+13 4.47063e+09 1.43391e+09 4.9984e+09 4.02295e+09 4.39316e+09 1.28295e+09 4.51181e+08 1.05478e+09 2.30812e+09 7.38859e+08 6
2.07036e+13 7.63103e+09 1.07041e+09 8.70145e+09 0 2.14083e+09 6.92427e+08 5.66022e+07 7.49029e+08 0 1.13204e+08 2
5.84201e+13 2.25215e+09 1.75821e+09 4.01036e+09 0 3.51641e+09 1.23427e+09 2.46228e+08 1.48049e+09 0 4.92456e+08 2
