#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.668185 (z=0.496592) stellar mass
#mpeak range: 11.75 - 12.25
#HM    Stats: 8.623530e+11 (median) + 4.744069e+11  / - 2.300000e+11
#SM    Stats: 1.928100e+10 (median) + 1.910290e+10  / - 1.020316e+10
#ObsSM Stats: 1.903120e+10 (median) + 2.039820e+10  / - 1.039132e+10
#VMP   Stats: 1.611200e+02 (median) + 2.425000e+01  / - 1.728000e+01
#ICL   Stats: 7.117700e+07 (median) + 1.806720e+08  / - 5.009710e+07
#SSFR  Stats: 1.823060e-10 (median) + 3.450698e-10  / - 1.795062e-10
sfh 0.055623 0 0 0 #avg: 3.043e-19; avg_err: 3.043e-19; sd: 1.00209e-16; counts: 108445
sfh 0.060123 0 0 0 #avg: 4.80227e-16; avg_err: 1.99802e-16; sd: 6.57963e-14; counts: 108445
sfh 0.062373 0 0 0 #avg: 2.96302e-15; avg_err: 8.74164e-16; sd: 2.8787e-13; counts: 108445
sfh 0.064623 0 0 0 #avg: 9.14578e-15; avg_err: 1.39856e-15; sd: 4.60556e-13; counts: 108445
sfh 0.066873 0 0 0 #avg: 2.71026e-14; avg_err: 3.07272e-15; sd: 1.01187e-12; counts: 108445
sfh 0.069123 0 0 0 #avg: 6.39771e-14; avg_err: 6.24637e-15; sd: 2.05698e-12; counts: 108445
sfh 0.071373 0 0 0 #avg: 1.17308e-13; avg_err: 8.75443e-15; sd: 2.88291e-12; counts: 108445
sfh 0.073623 0 0 0 #avg: 1.79729e-13; avg_err: 9.53139e-15; sd: 3.13877e-12; counts: 108445
sfh 0.075873 0 0 0 #avg: 2.81737e-13; avg_err: 1.34432e-14; sd: 4.42695e-12; counts: 108445
sfh 0.078123 0 0 0 #avg: 3.95653e-13; avg_err: 1.55336e-14; sd: 5.11535e-12; counts: 108445
sfh 0.080373 0 0 0 #avg: 5.50444e-13; avg_err: 1.56342e-14; sd: 5.14846e-12; counts: 108445
sfh 0.082623 0 0 0 #avg: 7.26948e-13; avg_err: 1.62278e-14; sd: 5.34397e-12; counts: 108445
