#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.74191e+07 0.00177603 0.00179429 5.27388e-05 0 0 0 0.00118453 1.25268e-05 0 0 0 657084
1.57172e+08 0.00427759 0.00430619 0.000133234 0 0 0 0.00245966 3.04418e-05 0 0 0 244764
2.48967e+08 0.00697246 0.00702886 0.000190685 0 0 0 0.00391597 4.46308e-05 0 0 0 195053
3.94561e+08 0.0115535 0.0117332 0.000276931 0 0 0 0.00611631 6.51713e-05 0 0 0 155883
6.25288e+08 0.0176415 0.0178846 0.000382465 0 0 0 0.0091646 9.21524e-05 0 0 0 123402
9.90347e+08 0.0258176 0.0263022 0.000523704 0 0 0 0.0134399 0.000131239 0 0.0154637 0 96988
1.57099e+09 0.0378553 0.038687 0.000710578 0 0 0 0.0190242 0.000183293 0 0.0307549 0 76951
2.49214e+09 0.0517999 0.0529518 0.000922461 0 0 0 0.0275064 0.000260161 0 0.054682 0 61641
3.95556e+09 0.0744113 0.0764219 0.00120096 0 0 0 0.0375865 0.000340887 0 0.0827091 0 51726
6.28175e+09 0.098991 0.10339 0.00151803 0 0 0 0.052177 0.000451192 0 0.119577 0 44105
9.97378e+09 0.138151 0.144928 0.00184493 0 0 0 0.0727475 0.00057713 0.0149359 0.15143 0.0149359 40434
1.58083e+10 0.178612 0.187916 0.00212292 0 1 0 0.0970716 0.00070124 0.0311369 0.191449 0.0311369 38049
2.50425e+10 0.22867 0.244832 0.00245648 0 1 0 0.128327 0.000818638 0.0676385 0.216531 0.0676385 36135
3.95809e+10 0.26484 0.287882 0.00279981 0 1 0 0.157991 0.000948429 0.100075 0.24133 0.100075 32159
6.20815e+10 0.279506 0.306192 0.00332202 0 1 0 0.196108 0.00119947 0.144202 0.262105 0.144202 24207
9.68689e+10 0.270041 0.293984 0.00441129 0 1 0 0.238437 0.00178783 0.192455 0.28847 0.177089 13198
1.51016e+11 0.235776 0.248707 0.00677837 0 1 0 0.310992 0.00334233 0.290593 0.286747 0.249983 4640
2.34309e+11 0.221143 0.231931 0.0146858 0 1 0 0.428534 0.00787734 0.457772 0.230641 0.327226 927
3.69097e+11 0.0943396 0.0943396 0.0285256 0 0 0 0.557874 0.0217413 0.631497 0.141075 0.348424 106
5.55885e+11 0 0 0 0 0 0 0.796522 0.0523388 0.84886 0 0.104678 2
