#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.10751e+09 1 0 8.52725e+07 1.30002e+07 0 0 0 0.145206 0.00175939 0.145971 0.022058 0.0309635 0.167066 0.00190408 0.165101 0.0327112 0.0284527 0.226691 0.0019801 0.223601 0.0358127 0.0304807 262
1.58337e+10 1 0 4.8708e+07 2.74438e+07 0 0 0 0.13559 0.00516609 0.134729 0.0284143 0.0254304 0.16898 0.00497858 0.167077 0.0277876 0.0231436 0.243102 0.00606987 0.245578 0.0313755 0.032292 28
2.63481e+10 1 0 1.93729e+07 1.12037e+07 0 0 0 0.139262 0.0035147 0.136486 0.034706 0.0272498 0.189205 0.00346282 0.182293 0.0433922 0.0195929 0.270076 0.00222693 0.271107 0.0212858 0.0206758 74
4.07827e+10 1 0 1.53568e+07 5.80676e+06 0 0 0 0.144435 0.00181357 0.140351 0.0286643 0.020773 0.19825 0.00187275 0.197213 0.0282461 0.0275913 0.278122 0.00122843 0.280593 0.016936 0.0227459 249
6.48191e+10 1 0 2.16376e+07 4.42222e+06 0 0 0 0.151177 0.00135426 0.146921 0.032554 0.0246757 0.207074 0.00132426 0.206154 0.0309074 0.0299914 0.283058 0.000738583 0.284774 0.014831 0.0173543 528
1.01986e+11 1 0 4.61569e+07 5.32173e+06 0 0 0 0.154579 0.00099854 0.152084 0.0302954 0.0255614 0.215697 0.000994406 0.215395 0.0305328 0.029548 0.28825 0.00056557 0.290466 0.014203 0.0186588 885
1.61404e+11 1 0 8.8511e+07 5.78213e+06 0 3.60165e+08 0 0.162116 0.000814449 0.158876 0.0327065 0.0271594 0.22502 0.000775414 0.225242 0.0296476 0.029132 0.291672 0.00045826 0.294104 0.0139932 0.0187941 1423
2.53448e+11 1 0 1.10568e+08 5.59277e+06 0 3.60165e+08 0 0.170275 0.000730836 0.167887 0.0315398 0.0299311 0.234726 0.000669953 0.235698 0.028471 0.0299844 0.295525 0.000385373 0.298485 0.0130914 0.019437 1954
4.00172e+11 1 0 1.82961e+08 6.89238e+06 0 5.36715e+08 0 0.176426 0.000687568 0.174543 0.0337408 0.0299014 0.241275 0.000627771 0.242757 0.0290008 0.0314909 0.296638 0.000425884 0.301124 0.0131153 0.0225057 2174
6.27974e+11 1 0 2.62036e+08 7.86542e+06 0 6.74785e+08 0 0.185246 0.000703507 0.18279 0.0365862 0.0317417 0.248101 0.000622215 0.250148 0.0290064 0.0327253 0.297031 0.000458128 0.30263 0.0142715 0.0265171 2347
9.89696e+11 1 0 3.59247e+08 9.84904e+06 0 8.10788e+08 0 0.191178 0.000799473 0.188866 0.0381304 0.0322714 0.252126 0.00071755 0.255248 0.0295027 0.0356055 0.295676 0.000564814 0.302103 0.0165813 0.0306763 1938
1.56301e+12 1 0 4.28179e+08 1.23891e+07 3.60165e+08 5.84489e+08 3.60165e+08 0.198199 0.000993071 0.195672 0.0408664 0.0357747 0.255812 0.000859578 0.258966 0.030095 0.0377735 0.292631 0.000732049 0.299237 0.0186005 0.0342218 1360
2.45233e+12 1 0 5.50641e+08 1.69748e+07 5.36715e+08 5.39586e+08 5.36715e+08 0.195809 0.00126942 0.1961 0.0387435 0.0396074 0.24874 0.00116976 0.251545 0.0333272 0.0374481 0.28323 0.00104517 0.288455 0.0250131 0.0377171 847
3.90115e+12 1 0 6.54507e+08 2.22906e+07 6.74785e+08 4.66483e+08 6.74785e+08 0.187444 0.00147163 0.186184 0.0350805 0.0314507 0.238539 0.001459 0.240376 0.0319154 0.0378169 0.273623 0.00139786 0.27645 0.0297013 0.0350378 506
6.02516e+12 1 0 6.88408e+08 3.05577e+07 6.74785e+08 4.66483e+08 6.74785e+08 0.179636 0.00196951 0.177975 0.0317556 0.0282928 0.230391 0.00202532 0.231978 0.0301129 0.0326973 0.265575 0.00198233 0.266416 0.0300356 0.0335796 229
9.70632e+12 1 0 6.89553e+08 4.71622e+07 6.06006e+08 6.63428e+08 6.06006e+08 0.173324 0.00279445 0.172768 0.0287563 0.0285067 0.219181 0.00320004 0.219487 0.0342477 0.0342298 0.256588 0.00319518 0.25586 0.0355006 0.0362462 104
1.46052e+13 1 0 8.59426e+08 8.30932e+07 8.10788e+08 6.4632e+08 3.43845e+08 0.159745 0.00620391 0.158186 0.0309369 0.0290178 0.200824 0.006722 0.195196 0.0320401 0.0359761 0.236823 0.00648463 0.231252 0.0423913 0.0341137 33
2.58099e+13 1 0 1.01068e+09 1.39038e+08 1.01076e+09 5.68287e+08 5.43816e+08 0.16034 0.00699272 0.157349 0.0406681 0.0289166 0.200204 0.00656011 0.211849 0.0124584 0.0413487 0.231176 0.00775495 0.236997 0.0151848 0.0443528 12
3.33971e+13 1 1 9.44654e+08 9.44654e+08 9.44654e+08 0 0 0.132588 0.132588 0.132588 0 0 0.170189 0.170189 0.170189 0 0 0.191957 0.191957 0.191957 0 0 1
