#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
9.61721e+09 0.994906 0.00091274 4.84575e+08 8.20202e+06 0 1.05478e+09 0 0.436114 0.00176476 0.43464 0.119972 0.136525 0.718049 0.00129752 0.724595 0.0851821 0.0963476 0.930977 0.000677598 0.946847 0.0219429 0.0504344 6085
1.61034e+10 0.995794 0.000663608 6.03191e+08 7.43213e+06 4.93943e+08 7.81895e+08 4.93943e+08 0.372076 0.00130025 0.3706 0.114316 0.133252 0.681908 0.000990626 0.688968 0.0828698 0.0953067 0.916231 0.000595048 0.935779 0.0257788 0.0745474 9511
2.54146e+10 0.995669 0.000553287 7.56646e+08 7.26477e+06 6.05234e+08 9.06013e+08 6.05234e+08 0.344821 0.0010342 0.337038 0.119528 0.11807 0.664311 0.000775585 0.669358 0.0808468 0.0920745 0.901107 0.000560651 0.924773 0.0309176 0.0929504 14086
4.0149e+10 0.995956 0.00046291 9.283e+08 7.21453e+06 7.1696e+08 1.13514e+09 7.1696e+08 0.341123 0.000836382 0.333656 0.108289 0.106791 0.653861 0.000619431 0.6563 0.0789431 0.0849333 0.885681 0.000533991 0.911407 0.0374727 0.105546 18795
6.33308e+10 0.995786 0.000426983 1.1474e+09 7.32336e+06 8.29125e+08 1.37934e+09 8.29125e+08 0.346045 0.000689243 0.340545 0.0946269 0.0962802 0.638859 0.000549005 0.640939 0.0777071 0.0839738 0.866558 0.00053073 0.890673 0.0504177 0.110777 23018
1.00043e+11 0.995721 0.000416709 1.33959e+09 7.84208e+06 1.05478e+09 1.38931e+09 1.05478e+09 0.359782 0.00061833 0.355798 0.0864161 0.0882487 0.628539 0.000515181 0.630516 0.074584 0.0804191 0.848465 0.000546743 0.86592 0.0664339 0.107121 24538
1.57783e+11 0.996388 0.000398203 1.57089e+09 9.14695e+06 1.16825e+09 1.75161e+09 6.8544e+08 0.375489 0.000606507 0.372569 0.0796328 0.0818983 0.617392 0.000530983 0.618759 0.0737122 0.0790926 0.824429 0.000609631 0.837034 0.0820463 0.107524 22700
2.49328e+11 0.996125 0.000449592 1.85406e+09 1.13515e+07 1.39649e+09 2.00484e+09 9.02545e+08 0.386144 0.000617061 0.384219 0.0752055 0.077226 0.59777 0.000574764 0.598194 0.0756859 0.0752985 0.793287 0.000709602 0.801992 0.0956033 0.111026 19097
3.95177e+11 0.99613 0.000498691 2.20024e+09 1.42845e+07 1.74201e+09 2.26835e+09 1.13677e+09 0.392106 0.000660996 0.390562 0.0750168 0.0772872 0.571448 0.000656562 0.570608 0.0794129 0.0775253 0.75514 0.000844089 0.763582 0.101866 0.11708 15503
6.23375e+11 0.996745 0.000513834 2.60389e+09 1.82515e+07 2.09125e+09 2.65883e+09 1.37429e+09 0.386117 0.000723265 0.385135 0.0726721 0.0752298 0.536501 0.000759138 0.533913 0.0806106 0.0770719 0.713512 0.00102449 0.718534 0.113843 0.122621 12289
9.88558e+11 0.995906 0.000662729 3.10142e+09 2.34989e+07 2.56247e+09 2.91385e+09 1.73334e+09 0.366285 0.000834387 0.363146 0.0707859 0.0712991 0.498868 0.00090642 0.491857 0.0872524 0.0749475 0.671346 0.00128033 0.670496 0.133185 0.129158 9283
1.56089e+12 0.997102 0.000663958 3.58086e+09 3.02261e+07 3.1599e+09 3.06691e+09 2.10512e+09 0.34385 0.000961069 0.339459 0.0691064 0.0673614 0.464692 0.00111152 0.455985 0.0878966 0.0731387 0.636696 0.0016099 0.631367 0.147326 0.130852 6556
2.47345e+12 0.996111 0.00091485 4.15225e+09 3.88442e+07 3.76585e+09 3.37776e+09 2.4837e+09 0.316792 0.0010866 0.314395 0.0636912 0.0664953 0.430042 0.00132954 0.420409 0.0852217 0.0704947 0.602316 0.0020244 0.594694 0.152327 0.135722 4629
3.92981e+12 0.99872 0.000639693 4.66828e+09 4.90189e+07 4.50257e+09 3.22058e+09 2.99132e+09 0.294417 0.00129694 0.289328 0.0654589 0.0606288 0.402914 0.00162895 0.391355 0.0859911 0.0672809 0.572495 0.00253714 0.559514 0.166456 0.132113 3125
