#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.49067e+07 0 0 0 0 0 0 0 0.122662 5.54762e-05 0.120907 0.0213213 0.0174617 0.152885 5.5402e-05 0.153325 0.0198725 0.0205951 0.186927 2.81306e-05 0.188974 0.00719185 0.0115815 121734
1.55901e+08 0 0 0 0 0 0 0 0.123416 0.000111553 0.121858 0.0216381 0.0183624 0.15535 0.000107605 0.155994 0.0194459 0.0205534 0.188015 5.29799e-05 0.190118 0.00664482 0.0108775 32042
2.47186e+08 0 0 0 0 0 0 0 0.124811 0.000138324 0.123392 0.0218647 0.0186408 0.157064 0.00012931 0.157715 0.0194333 0.0201355 0.188897 6.13118e-05 0.19091 0.00616966 0.0102884 21203
3.91558e+08 7.21865e-05 7.21865e-05 0 0 0 0 0 0.126589 0.000172083 0.125348 0.021792 0.0188935 0.15859 0.000155845 0.159208 0.0185854 0.0193345 0.189434 7.303e-05 0.191373 0.00594437 0.0100877 13853
6.2088e+08 0 0 0 0 0 0 0 0.128242 0.000214381 0.127221 0.0217538 0.0193985 0.159852 0.00019037 0.160866 0.01789 0.0199762 0.190067 8.4686e-05 0.191806 0.005584 0.00928093 8966
9.82125e+08 0.000532104 0.000307156 0 0 0 0 0 0.129778 0.000271026 0.128837 0.0219853 0.0192716 0.160933 0.000239015 0.162112 0.017581 0.0197573 0.190458 0.00010635 0.192236 0.00545244 0.00891469 5638
1.5573e+09 0 0 0 0 0 0 0 0.13131 0.000346636 0.13072 0.0217143 0.0201382 0.162236 0.0002982 0.162875 0.0180554 0.0189331 0.191191 0.000128129 0.193012 0.00498033 0.00877289 3523
2.4598e+09 0.00190204 0.000950343 0 0 0 0 0 0.133062 0.000438503 0.132855 0.0203983 0.0204364 0.163596 0.000381381 0.164817 0.0168418 0.0194129 0.191697 0.000160071 0.19348 0.00490649 0.00857601 2103
3.89701e+09 0 0 0 0 0 0 0 0.135948 0.000568 0.135541 0.0216875 0.0203852 0.166339 0.000452324 0.168173 0.0147243 0.0188318 0.192403 0.000191125 0.194164 0.00438076 0.00801332 1266
6.14621e+09 0.0028777 0.00203337 0 0 0 0 0 0.13827 0.000747235 0.138224 0.0210436 0.0203728 0.169041 0.000630225 0.171037 0.0148692 0.0194787 0.193389 0.000260628 0.19511 0.00435001 0.00749461 695
9.7663e+09 0.00950119 0.0047336 0 0 0 0 0 0.140959 0.000973803 0.13948 0.0233148 0.0189399 0.170035 0.000786489 0.171154 0.0163708 0.0161584 0.193676 0.000324177 0.195497 0.00383241 0.00815348 421
1.56457e+10 0.0042735 0.0042735 1.80925e+06 1.80925e+06 0 0 0 0.144697 0.00134353 0.144728 0.0226294 0.02065 0.172747 0.00104167 0.176774 0.0110987 0.0202819 0.195048 0.000390851 0.196903 0.00284314 0.00646242 234
2.46358e+10 0.0330579 0.016321 0 0 0 0 0 0.145812 0.00168561 0.144928 0.0239455 0.0187781 0.172651 0.00120763 0.174213 0.0111937 0.015563 0.195185 0.000429041 0.196528 0.00261426 0.00594796 121
3.90572e+10 0.0142857 0.0142857 0 0 0 0 0 0.147794 0.00236283 0.149942 0.0179987 0.0227682 0.172916 0.00171586 0.172601 0.0170147 0.0137365 0.193988 0.000752701 0.195833 0.00359857 0.00873187 70
5.88927e+10 0 0 0 0 0 0 0 0.149873 0.00357554 0.152614 0.0169122 0.0164049 0.172684 0.00337176 0.175981 0.0110509 0.0164903 0.195317 0.00093128 0.195784 0.00367136 0.00286253 23
9.72108e+10 0 0 0 0 0 0 0 0.150507 0.00363148 0.152169 0.00819071 0.0165172 0.178126 0.00218176 0.179741 0.00656646 0.00741731 0.196769 0.00087946 0.198032 0.000554755 0.00337331 9
1.47538e+11 0 0 0 0 0 0 0 0.139307 0.010163 0.14947 0 0.0203261 0.1658 0.00143361 0.167234 0 0.00286722 0.189936 0.00164827 0.191585 0 0.00329654 2
