#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.501122 (z=0.995522)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#sm range: 7.75 - 8.25
#HM    Stats: 7.110290e+10 (median) + 3.098510e+10  / - 2.325000e+10
#SM    Stats: 9.342700e+07 (median) + 4.847201e+07  / - 2.802010e+07
#ObsSM Stats: 9.275240e+07 (median) + 5.788059e+07  / - 3.448110e+07
#VMP   Stats: 8.325000e+01 (median) + 6.769997e+00  / - 6.309998e+00
#ICL   Stats: 6.020280e+05 (median) + 3.815762e+06  / - 6.020280e+05
#SSFR  Stats: 6.497273e-10 (median) + 7.227576e-10  / - 3.415088e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 745999
sfh 0.060123 0 0 0 #avg: 1.98441e-08; avg_err: 1.98441e-08; sd: 1.71396e-05; counts: 745999
sfh 0.062373 0 0 0 #avg: 1.71627e-07; avg_err: 1.22203e-07; sd: 0.000105548; counts: 745999
sfh 0.064623 0 0 0 #avg: 3.6648e-07; avg_err: 2.15999e-07; sd: 0.000186561; counts: 745999
sfh 0.066873 0 0 0 #avg: 9.83716e-07; avg_err: 4.20077e-07; sd: 0.000362826; counts: 745999
sfh 0.069123 0 0 0 #avg: 1.7472e-06; avg_err: 4.88836e-07; sd: 0.000422214; counts: 745999
sfh 0.071373 0 0 0 #avg: 3.81907e-06; avg_err: 7.38785e-07; sd: 0.000638097; counts: 745999
sfh 0.073623 0 0 0 #avg: 7.72551e-06; avg_err: 1.38404e-06; sd: 0.00119541; counts: 745999
sfh 0.075873 0 0 0 #avg: 1.81997e-05; avg_err: 2.56689e-06; sd: 0.00221705; counts: 745999
sfh 0.078123 0 0 0 #avg: 3.82113e-05; avg_err: 3.56316e-06; sd: 0.00307755; counts: 745999
sfh 0.080373 0 0 0 #avg: 7.00759e-05; avg_err: 4.85861e-06; sd: 0.00419644; counts: 745999
sfh 0.082623 0 0 0 #avg: 0.000114221; avg_err: 5.10339e-06; sd: 0.00440786; counts: 745999
sfh 0.085998 0 0 0 #avg: 0.000256121; avg_err: 7.14852e-06; sd: 0.00617426; counts: 745999
sfh 0.089373 0 0 0 #avg: 0.000494876; avg_err: 1.01299e-05; sd: 0.00874929; counts: 745999
sfh 0.092748 0 0 0 #avg: 0.000879145; avg_err: 1.27206e-05; sd: 0.0109869; counts: 745999
sfh 0.096123 0 0 0 #avg: 0.00146628; avg_err: 1.62888e-05; sd: 0.0140688; counts: 745999
sfh 0.099498 0 0 0 #avg: 0.00227217; avg_err: 1.95247e-05; sd: 0.0168638; counts: 745999
sfh 0.102873 0 0 0 #avg: 0.00330792; avg_err: 2.33114e-05; sd: 0.0201343; counts: 745999
sfh 0.106248 0 0 0 #avg: 0.00455765; avg_err: 2.69059e-05; sd: 0.023239; counts: 745999
sfh 0.109623 0 0.0032562 0 #avg: 0.00590746; avg_err: 3.00365e-05; sd: 0.0259429; counts: 745999
sfh 0.112998 0 0.00773992 0 #avg: 0.00722951; avg_err: 3.17689e-05; sd: 0.0274391; counts: 745999
sfh 0.116373 0 0.0117779 0 #avg: 0.00844261; avg_err: 3.37829e-05; sd: 0.0291787; counts: 745999
sfh 0.119748 0 0.0150761 0 #avg: 0.00952137; avg_err: 3.40196e-05; sd: 0.0293832; counts: 745999
sfh 0.123123 0 0.018093 0 #avg: 0.0106772; avg_err: 3.52487e-05; sd: 0.0304447; counts: 745999
sfh 0.126498 0.000323092 0.0205099 0.000323092 #avg: 0.0119999; avg_err: 3.7394e-05; sd: 0.0322976; counts: 745999
sfh 0.129873 0.00138167 0.0221705 0.00138167 #avg: 0.0133581; avg_err: 3.9042e-05; sd: 0.0337211; counts: 745999
sfh 0.133248 0.00258244 0.0237794 0.00258244 #avg: 0.0147466; avg_err: 4.09212e-05; sd: 0.0353442; counts: 745999
sfh 0.136623 0.00380255 0.0250686 0.00380255 #avg: 0.0160923; avg_err: 4.21485e-05; sd: 0.0364041; counts: 745999
sfh 0.141685 0.00542946 0.0269939 0.00542946 #avg: 0.0179097; avg_err: 4.32642e-05; sd: 0.0373678; counts: 745999
sfh 0.146748 0.00708275 0.0281511 0.00708275 #avg: 0.0194801; avg_err: 4.42686e-05; sd: 0.0382353; counts: 745999
sfh 0.15181 0.00862332 0.0286369 0.00849353 #avg: 0.0208449; avg_err: 4.45147e-05; sd: 0.0384479; counts: 745999
sfh 0.156873 0.00998634 0.0289149 0.00937664 #avg: 0.021918; avg_err: 4.45939e-05; sd: 0.0385163; counts: 745999
sfh 0.161935 0.0110539 0.028576 0.00989623 #avg: 0.0225999; avg_err: 4.38481e-05; sd: 0.0378721; counts: 745999
sfh 0.166998 0.0119453 0.0283063 0.0102193 #avg: 0.0230911; avg_err: 4.28205e-05; sd: 0.0369845; counts: 745999
sfh 0.17206 0.0124471 0.0276937 0.0101865 #avg: 0.0231545; avg_err: 4.1049e-05; sd: 0.0354545; counts: 745999
sfh 0.177123 0.0126511 0.0272421 0.00996685 #avg: 0.0231512; avg_err: 4.02674e-05; sd: 0.0347794; counts: 745999
sfh 0.182185 0.012911 0.0269305 0.00990307 #avg: 0.0231007; avg_err: 3.86728e-05; sd: 0.0334021; counts: 745999
sfh 0.187248 0.0130118 0.0264329 0.00975067 #avg: 0.0229096; avg_err: 3.75271e-05; sd: 0.0324126; counts: 745999
sfh 0.19231 0.0131216 0.0259144 0.00963804 #avg: 0.0227497; avg_err: 3.64065e-05; sd: 0.0314447; counts: 745999
sfh 0.197373 0.0131755 0.0253515 0.0094877 #avg: 0.0225482; avg_err: 3.55217e-05; sd: 0.0306805; counts: 745999
sfh 0.202435 0.0133033 0.0247816 0.00943235 #avg: 0.0223383; avg_err: 3.46433e-05; sd: 0.0299218; counts: 745999
