#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 9.75 - 10.25
#HM    Stats: 6.305880e+11 (median) + 4.333820e+11  / - 2.652940e+11
#SM    Stats: 5.973730e+09 (median) + 6.454770e+09  / - 3.152290e+09
#ObsSM Stats: 8.558570e+09 (median) + 4.666830e+09  / - 2.239180e+09
#VMP   Stats: 2.303300e+02 (median) + 4.506999e+01  / - 3.698000e+01
#ICL   Stats: 4.589070e+07 (median) + 1.244143e+08  / - 3.710413e+07
#SSFR  Stats: 1.516693e-09 (median) + 3.315774e-09  / - 1.041377e-09
sfh 0.055623 0 0 0 #avg: 1.56621e-06; avg_err: 1.54754e-06; sd: 0.00016638; counts: 11560
sfh 0.060123 0 0 0 #avg: 0.000593048; avg_err: 7.47842e-05; sd: 0.00804025; counts: 11560
sfh 0.062373 0 0 0 #avg: 0.00380316; avg_err: 0.000345468; sd: 0.0371422; counts: 11560
sfh 0.064623 0 0 0 #avg: 0.0116556; avg_err: 0.000766584; sd: 0.0824176; counts: 11560
sfh 0.066873 0 0 0 #avg: 0.0284985; avg_err: 0.00149903; sd: 0.161165; counts: 11560
sfh 0.069123 0 0.0109806 0 #avg: 0.0555692; avg_err: 0.00250611; sd: 0.269439; counts: 11560
sfh 0.071373 0 0.0542581 0 #avg: 0.0920664; avg_err: 0.00399827; sd: 0.429865; counts: 11560
sfh 0.073623 0 0.120862 0 #avg: 0.129562; avg_err: 0.0045368; sd: 0.487764; counts: 11560
sfh 0.075873 0 0.221431 0 #avg: 0.185023; avg_err: 0.00630392; sd: 0.677752; counts: 11560
sfh 0.078123 0.00403957 0.325209 0.00403957 #avg: 0.251831; avg_err: 0.00862605; sd: 0.92741; counts: 11560
sfh 0.080373 0.0197346 0.418508 0.0197346 #avg: 0.294356; avg_err: 0.00831254; sd: 0.893704; counts: 11560
sfh 0.082623 0.0464172 0.466714 0.0464172 #avg: 0.340968; avg_err: 0.00977608; sd: 1.05105; counts: 11560
sfh 0.085998 0.0929876 0.619655 0.0929876 #avg: 0.48297; avg_err: 0.0134538; sd: 1.44645; counts: 11560
sfh 0.089373 0.158288 0.772915 0.156684 #avg: 0.616147; avg_err: 0.0163192; sd: 1.75452; counts: 11560
sfh 0.092748 0.224627 0.952173 0.209401 #avg: 0.770087; avg_err: 0.0179322; sd: 1.92794; counts: 11560
sfh 0.096123 0.30796 1.16159 0.2747 #avg: 0.958259; avg_err: 0.0224648; sd: 2.41526; counts: 11560
sfh 0.099498 0.386646 1.38662 0.328455 #avg: 1.17807; avg_err: 0.0271544; sd: 2.91944; counts: 11560
sfh 0.102873 0.483275 1.72679 0.397732 #avg: 1.42388; avg_err: 0.030973; sd: 3.32999; counts: 11560
sfh 0.106248 0.605869 2.05679 0.492204 #avg: 1.69366; avg_err: 0.0370188; sd: 3.97999; counts: 11560
sfh 0.109623 0.741714 2.48287 0.593899 #avg: 2.00296; avg_err: 0.0444185; sd: 4.77555; counts: 11560
sfh 0.112998 0.881601 2.85476 0.693279 #avg: 2.28673; avg_err: 0.0430074; sd: 4.62384; counts: 11560
sfh 0.116373 1.04205 3.2825 0.813819 #avg: 2.61096; avg_err: 0.0460355; sd: 4.94941; counts: 11560
sfh 0.119748 1.23013 3.71476 0.959311 #avg: 3.02034; avg_err: 0.0532419; sd: 5.72419; counts: 11560
sfh 0.123123 1.41762 4.16764 1.09974 #avg: 3.4186; avg_err: 0.0626246; sd: 6.73294; counts: 11560
sfh 0.126498 1.66808 4.66987 1.29585 #avg: 3.81415; avg_err: 0.064094; sd: 6.89092; counts: 11560
sfh 0.129873 1.92752 5.2312 1.48099 #avg: 4.31401; avg_err: 0.0735438; sd: 7.9069; counts: 11560
sfh 0.133248 2.2059 5.66752 1.69338 #avg: 4.8521; avg_err: 0.0832792; sd: 8.95358; counts: 11560
sfh 0.136623 2.49406 6.45727 1.88085 #avg: 5.32164; avg_err: 0.0851444; sd: 9.15412; counts: 11560
sfh 0.141685 3.0014 7.4423 2.25829 #avg: 6.21698; avg_err: 0.114224; sd: 12.2805; counts: 11560
sfh 0.146748 3.62119 8.57781 2.71927 #avg: 7.13205; avg_err: 0.106828; sd: 11.4854; counts: 11560
