#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.25 - 11.75
#HM    Stats: 2.741180e+11 (median) + 1.504410e+11  / - 7.353000e+10
#SM    Stats: 2.736650e+09 (median) + 4.500990e+09  / - 1.635760e+09
#ObsSM Stats: 2.775020e+09 (median) + 4.632960e+09  / - 1.678150e+09
#VMP   Stats: 1.077500e+02 (median) + 1.716000e+01  / - 1.345000e+01
#ICL   Stats: 1.035830e+07 (median) + 3.128910e+07  / - 8.311580e+06
#SSFR  Stats: 7.873605e-11 (median) + 1.316723e-10  / - 7.499831e-11
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 409615
sfh 0.060123 0 0 0 #avg: 7.9656e-07; avg_err: 3.43192e-07; sd: 0.000219647; counts: 409615
sfh 0.062373 0 0 0 #avg: 6.91054e-06; avg_err: 1.73603e-06; sd: 0.00111108; counts: 409615
sfh 0.064623 0 0 0 #avg: 2.68444e-05; avg_err: 4.45984e-06; sd: 0.00285435; counts: 409615
sfh 0.066873 0 0 0 #avg: 7.25969e-05; avg_err: 8.98825e-06; sd: 0.00575258; counts: 409615
sfh 0.069123 0 0 0 #avg: 0.000167134; avg_err: 1.69628e-05; sd: 0.0108564; counts: 409615
sfh 0.071373 0 0 0 #avg: 0.000319878; avg_err: 2.57121e-05; sd: 0.0164561; counts: 409615
sfh 0.073623 0 0 0 #avg: 0.000513271; avg_err: 3.48299e-05; sd: 0.0222915; counts: 409615
sfh 0.075873 0 0 0 #avg: 0.000761278; avg_err: 4.07349e-05; sd: 0.0260708; counts: 409615
sfh 0.078123 0 0 0 #avg: 0.00115805; avg_err: 4.73353e-05; sd: 0.0302951; counts: 409615
sfh 0.080373 0 0 0 #avg: 0.00172568; avg_err: 5.88842e-05; sd: 0.0376866; counts: 409615
sfh 0.082623 0 0 0 #avg: 0.00235512; avg_err: 5.34539e-05; sd: 0.0342111; counts: 409615
sfh 0.085998 0 0 0 #avg: 0.00393251; avg_err: 7.21761e-05; sd: 0.0461935; counts: 409615
sfh 0.089373 0 0 0 #avg: 0.00594814; avg_err: 8.1283e-05; sd: 0.052022; counts: 409615
sfh 0.092748 0 0 0 #avg: 0.00849173; avg_err: 9.62939e-05; sd: 0.0616292; counts: 409615
sfh 0.096123 0 0.000981625 0 #avg: 0.0115874; avg_err: 0.000110466; sd: 0.0706995; counts: 409615
sfh 0.099498 0 0.00868748 0 #avg: 0.0152479; avg_err: 0.000128804; sd: 0.0824361; counts: 409615
sfh 0.102873 0 0.0189456 0 #avg: 0.0192211; avg_err: 0.000139144; sd: 0.0890536; counts: 409615
sfh 0.106248 0 0.0300622 0 #avg: 0.0237162; avg_err: 0.000154308; sd: 0.0987587; counts: 409615
sfh 0.109623 0 0.0408842 0 #avg: 0.028605; avg_err: 0.000210827; sd: 0.134931; counts: 409615
sfh 0.112998 0.000106425 0.0503676 0.000106425 #avg: 0.0331919; avg_err: 0.000198544; sd: 0.12707; counts: 409615
sfh 0.116373 0.00247889 0.0551833 0.00247889 #avg: 0.0374457; avg_err: 0.000217772; sd: 0.139377; counts: 409615
sfh 0.119748 0.00547078 0.058929 0.00547078 #avg: 0.0419829; avg_err: 0.000325708; sd: 0.208457; counts: 409615
sfh 0.123123 0.00824158 0.063014 0.00824158 #avg: 0.0458613; avg_err: 0.000270284; sd: 0.172984; counts: 409615
sfh 0.126498 0.0108776 0.0677537 0.0108776 #avg: 0.0502403; avg_err: 0.000262369; sd: 0.167919; counts: 409615
sfh 0.129873 0.0136662 0.0724507 0.0136662 #avg: 0.0548934; avg_err: 0.000276153; sd: 0.176741; counts: 409615
sfh 0.133248 0.0166122 0.0767628 0.0166122 #avg: 0.0597625; avg_err: 0.000365205; sd: 0.233735; counts: 409615
sfh 0.136623 0.0195121 0.0807239 0.019198 #avg: 0.0640232; avg_err: 0.00031561; sd: 0.201994; counts: 409615
sfh 0.141685 0.0235834 0.0859916 0.0222625 #avg: 0.0707577; avg_err: 0.000358723; sd: 0.229586; counts: 409615
sfh 0.146748 0.0273708 0.0909582 0.024816 #avg: 0.0768054; avg_err: 0.000408019; sd: 0.261137; counts: 409615
sfh 0.15181 0.0308297 0.0956353 0.0269212 #avg: 0.0821849; avg_err: 0.000431156; sd: 0.275945; counts: 409615
sfh 0.156873 0.033637 0.098589 0.0283153 #avg: 0.08721; avg_err: 0.000488117; sd: 0.312401; counts: 409615
sfh 0.161935 0.0359958 0.10203 0.0293473 #avg: 0.0916144; avg_err: 0.000455609; sd: 0.291595; counts: 409615
sfh 0.166998 0.0381853 0.104443 0.0303072 #avg: 0.0957343; avg_err: 0.000538492; sd: 0.344641; counts: 409615
sfh 0.17206 0.0393391 0.106463 0.0304939 #avg: 0.0987014; avg_err: 0.000524626; sd: 0.335766; counts: 409615
sfh 0.177123 0.0402696 0.109215 0.0308402 #avg: 0.101694; avg_err: 0.00054441; sd: 0.348428; counts: 409615
sfh 0.182185 0.0412224 0.11202 0.0313441 #avg: 0.104219; avg_err: 0.000536204; sd: 0.343176; counts: 409615
sfh 0.187248 0.0418523 0.114017 0.0315587 #avg: 0.106279; avg_err: 0.000540608; sd: 0.345995; counts: 409615
sfh 0.19231 0.0424637 0.116583 0.0318656 #avg: 0.108433; avg_err: 0.00056177; sd: 0.359539; counts: 409615
sfh 0.197373 0.0430327 0.118919 0.0321053 #avg: 0.11103; avg_err: 0.000628301; sd: 0.40212; counts: 409615
sfh 0.202435 0.043825 0.120872 0.0325476 #avg: 0.113449; avg_err: 0.000581591; sd: 0.372224; counts: 409615
sfh 0.207498 0.044482 0.122816 0.0329057 #avg: 0.115921; avg_err: 0.000593952; sd: 0.380136; counts: 409615
sfh 0.21256 0.0452476 0.125115 0.0334202 #avg: 0.118409; avg_err: 0.000632206; sd: 0.404618; counts: 409615
sfh 0.217623 0.0459536 0.127385 0.03384 #avg: 0.120148; avg_err: 0.000594701; sd: 0.380615; counts: 409615
sfh 0.222685 0.0465464 0.129814 0.0343704 #avg: 0.122654; avg_err: 0.000596385; sd: 0.381693; counts: 409615
sfh 0.227748 0.0473175 0.133324 0.0349489 #avg: 0.125644; avg_err: 0.000621647; sd: 0.397861; counts: 409615
sfh 0.23281 0.0481049 0.136186 0.0355502 #avg: 0.128415; avg_err: 0.000619421; sd: 0.396436; counts: 409615
sfh 0.237873 0.0487795 0.139774 0.0359796 #avg: 0.131387; avg_err: 0.000628062; sd: 0.401967; counts: 409615
sfh 0.242935 0.0497454 0.143436 0.0366886 #avg: 0.134736; avg_err: 0.000646936; sd: 0.414046; counts: 409615
sfh 0.247998 0.0509075 0.147551 0.0374344 #avg: 0.138839; avg_err: 0.000669825; sd: 0.428695; counts: 409615
sfh 0.25306 0.0517665 0.151668 0.0380491 #avg: 0.142317; avg_err: 0.000709343; sd: 0.453987; counts: 409615
sfh 0.258123 0.0531478 0.15636 0.0391648 #avg: 0.146124; avg_err: 0.000737496; sd: 0.472006; counts: 409615
sfh 0.263185 0.0542641 0.161116 0.0399467 #avg: 0.150068; avg_err: 0.000763163; sd: 0.488433; counts: 409615
sfh 0.268248 0.0553913 0.165589 0.0407803 #avg: 0.154413; avg_err: 0.00077354; sd: 0.495074; counts: 409615
sfh 0.27331 0.0569541 0.170603 0.0419599 #avg: 0.158753; avg_err: 0.000731637; sd: 0.468255; counts: 409615
sfh 0.278373 0.0584683 0.177036 0.0430725 #avg: 0.163716; avg_err: 0.000755016; sd: 0.483218; counts: 409615
sfh 0.283435 0.0606855 0.183811 0.0448571 #avg: 0.168795; avg_err: 0.000785589; sd: 0.502786; counts: 409615
sfh 0.288498 0.062633 0.190279 0.0463538 #avg: 0.174503; avg_err: 0.000852349; sd: 0.545512; counts: 409615
sfh 0.29356 0.0644034 0.197015 0.0476776 #avg: 0.17943; avg_err: 0.000835705; sd: 0.53486; counts: 409615
sfh 0.298623 0.0665501 0.203696 0.0492856 #avg: 0.185618; avg_err: 0.000862069; sd: 0.551734; counts: 409615
sfh 0.303685 0.068798 0.210159 0.0510231 #avg: 0.191556; avg_err: 0.000871891; sd: 0.55802; counts: 409615
sfh 0.308748 0.0711109 0.21763 0.0528816 #avg: 0.198169; avg_err: 0.000910039; sd: 0.582435; counts: 409615
sfh 0.31381 0.0736103 0.22488 0.0547905 #avg: 0.205426; avg_err: 0.000975138; sd: 0.624099; counts: 409615
sfh 0.318873 0.0760083 0.234502 0.0565317 #avg: 0.213006; avg_err: 0.00101695; sd: 0.650861; counts: 409615
sfh 0.323935 0.0788429 0.244308 0.0587767 #avg: 0.22135; avg_err: 0.00108991; sd: 0.697556; counts: 409615
sfh 0.328997 0.0817538 0.253564 0.0610049 #avg: 0.229441; avg_err: 0.00112677; sd: 0.721143; counts: 409615
sfh 0.33406 0.0848575 0.261939 0.0634858 #avg: 0.239228; avg_err: 0.00125986; sd: 0.806326; counts: 409615
sfh 0.339122 0.0880207 0.27274 0.0659059 #avg: 0.248349; avg_err: 0.00135957; sd: 0.87014; counts: 409615
sfh 0.344185 0.0912204 0.281271 0.068312 #avg: 0.257079; avg_err: 0.00138248; sd: 0.8848; counts: 409615
sfh 0.349247 0.0948728 0.291122 0.0712208 #avg: 0.267562; avg_err: 0.00141884; sd: 0.908071; counts: 409615
sfh 0.35431 0.0985218 0.301266 0.0738091 #avg: 0.278126; avg_err: 0.00150765; sd: 0.964913; counts: 409615
sfh 0.359372 0.102448 0.31172 0.0768682 #avg: 0.288295; avg_err: 0.00153956; sd: 0.985335; counts: 409615
sfh 0.364435 0.106333 0.324662 0.0799298 #avg: 0.300409; avg_err: 0.00162556; sd: 1.04038; counts: 409615
sfh 0.369497 0.11031 0.337102 0.0829711 #avg: 0.313287; avg_err: 0.00172891; sd: 1.10652; counts: 409615
sfh 0.37456 0.114672 0.349352 0.086442 #avg: 0.325339; avg_err: 0.00170374; sd: 1.09041; counts: 409615
sfh 0.379622 0.1186 0.363784 0.0892486 #avg: 0.33837; avg_err: 0.00180351; sd: 1.15427; counts: 409615
sfh 0.384685 0.12275 0.375237 0.0924678 #avg: 0.351347; avg_err: 0.00180337; sd: 1.15418; counts: 409615
sfh 0.389747 0.12704 0.388673 0.0957152 #avg: 0.36622; avg_err: 0.00187462; sd: 1.19978; counts: 409615
sfh 0.39481 0.131742 0.404345 0.0992202 #avg: 0.379521; avg_err: 0.00187754; sd: 1.20165; counts: 409615
sfh 0.399872 0.1371 0.418702 0.103358 #avg: 0.395985; avg_err: 0.00201525; sd: 1.28978; counts: 409615
sfh 0.404935 0.142152 0.431824 0.107209 #avg: 0.411681; avg_err: 0.00200826; sd: 1.28531; counts: 409615
sfh 0.409997 0.147309 0.451219 0.111036 #avg: 0.428183; avg_err: 0.00204326; sd: 1.30771; counts: 409615
sfh 0.41506 0.152443 0.468172 0.114845 #avg: 0.445107; avg_err: 0.00210159; sd: 1.34504; counts: 409615
sfh 0.420122 0.158118 0.487964 0.11927 #avg: 0.463977; avg_err: 0.00218523; sd: 1.39857; counts: 409615
sfh 0.425185 0.163132 0.505448 0.122925 #avg: 0.48156; avg_err: 0.00224397; sd: 1.43616; counts: 409615
sfh 0.430247 0.168135 0.524072 0.126677 #avg: 0.500757; avg_err: 0.00230054; sd: 1.47237; counts: 409615
sfh 0.43531 0.173847 0.547419 0.131053 #avg: 0.521362; avg_err: 0.00237381; sd: 1.51926; counts: 409615
sfh 0.440372 0.179942 0.568089 0.135869 #avg: 0.542486; avg_err: 0.00243724; sd: 1.55986; counts: 409615
sfh 0.445435 0.185808 0.593418 0.140302 #avg: 0.563414; avg_err: 0.00247483; sd: 1.58392; counts: 409615
sfh 0.450497 0.192715 0.619733 0.145803 #avg: 0.583251; avg_err: 0.00252952; sd: 1.61892; counts: 409615
sfh 0.45556 0.197823 0.645562 0.149602 #avg: 0.605292; avg_err: 0.00261597; sd: 1.67425; counts: 409615
sfh 0.460622 0.204181 0.672801 0.154562 #avg: 0.626675; avg_err: 0.00268496; sd: 1.7184; counts: 409615
sfh 0.465685 0.2113 0.702932 0.16006 #avg: 0.647802; avg_err: 0.00268583; sd: 1.71896; counts: 409615
sfh 0.470747 0.218293 0.730061 0.165706 #avg: 0.66922; avg_err: 0.00271159; sd: 1.73545; counts: 409615
sfh 0.47581 0.225209 0.765593 0.171019 #avg: 0.690479; avg_err: 0.00275087; sd: 1.76059; counts: 409615
sfh 0.480872 0.233105 0.796965 0.177366 #avg: 0.71367; avg_err: 0.00280652; sd: 1.7962; counts: 409615
sfh 0.485935 0.239804 0.833326 0.182303 #avg: 0.735918; avg_err: 0.00285063; sd: 1.82443; counts: 409615
sfh 0.490997 0.246931 0.866659 0.188095 #avg: 0.757297; avg_err: 0.00289259; sd: 1.85129; counts: 409615
sfh 0.49606 0.255173 0.898827 0.194916 #avg: 0.777879; avg_err: 0.0029311; sd: 1.87594; counts: 409615
sfh 0.501122 0.262394 0.935756 0.200366 #avg: 0.799314; avg_err: 0.00295668; sd: 1.89231; counts: 409615
sfh 0.506185 0.269734 0.973076 0.206178 #avg: 0.818936; avg_err: 0.00297839; sd: 1.9062; counts: 409615
sfh 0.511247 0.27827 1.00542 0.213234 #avg: 0.837155; avg_err: 0.00296238; sd: 1.89595; counts: 409615
sfh 0.51631 0.286752 1.03903 0.220349 #avg: 0.853656; avg_err: 0.00293831; sd: 1.88055; counts: 409615
sfh 0.521372 0.294218 1.06729 0.225975 #avg: 0.870327; avg_err: 0.00294464; sd: 1.8846; counts: 409615
sfh 0.526435 0.302402 1.09902 0.232727 #avg: 0.886061; avg_err: 0.00294337; sd: 1.88379; counts: 409615
sfh 0.531497 0.311305 1.12272 0.240005 #avg: 0.899655; avg_err: 0.00293151; sd: 1.8762; counts: 409615
sfh 0.53656 0.319349 1.15617 0.246794 #avg: 0.914451; avg_err: 0.0029531; sd: 1.89002; counts: 409615
sfh 0.541622 0.326814 1.18431 0.252785 #avg: 0.926961; avg_err: 0.00293931; sd: 1.88119; counts: 409615
sfh 0.546685 0.33461 1.20391 0.259541 #avg: 0.936205; avg_err: 0.00292658; sd: 1.87304; counts: 409615
sfh 0.551747 0.343491 1.22648 0.267073 #avg: 0.947021; avg_err: 0.00289917; sd: 1.8555; counts: 409615
sfh 0.55681 0.350867 1.2434 0.273121 #avg: 0.955633; avg_err: 0.00287439; sd: 1.83964; counts: 409615
sfh 0.561872 0.358383 1.26203 0.279362 #avg: 0.963647; avg_err: 0.00285217; sd: 1.82542; counts: 409615
sfh 0.566935 0.366668 1.28295 0.286349 #avg: 0.970675; avg_err: 0.00282143; sd: 1.80575; counts: 409615
sfh 0.571997 0.372569 1.29 0.29096 #avg: 0.975099; avg_err: 0.00280179; sd: 1.79318; counts: 409615
sfh 0.57706 0.37933 1.30164 0.296342 #avg: 0.976636; avg_err: 0.00276056; sd: 1.76679; counts: 409615
sfh 0.582123 0.386927 1.30628 0.302872 #avg: 0.981568; avg_err: 0.00275403; sd: 1.76261; counts: 409615
sfh 0.587185 0.391721 1.31725 0.306893 #avg: 0.981955; avg_err: 0.00271832; sd: 1.73975; counts: 409615
sfh 0.592248 0.39929 1.31719 0.313097 #avg: 0.983583; avg_err: 0.00267948; sd: 1.7149; counts: 409615
sfh 0.59731 0.405045 1.31607 0.31821 #avg: 0.982089; avg_err: 0.00264012; sd: 1.68971; counts: 409615
sfh 0.602373 0.411138 1.31434 0.32347 #avg: 0.981633; avg_err: 0.00261408; sd: 1.67304; counts: 409615
sfh 0.607435 0.415708 1.30866 0.327331 #avg: 0.977655; avg_err: 0.00255728; sd: 1.63669; counts: 409615
sfh 0.612498 0.418824 1.30597 0.329655 #avg: 0.974371; avg_err: 0.00252756; sd: 1.61767; counts: 409615
sfh 0.61756 0.421904 1.30259 0.332396 #avg: 0.967702; avg_err: 0.00248015; sd: 1.58733; counts: 409615
sfh 0.622623 0.426665 1.28854 0.336302 #avg: 0.962655; avg_err: 0.00243849; sd: 1.56066; counts: 409615
sfh 0.627685 0.428847 1.27768 0.338245 #avg: 0.956347; avg_err: 0.00240065; sd: 1.53644; counts: 409615
sfh 0.632748 0.43256 1.26878 0.341644 #avg: 0.951558; avg_err: 0.00236277; sd: 1.5122; counts: 409615
sfh 0.63781 0.435263 1.26027 0.344182 #avg: 0.944081; avg_err: 0.00231702; sd: 1.48292; counts: 409615
sfh 0.642873 0.437747 1.25031 0.346133 #avg: 0.936582; avg_err: 0.00227065; sd: 1.45324; counts: 409615
sfh 0.647935 0.439156 1.2304 0.347127 #avg: 0.926812; avg_err: 0.00221913; sd: 1.42027; counts: 409615
sfh 0.652998 0.442439 1.21885 0.350634 #avg: 0.920572; avg_err: 0.00217743; sd: 1.39358; counts: 409615
sfh 0.65806 0.443612 1.20856 0.351525 #avg: 0.913228; avg_err: 0.00214063; sd: 1.37003; counts: 409615
sfh 0.663123 0.442084 1.19339 0.350388 #avg: 0.902124; avg_err: 0.00209564; sd: 1.34123; counts: 409615
sfh 0.668185 0.443029 1.17123 0.350851 #avg: 0.893331; avg_err: 0.00206395; sd: 1.32095; counts: 409615
sfh 0.673248 0.441208 1.15131 0.35043 #avg: 0.881302; avg_err: 0.00203203; sd: 1.30052; counts: 409615
sfh 0.67831 0.440532 1.13578 0.349636 #avg: 0.871243; avg_err: 0.00199866; sd: 1.27917; counts: 409615
sfh 0.683373 0.439488 1.11352 0.34879 #avg: 0.861842; avg_err: 0.0019661; sd: 1.25833; counts: 409615
sfh 0.690967 0.436612 1.08786 0.346459 #avg: 0.844828; avg_err: 0.00190609; sd: 1.21992; counts: 409615
sfh 0.69856 0.433666 1.0582 0.345018 #avg: 0.827929; avg_err: 0.00185413; sd: 1.18666; counts: 409615
sfh 0.706154 0.42909 1.03397 0.342265 #avg: 0.809595; avg_err: 0.0017893; sd: 1.14517; counts: 409615
sfh 0.713748 0.425419 1.00502 0.339595 #avg: 0.791297; avg_err: 0.00173362; sd: 1.10953; counts: 409615
sfh 0.721342 0.419809 0.975341 0.33577 #avg: 0.772544; avg_err: 0.00167644; sd: 1.07294; counts: 409615
sfh 0.728935 0.415586 0.946124 0.332758 #avg: 0.754157; avg_err: 0.00161837; sd: 1.03578; counts: 409615
sfh 0.736529 0.408681 0.919089 0.327253 #avg: 0.736144; avg_err: 0.00157454; sd: 1.00772; counts: 409615
sfh 0.744123 0.402792 0.893548 0.3235 #avg: 0.718985; avg_err: 0.00153055; sd: 0.979572; counts: 409615
sfh 0.751717 0.396614 0.865206 0.31961 #avg: 0.699685; avg_err: 0.0014807; sd: 0.947663; counts: 409615
sfh 0.75931 0.390883 0.838767 0.315925 #avg: 0.683586; avg_err: 0.00144323; sd: 0.923686; counts: 409615
sfh 0.766904 0.383325 0.815825 0.310794 #avg: 0.666642; avg_err: 0.00140156; sd: 0.897016; counts: 409615
sfh 0.774498 0.37681 0.7988 0.306014 #avg: 0.651775; avg_err: 0.0013613; sd: 0.871249; counts: 409615
sfh 0.782092 0.36974 0.77659 0.301032 #avg: 0.635312; avg_err: 0.00131784; sd: 0.843429; counts: 409615
sfh 0.789685 0.362666 0.750234 0.296128 #avg: 0.61856; avg_err: 0.00127356; sd: 0.815094; counts: 409615
sfh 0.797279 0.354148 0.731292 0.289987 #avg: 0.602648; avg_err: 0.0012362; sd: 0.791179; counts: 409615
sfh 0.804873 0.347826 0.710944 0.286124 #avg: 0.588839; avg_err: 0.00120256; sd: 0.769652; counts: 409615
sfh 0.812467 0.341137 0.694773 0.281758 #avg: 0.57495; avg_err: 0.00117524; sd: 0.752164; counts: 409615
sfh 0.82006 0.334005 0.673495 0.277466 #avg: 0.560161; avg_err: 0.0011464; sd: 0.733708; counts: 409615
sfh 0.827654 0.327219 0.652676 0.273446 #avg: 0.546336; avg_err: 0.001119; sd: 0.716173; counts: 409615
sfh 0.835248 0.320012 0.634442 0.268954 #avg: 0.532397; avg_err: 0.0010904; sd: 0.697866; counts: 409615
sfh 0.842842 0.31238 0.619518 0.263926 #avg: 0.518593; avg_err: 0.00105782; sd: 0.677019; counts: 409615
sfh 0.850435 0.30537 0.602642 0.259917 #avg: 0.505647; avg_err: 0.00103154; sd: 0.6602; counts: 409615
sfh 0.858029 0.298031 0.585095 0.255141 #avg: 0.492736; avg_err: 0.00100413; sd: 0.642652; counts: 409615
sfh 0.865623 0.291671 0.570628 0.251509 #avg: 0.480811; avg_err: 0.000979433; sd: 0.626848; counts: 409615
sfh 0.873217 0.285234 0.556476 0.247659 #avg: 0.468422; avg_err: 0.000952336; sd: 0.609506; counts: 409615
sfh 0.88081 0.277603 0.541161 0.241989 #avg: 0.456186; avg_err: 0.000929511; sd: 0.594897; counts: 409615
