#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.202435 (z=3.939857)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 11.75 - 12.25
#HM    Stats: 7.791180e+11 (median) + 4.050021e+11  / - 1.651470e+11
#SM    Stats: 6.821100e+09 (median) + 8.493200e+09  / - 3.503420e+09
#ObsSM Stats: 6.692280e+09 (median) + 1.183932e+10  / - 4.247860e+09
#VMP   Stats: 2.474100e+02 (median) + 3.825000e+01  / - 2.142000e+01
#ICL   Stats: 6.155640e+07 (median) + 1.507526e+08  / - 4.670590e+07
#SSFR  Stats: 3.013626e-09 (median) + 5.715158e-09  / - 2.087576e-09
sfh 0.055623 0 0 0 #avg: 1.11128e-06; avg_err: 1.05559e-06; sd: 0.000137471; counts: 16961
sfh 0.060123 0 0 0 #avg: 0.000608022; avg_err: 5.81639e-05; sd: 0.00757472; counts: 16961
sfh 0.062373 0 0 0 #avg: 0.00391128; avg_err: 0.00026191; sd: 0.0341086; counts: 16961
sfh 0.064623 0 0 0 #avg: 0.0122604; avg_err: 0.000601471; sd: 0.0783299; counts: 16961
sfh 0.066873 0 0 0 #avg: 0.0308843; avg_err: 0.00122912; sd: 0.160069; counts: 16961
sfh 0.069123 0 0.0188701 0 #avg: 0.0605125; avg_err: 0.00211468; sd: 0.275396; counts: 16961
sfh 0.071373 0 0.073347 0 #avg: 0.10053; avg_err: 0.00324869; sd: 0.423079; counts: 16961
sfh 0.073623 0 0.148954 0 #avg: 0.147431; avg_err: 0.00409448; sd: 0.533226; counts: 16961
sfh 0.075873 0 0.252688 0 #avg: 0.207667; avg_err: 0.00558211; sd: 0.726962; counts: 16961
sfh 0.078123 0.00786306 0.366693 0.00786306 #avg: 0.276669; avg_err: 0.00721256; sd: 0.939296; counts: 16961
sfh 0.080373 0.0282316 0.463389 0.0282316 #avg: 0.332723; avg_err: 0.00759236; sd: 0.988757; counts: 16961
sfh 0.082623 0.0571665 0.517482 0.0571665 #avg: 0.379925; avg_err: 0.00843459; sd: 1.09844; counts: 16961
sfh 0.085998 0.113949 0.689989 0.113949 #avg: 0.542845; avg_err: 0.012081; sd: 1.57331; counts: 16961
sfh 0.089373 0.181449 0.837761 0.176977 #avg: 0.688644; avg_err: 0.0152765; sd: 1.98947; counts: 16961
sfh 0.092748 0.252642 1.05212 0.232546 #avg: 0.852415; avg_err: 0.0167747; sd: 2.18458; counts: 16961
sfh 0.096123 0.340932 1.25093 0.298635 #avg: 1.04062; avg_err: 0.018853; sd: 2.45524; counts: 16961
sfh 0.099498 0.429477 1.53377 0.359599 #avg: 1.29849; avg_err: 0.0246288; sd: 3.20742; counts: 16961
sfh 0.102873 0.543837 1.89297 0.441983 #avg: 1.56831; avg_err: 0.0287224; sd: 3.74054; counts: 16961
sfh 0.106248 0.686843 2.23494 0.552739 #avg: 1.87114; avg_err: 0.0332596; sd: 4.33141; counts: 16961
sfh 0.109623 0.827045 2.69886 0.654598 #avg: 2.22297; avg_err: 0.0416879; sd: 5.42904; counts: 16961
sfh 0.112998 0.998869 3.08778 0.781144 #avg: 2.53449; avg_err: 0.0412701; sd: 5.37463; counts: 16961
sfh 0.116373 1.18204 3.55409 0.9151 #avg: 2.9426; avg_err: 0.048014; sd: 6.25288; counts: 16961
sfh 0.119748 1.39377 4.02862 1.07746 #avg: 3.36805; avg_err: 0.0533915; sd: 6.95321; counts: 16961
sfh 0.123123 1.60051 4.52943 1.23026 #avg: 3.82756; avg_err: 0.0616264; sd: 8.02563; counts: 16961
sfh 0.126498 1.86721 5.06788 1.43258 #avg: 4.3323; avg_err: 0.069219; sd: 9.01442; counts: 16961
sfh 0.129873 2.11412 5.67163 1.60275 #avg: 4.87146; avg_err: 0.0767375; sd: 9.99357; counts: 16961
sfh 0.133248 2.39856 6.19786 1.79987 #avg: 5.43324; avg_err: 0.0882128; sd: 11.488; counts: 16961
sfh 0.136623 2.74096 6.80032 2.03492 #avg: 5.99555; avg_err: 0.0886719; sd: 11.5478; counts: 16961
sfh 0.141685 3.27395 8.08465 2.41963 #avg: 7.0656; avg_err: 0.101391; sd: 13.2042; counts: 16961
sfh 0.146748 3.83029 9.65841 2.77757 #avg: 8.30543; avg_err: 0.119808; sd: 15.6027; counts: 16961
sfh 0.15181 4.49799 10.9749 3.24424 #avg: 9.5336; avg_err: 0.130687; sd: 17.0194; counts: 16961
sfh 0.156873 5.2869 12.3299 3.76926 #avg: 10.9206; avg_err: 0.143773; sd: 18.7236; counts: 16961
sfh 0.161935 6.19453 13.7378 4.39013 #avg: 12.445; avg_err: 0.165443; sd: 21.5457; counts: 16961
sfh 0.166998 7.26029 16.0728 5.05981 #avg: 14.0511; avg_err: 0.169026; sd: 22.0123; counts: 16961
sfh 0.17206 8.4593 17.5775 5.8181 #avg: 15.6971; avg_err: 0.181704; sd: 23.6634; counts: 16961
sfh 0.177123 9.75165 19.9794 6.46701 #avg: 17.7302; avg_err: 0.197737; sd: 25.7514; counts: 16961
sfh 0.182185 11.4548 21.5319 7.48862 #avg: 19.9314; avg_err: 0.221376; sd: 28.8299; counts: 16961
sfh 0.187248 12.9898 23.7849 8.30617 #avg: 22.2382; avg_err: 0.235921; sd: 30.7241; counts: 16961
sfh 0.19231 14.8555 26.0351 9.41668 #avg: 24.6869; avg_err: 0.245813; sd: 32.0124; counts: 16961
sfh 0.197373 16.4462 28.7122 10.202 #avg: 27.5418; avg_err: 0.280404; sd: 36.5172; counts: 16961
sfh 0.202435 17.968 31.7616 11.1505 #avg: 30.0978; avg_err: 0.307045; sd: 39.9867; counts: 16961
iclh 0.055623 0 0 0 #avg: 9.26828e-13; avg_err: 7.64479e-13; sd: 9.95585e-11; counts: 16961
iclh 0.060123 0 0 0 #avg: 7.85229e-05; avg_err: 1.79898e-05; sd: 0.00234282; counts: 16961
iclh 0.062373 0 0 0 #avg: 0.000748427; avg_err: 0.000100456; sd: 0.0130825; counts: 16961
iclh 0.064623 0 0 0 #avg: 0.00262934; avg_err: 0.000305789; sd: 0.0398231; counts: 16961
iclh 0.066873 0 0 0 #avg: 0.00489077; avg_err: 0.000443477; sd: 0.0577542; counts: 16961
iclh 0.069123 0 0 0 #avg: 0.00885816; avg_err: 0.00064015; sd: 0.0833671; counts: 16961
iclh 0.071373 0 0 0 #avg: 0.010252; avg_err: 0.00338891; sd: 0.441339; counts: 16961
iclh 0.073623 0 0.000417151 0 #avg: 0.0152512; avg_err: 0.00338335; sd: 0.440615; counts: 16961
iclh 0.075873 0 0.00853891 0 #avg: 0.0201314; avg_err: 0.00427616; sd: 0.556887; counts: 16961
iclh 0.078123 0 0.0223821 0 #avg: 0.0306258; avg_err: 0.00366422; sd: 0.477194; counts: 16961
iclh 0.080373 0 0.0438228 0 #avg: 0.0386657; avg_err: 0.00446125; sd: 0.580991; counts: 16961
iclh 0.082623 1.12753e-06 0.0692319 1.12753e-06 #avg: 0.0461759; avg_err: 0.00437938; sd: 0.57033; counts: 16961
iclh 0.085998 0.00323801 0.109415 0.00323801 #avg: 0.0636881; avg_err: 0.00629134; sd: 0.819325; counts: 16961
iclh 0.089373 0.0127778 0.142881 0.0127778 #avg: 0.0827976; avg_err: 0.00564792; sd: 0.735532; counts: 16961
iclh 0.092748 0.0266193 0.168425 0.0266193 #avg: 0.10919; avg_err: 0.00293652; sd: 0.382424; counts: 16961
iclh 0.096123 0.0426046 0.196293 0.0426008 #avg: 0.133148; avg_err: 0.00329528; sd: 0.429147; counts: 16961
iclh 0.099498 0.0601873 0.222216 0.0588027 #avg: 0.155657; avg_err: 0.00400223; sd: 0.521213; counts: 16961
iclh 0.102873 0.0767325 0.241718 0.0718709 #avg: 0.179829; avg_err: 0.00404451; sd: 0.526719; counts: 16961
iclh 0.106248 0.0914508 0.258758 0.0821384 #avg: 0.199287; avg_err: 0.00388318; sd: 0.505709; counts: 16961
iclh 0.109623 0.104394 0.272294 0.090773 #avg: 0.218129; avg_err: 0.00395917; sd: 0.515605; counts: 16961
iclh 0.112998 0.11184 0.287517 0.0939689 #avg: 0.236349; avg_err: 0.00384516; sd: 0.500757; counts: 16961
iclh 0.116373 0.117021 0.296097 0.0965467 #avg: 0.249173; avg_err: 0.0052883; sd: 0.688699; counts: 16961
iclh 0.119748 0.11888 0.306022 0.0969967 #avg: 0.254997; avg_err: 0.00465231; sd: 0.605872; counts: 16961
iclh 0.123123 0.118159 0.305282 0.0947879 #avg: 0.259185; avg_err: 0.00428217; sd: 0.55767; counts: 16961
iclh 0.126498 0.117875 0.303494 0.0948361 #avg: 0.262278; avg_err: 0.00440703; sd: 0.573929; counts: 16961
iclh 0.129873 0.113553 0.296331 0.0907445 #avg: 0.264224; avg_err: 0.00494283; sd: 0.643707; counts: 16961
iclh 0.133248 0.10752 0.290853 0.0858543 #avg: 0.259216; avg_err: 0.00489149; sd: 0.637021; counts: 16961
iclh 0.136623 0.10169 0.286658 0.0816489 #avg: 0.256617; avg_err: 0.00535113; sd: 0.69688; counts: 16961
iclh 0.141685 0.0925911 0.268586 0.0744327 #avg: 0.244783; avg_err: 0.00522746; sd: 0.680775; counts: 16961
iclh 0.146748 0.0826867 0.250839 0.0671515 #avg: 0.235508; avg_err: 0.00617002; sd: 0.803525; counts: 16961
iclh 0.15181 0.072258 0.226302 0.0590051 #avg: 0.220328; avg_err: 0.00620778; sd: 0.808443; counts: 16961
iclh 0.156873 0.060477 0.199888 0.0499968 #avg: 0.199317; avg_err: 0.00537103; sd: 0.699472; counts: 16961
iclh 0.161935 0.0501077 0.177139 0.0421188 #avg: 0.182845; avg_err: 0.00683755; sd: 0.890458; counts: 16961
