#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73247e+07 0.00943648 0.00969009 0.000120082 0 0 0 0.00283009 2.02851e-05 0 0 0 701851
1.57469e+08 0.0187588 0.0193901 0.000273757 0 0 0 0.00541977 4.55687e-05 0 0 0 270860
2.49168e+08 0.0270177 0.0282041 0.000364936 0 0 0 0.0077036 6.12384e-05 0 0 0 224223
3.94574e+08 0.0390343 0.0410444 0.000489454 0 0 0 0.0110114 8.43314e-05 0 0.0105346 0 181584
6.25681e+08 0.0537449 0.056878 0.000643027 0 0 0 0.0153525 0.000115549 0 0.0212332 0 145223
9.92659e+08 0.0728838 0.0782988 0.000845963 0 0 0 0.0207664 0.000153897 0 0.0376642 0 116528
1.5728e+09 0.099171 0.107051 0.00108469 0 0 0 0.0278661 0.00020212 0 0.0576209 0 95179
2.49544e+09 0.128804 0.142263 0.00137511 0 0 0 0.0371879 0.000264476 0 0.081585 0 79578
3.96189e+09 0.167642 0.186616 0.00167088 0 1 0 0.0489147 0.000335348 0 0.109615 0 68724
6.27925e+09 0.217237 0.247947 0.00203451 0 1 0 0.0654958 0.000425674 0.015246 0.132591 0.015246 60763
9.97293e+09 0.271021 0.317904 0.00239252 0 1 0 0.0872871 0.000526806 0.0311992 0.163487 0.0311992 55479
1.58123e+10 0.33817 0.406816 0.00275639 0 1 0 0.117074 0.000646459 0.0600143 0.194935 0.0600143 51554
2.49886e+10 0.405891 0.501182 0.0031268 0 1 0 0.154806 0.000776889 0.0975306 0.22974 0.0975306 46951
3.94705e+10 0.468294 0.590057 0.0035934 0 1 0 0.199193 0.000935714 0.149419 0.253281 0.139087 39708
6.20989e+10 0.504596 0.645496 0.00433903 1 0 1 0.252992 0.00121081 0.212834 0.274242 0.18148 28829
9.73896e+10 0.514243 0.658356 0.00572383 1 0 1 0.320643 0.00171624 0.299252 0.276557 0.229816 16605
1.52249e+11 0.489158 0.617573 0.00854846 0 1 0 0.410973 0.00271042 0.418629 0.247282 0.275839 7102
2.38369e+11 0.409149 0.502351 0.0139928 0 1 0 0.530613 0.00462787 0.578092 0.176175 0.306611 2339
3.75683e+11 0.289216 0.357843 0.025682 0 1 0 0.66299 0.00700852 0.712298 0.0997186 0.218084 612
5.88114e+11 0.222222 0.277778 0.0555556 0 1 0 0.749247 0.010318 0.767085 0.0843587 0.10862 108
9.51055e+11 0 0 0 0 0 0 0.806384 0.0266886 0.842999 0.0356101 0.133982 10
1.32315e+12 0 0 0 0 0 0 0.840602 0.00671959 0.847322 0 0.0134392 2
