#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.58547e+09 0.0924956 0.0977312 0.0131327 0 0 0 0.105745 0.00499682 0.058652 0.155126 0.0494392 573
1.63595e+10 0.0057971 0.0057971 0.00409321 0 0 0 0.0411838 0.00315845 0.0244199 0.0428815 0.0163042 345
2.60626e+10 0.0132304 0.0132304 0.00379604 0 0 0 0.0460951 0.00164369 0.0260109 0.0613196 0.0179455 907
4.07862e+10 0.0181087 0.0186117 0.00311427 0 0 0 0.0514619 0.0012173 0.0380756 0.05911 0.0300592 1988
6.42315e+10 0.0317672 0.0320342 0.00290214 0 0 0 0.0607396 0.000977315 0.0402579 0.0731939 0.0321422 3746
1.01384e+11 0.0476746 0.0488422 0.0030816 0 0 0 0.0748508 0.00102307 0.053772 0.0862386 0.0455386 5139
1.59352e+11 0.0739509 0.0766429 0.00347289 0 0 0 0.0940848 0.00109293 0.0692839 0.104502 0.0466975 6315
2.51706e+11 0.111751 0.115822 0.00394484 0 0 0 0.117177 0.00118314 0.0883085 0.125983 0.0649211 7123
3.97101e+11 0.148187 0.153764 0.00433147 0 0 0 0.147293 0.00132992 0.123492 0.139532 0.0859643 7531
6.28644e+11 0.189806 0.200326 0.00518244 0 1 0 0.186569 0.00161178 0.162833 0.162709 0.109963 6749
9.90231e+11 0.23727 0.252122 0.00621758 0 1 0 0.229792 0.0019149 0.209193 0.175911 0.12833 5656
1.5615e+12 0.27689 0.297481 0.0078083 0 1 0 0.284159 0.00239064 0.275412 0.173319 0.158058 4128
2.46892e+12 0.297561 0.319512 0.00954391 0 1 0 0.336533 0.00293317 0.329785 0.179458 0.160598 2870
3.92678e+12 0.303716 0.336026 0.012451 0 1 0 0.40499 0.003733 0.411964 0.162739 0.177696 1857
6.1922e+12 0.296365 0.326188 0.016199 0 1 0 0.456615 0.00477077 0.476488 0.135418 0.18367 1073
9.82069e+12 0.254266 0.264505 0.0191717 0 1 0 0.526225 0.00611269 0.545391 0.125951 0.172346 586
1.54428e+13 0.198556 0.209386 0.0260437 0 1 0 0.564142 0.00821742 0.581916 0.115 0.145539 277
2.48534e+13 0.17037 0.177778 0.0346612 0 1 0 0.598291 0.0126838 0.615307 0.132333 0.130302 135
3.88959e+13 0.169811 0.188679 0.0605766 0 1 0 0.623236 0.019255 0.658838 0.0959913 0.151894 53
5.96804e+13 0.0769231 0.0769231 0.0532939 0 0 0 0.665778 0.0296997 0.69422 0.0954102 0.134254 26
9.12029e+13 0.5 0.5 0.223607 1 0 1 0.707485 0.038682 0.77201 0.0237998 0.210026 6
2.63971e+14 0 0 0 0 0 0 0.722931 0.722931 0.722931 0 0 1
