#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
9.61721e+09 0.994906 0.00091274 4.84575e+08 8.20202e+06 0 1.05478e+09 0 0.425081 0.00180167 0.422586 0.125695 0.140927 0.705887 0.0014185 0.712916 0.0937927 0.104626 0.9209 0.000849394 0.942418 0.0248894 0.0683597 6085
1.61034e+10 0.995794 0.000663608 6.03264e+08 7.43186e+06 4.93943e+08 7.81895e+08 4.93943e+08 0.358767 0.00132561 0.353969 0.121063 0.133655 0.666885 0.00109468 0.675422 0.0900695 0.105076 0.903287 0.0007478 0.930236 0.0294508 0.100517 9511
2.54146e+10 0.995669 0.000553287 7.56886e+08 7.26505e+06 6.05234e+08 9.06013e+08 6.05234e+08 0.330717 0.00106516 0.318564 0.128658 0.116516 0.648146 0.00085392 0.653657 0.0888211 0.100707 0.884792 0.000690098 0.916072 0.0373284 0.120706 14086
4.0149e+10 0.995956 0.00046291 9.28487e+08 7.21407e+06 7.1696e+08 1.13514e+09 7.1696e+08 0.327287 0.000874647 0.316082 0.117699 0.108321 0.637096 0.00068037 0.639966 0.0859454 0.0923491 0.865536 0.000651702 0.897133 0.0486681 0.13046 18795
6.33308e+10 0.995786 0.000426983 1.14804e+09 7.32609e+06 8.29125e+08 1.37934e+09 8.29125e+08 0.333632 0.000726802 0.326366 0.102669 0.100556 0.620721 0.000598694 0.622856 0.0844837 0.0902982 0.841755 0.000641365 0.86461 0.0722172 0.129342 23018
1.00043e+11 0.995721 0.000416709 1.34073e+09 7.84237e+06 1.05478e+09 1.38931e+09 1.05478e+09 0.349283 0.000654841 0.343963 0.0940017 0.0935424 0.609928 0.000557374 0.611821 0.0805697 0.0866097 0.818746 0.000651691 0.832148 0.0934534 0.12254 24538
1.57783e+11 0.996388 0.000398203 1.57325e+09 9.1456e+06 1.16825e+09 1.75161e+09 6.79253e+08 0.365843 0.000643409 0.362127 0.0853426 0.0875342 0.598864 0.000567697 0.599685 0.0799722 0.0838785 0.789174 0.000712815 0.79678 0.110248 0.120537 22700
2.49328e+11 0.996125 0.000449592 1.85902e+09 1.13537e+07 1.39649e+09 2.00484e+09 9.02545e+08 0.376515 0.000650132 0.373915 0.0806098 0.081209 0.579179 0.000607279 0.578468 0.0807352 0.0781804 0.751061 0.000810087 0.753496 0.120807 0.117873 19097
3.95177e+11 0.99613 0.000498691 2.208e+09 1.42965e+07 1.74201e+09 2.26835e+09 1.13677e+09 0.382861 0.000693247 0.380816 0.0803305 0.0813706 0.552993 0.000684406 0.551243 0.0833393 0.0793373 0.705368 0.000935923 0.705386 0.124892 0.119657 15503
6.23375e+11 0.996745 0.000513834 2.61986e+09 1.8288e+07 2.09125e+09 2.65883e+09 1.37429e+09 0.378822 0.000760821 0.376681 0.0778173 0.077558 0.518818 0.000785159 0.515005 0.0835051 0.0775496 0.657415 0.0011108 0.652707 0.137192 0.120883 12289
9.88558e+11 0.995906 0.000662729 3.1339e+09 2.3672e+07 2.56247e+09 2.99711e+09 1.73334e+09 0.36078 0.000872634 0.356603 0.0762917 0.0733901 0.483003 0.000939339 0.474391 0.0892433 0.0753013 0.611471 0.00136603 0.599693 0.15376 0.121294 9283
1.56089e+12 0.997102 0.000663958 3.65209e+09 3.08838e+07 3.1599e+09 3.23384e+09 2.10512e+09 0.341052 0.00101286 0.335759 0.0752609 0.0710813 0.45238 0.00118024 0.439561 0.0973851 0.0718877 0.579201 0.00173876 0.559137 0.175119 0.121204 6556
2.47345e+12 0.996111 0.00091485 4.30644e+09 4.06707e+07 3.88796e+09 3.58739e+09 2.60581e+09 0.31801 0.00116739 0.313852 0.0729417 0.0704233 0.424209 0.00150209 0.408292 0.102306 0.0717344 0.552101 0.00218686 0.528884 0.18609 0.125569 4629
3.92981e+12 0.99872 0.000639693 5.04494e+09 5.35646e+07 4.87415e+09 3.66602e+09 3.24773e+09 0.300017 0.00141356 0.294118 0.0741034 0.0680282 0.409537 0.00204224 0.386714 0.115721 0.0740345 0.540202 0.00287177 0.514507 0.212205 0.13901 3125
6.20836e+12 0.995722 0.00142314 5.84533e+09 6.85421e+07 5.80961e+09 3.76166e+09 3.71836e+09 0.280377 0.00167038 0.275244 0.0675377 0.0659526 0.392903 0.00263774 0.365404 0.137621 0.0787936 0.534835 0.00376335 0.509283 0.216618 0.152269 2104
9.82046e+12 0.999241 0.000759301 6.8543e+09 9.01427e+07 7.30965e+09 3.09426e+09 4.50929e+09 0.264735 0.00199458 0.257724 0.0657355 0.0601115 0.391083 0.00394933 0.35272 0.168904 0.0818016 0.536804 0.00509433 0.523918 0.21621 0.187391 1317
1.56113e+13 0.99884 0.00116009 7.35617e+09 1.16595e+08 8.13364e+09 2.84516e+09 5.09394e+09 0.255079 0.0024719 0.245634 0.0670808 0.0528054 0.397497 0.00533809 0.351596 0.219556 0.0946617 0.556115 0.00646569 0.551571 0.210283 0.204665 862
2.48331e+13 1 0 8.52232e+09 1.47859e+08 9.80247e+09 1.72014e+09 5.2999e+09 0.24482 0.00301188 0.234904 0.070887 0.0487991 0.409201 0.00710161 0.371521 0.205894 0.117291 0.580122 0.00839496 0.586015 0.189871 0.201105 469
3.85441e+13 0.996416 0.00358423 8.86442e+09 1.90278e+08 1.0181e+10 1.47216e+09 5.80181e+09 0.247837 0.00496916 0.229197 0.0840184 0.0483325 0.429971 0.00947027 0.416433 0.175792 0.145999 0.598612 0.0109183 0.618701 0.179158 0.214384 279
6.14054e+13 1 0 9.61533e+09 2.26219e+08 1.09085e+10 9.98495e+08 4.5148e+09 0.237091 0.00584119 0.226238 0.0633209 0.0529201 0.454191 0.0132897 0.456209 0.175585 0.201229 0.628097 0.014414 0.64286 0.182951 0.203808 166
9.8469e+13 1 0 9.63736e+09 3.71374e+08 1.11179e+10 9.12397e+08 4.47384e+09 0.24031 0.00733927 0.227238 0.0687482 0.0399173 0.46567 0.0160445 0.459305 0.135931 0.137029 0.674991 0.0191666 0.676872 0.163591 0.16237 76
1.53094e+14 1 0 1.02362e+10 4.34087e+08 1.13898e+10 7.61036e+08 3.83179e+09 0.244097 0.0132592 0.21757 0.118181 0.0443185 0.504155 0.0270079 0.535721 0.132518 0.271521 0.691998 0.0283627 0.712084 0.150288 0.183688 39
2.4893e+14 1 0 1.15976e+10 1.95052e+08 1.18445e+10 3.06416e+08 1.07788e+09 0.289599 0.0271788 0.30414 0.11656 0.121278 0.525026 0.041666 0.555433 0.162362 0.15996 0.730122 0.0549806 0.82362 0.0720222 0.242393 12
3.34412e+14 1 1 1.05503e+10 1.05503e+10 1.05503e+10 0 0 0.162845 0.162845 0.162845 0 0 0.558848 0.558848 0.558848 0 0 0.701552 0.701552 0.701552 0 0 1
7.53676e+14 1 1 1.23274e+10 1.23274e+10 1.23274e+10 0 0 0.165049 0.165049 0.165049 0 0 0.484295 0.484295 0.484295 0 0 0.884146 0.884146 0.884146 0 0 1
