#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.81268e+09 0 0 0 0 0 0 0 0.146824 2.75287e-05 0.146991 0.021888 0.0221806 0.166186 2.50311e-05 0.168105 0.0183344 0.0220032 0.188953 1.52452e-05 0.192344 0.00695491 0.014383 594357
1.58268e+10 0 0 0 0 0 0 0 0.134105 4.4635e-05 0.132984 0.024215 0.0214667 0.157365 4.23376e-05 0.158173 0.0213773 0.0227731 0.186243 2.56062e-05 0.18953 0.0081405 0.0150536 240849
2.46874e+10 0 0 0 0 0 0 0 0.13068 4.76063e-05 0.129019 0.0237402 0.0199825 0.157169 4.44582e-05 0.157746 0.0206219 0.0214691 0.187066 2.55795e-05 0.19 0.00746103 0.0137351 201111
3.872e+10 0 0 0 0 0 0 0 0.129556 6.50031e-05 0.127748 0.0240662 0.0197749 0.159234 5.8957e-05 0.159996 0.020034 0.0211054 0.188595 3.18262e-05 0.191327 0.00666972 0.0123716 109289
6.14835e+10 0 0 0 0 0 0 0 0.129285 9.08173e-05 0.127556 0.0236402 0.0198633 0.161253 7.97779e-05 0.16211 0.0191964 0.020542 0.18973 4.1225e-05 0.192237 0.00621869 0.0114009 55970
9.74896e+10 3.53619e-05 3.53619e-05 0 0 0 0 0 0.130642 0.000126506 0.12923 0.0231883 0.019909 0.163508 0.000108563 0.164746 0.0180649 0.0201973 0.190728 5.39465e-05 0.193098 0.00571707 0.0106342 28279
1.53783e+11 0.00021917 0.000126529 0 0 0 0 0 0.133513 0.000182824 0.132861 0.0224565 0.0211517 0.166063 0.000150086 0.167358 0.0170486 0.0194355 0.191886 7.13579e-05 0.194097 0.00499767 0.0093485 13688
2.43616e+11 0 0 0 0 0 0 0 0.13537 0.000271259 0.134556 0.0226747 0.0206003 0.167919 0.00021765 0.169589 0.0158881 0.019121 0.192634 9.98299e-05 0.194751 0.00451313 0.00874372 5940
3.85191e+11 0.0015528 0.000775945 0 0 0 0 0 0.138724 0.000405996 0.138107 0.0223787 0.0207531 0.170984 0.00030622 0.172801 0.0143939 0.0180675 0.193865 0.000140803 0.196072 0.00371978 0.00842667 2576
6.09372e+11 0.000979432 0.000979432 0 0 0 0 0 0.142708 0.00064192 0.142466 0.0224816 0.0209421 0.173802 0.000477945 0.176097 0.0133742 0.0179343 0.195151 0.000196804 0.196953 0.00321878 0.00665894 1021
9.65689e+11 0.0119048 0.0052985 0 0 0 0 0 0.145692 0.000964497 0.144845 0.0234236 0.0189141 0.17685 0.000673192 0.179269 0.0112914 0.0174439 0.195915 0.000282507 0.197674 0.00263855 0.00564428 420
1.49092e+12 0.0289855 0.0143332 0 0 0 0 0 0.148806 0.00152163 0.150058 0.0152565 0.0198245 0.179406 0.000964097 0.182433 0.00881684 0.0163856 0.197242 0.000363049 0.198587 0.0018966 0.00442614 138
2.42641e+12 0.0294118 0.0294118 0 0 0 0 0 0.153276 0.00321331 0.158709 0.0125405 0.0233463 0.179886 0.0020113 0.182767 0.00983912 0.012991 0.19628 0.00109772 0.198127 0.00253522 0.00437856 34
3.72139e+12 0.166667 0.166667 0 0 0 0 0 0.138056 0.00727852 0.151375 0.00490494 0.0340505 0.166511 0.0062627 0.170953 0.013269 0.0285025 0.19678 0.000827655 0.198083 0.000897333 0.00403306 6
5.22367e+12 0 0 1.41121e+08 1.41121e+08 0 4.23363e+08 0 0.141238 0.0192339 0.135169 0.0420003 0.0237936 0.169255 0.0134534 0.1715 0.019852 0.0265892 0.198928 0.00125993 0.199387 0.00145613 0.00283517 3
8.47647e+12 0 0 0 0 0 0 0 0.146905 0.146905 0.146905 0 0 0.166198 0.166198 0.166198 0 0 0.189702 0.189702 0.189702 0 0 1
