#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
50.319 0 0 0 0 0 0 0 0 0 0 0 8
64.7141 0 0 0 0 0 0 0.0398137 0.0398137 0 0 0 8
87.49 0 0 0 0 0 0 0 0 0 0 0 1
100.159 0 0 0 0 0 0 0.0187427 0.0059506 0.0273089 0.0031735 0.0273089 6
130.746 0 0 0 0 0 0 0.0252765 0.000467619 0.0254412 0.00120348 0.00146146 9
161.916 0 0 0 0 0 0 0.0510104 0.00651903 0.0266447 0.0569169 0.00234406 44
204.573 0 0 0 0 0 0 0.0469342 0.00438143 0.0254412 0.0521658 0.00176938 83
247.239 0 0 0 0 0 0 0.0855877 0.00730203 0.0715127 0.0911885 0.0472121 84
310.038 0 0 0 0 0 0 0.0959484 0.00958103 0.0734672 0.0958551 0.050091 55
396.372 0 0 0 0 0 0 0.131465 0.0258833 0.109646 0.133691 0.086554 21
460.816 0 0 0 0 0 0 0.122529 0.0700456 0.069713 0.260398 0.0471546 4
