#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.4583 0 0 0 0 0 0 0 0.169226 6.7942e-06 0.172107 0.0166672 0.0226324 0.182845 5.32254e-06 0.186811 0.00967208 0.0185658 0.196084 2.7893e-06 0.199143 0.00215878 0.0085236 7674950
62.4058 0 0 0 0 0 0 0 0.151148 1.06325e-05 0.151949 0.0210457 0.0223803 0.170863 9.50629e-06 0.173151 0.0169002 0.0214098 0.191084 5.52616e-06 0.194508 0.00563034 0.0131366 3658421
78.3985 0 0 0 0 0 0 0 0.141098 1.7438e-05 0.139684 0.0268185 0.0227647 0.165628 1.53773e-05 0.167067 0.0207083 0.0226588 0.190824 7.94086e-06 0.193991 0.00572827 0.0124423 1723881
98.2338 0 0 0 0 0 0 0 0.133851 2.63575e-05 0.132245 0.025353 0.0215192 0.164672 2.29294e-05 0.166354 0.0191055 0.0222268 0.191472 1.11036e-05 0.194353 0.00511745 0.0111522 731758
123.678 0 0 0 0 0 0 0 0.133144 4.04436e-05 0.132119 0.0238051 0.0212174 0.167599 3.35799e-05 0.169656 0.016806 0.0208557 0.192991 1.52747e-05 0.195548 0.00419337 0.00947581 287867
155.52 0 0 0 0 0 0 0 0.135915 6.38428e-05 0.135409 0.0225693 0.0211544 0.170848 5.04833e-05 0.173223 0.0148376 0.0196634 0.194406 2.13335e-05 0.196644 0.00337628 0.00790107 110013
195.508 0 0 0 0 0 0 0 0.139639 0.000103345 0.139423 0.0218441 0.0208591 0.174188 7.72223e-05 0.176784 0.0127473 0.0183464 0.195642 3.04491e-05 0.197556 0.00273286 0.00656766 39210
245.474 0 0 0 0 0 0 0 0.144162 0.000175827 0.144279 0.020337 0.0203234 0.177639 0.000121735 0.180228 0.0108777 0.016612 0.196732 4.54408e-05 0.19842 0.00211053 0.00549278 12608
308.089 0 0 119527 119527 0 0 0 0.148619 0.000318318 0.149098 0.0196659 0.0203606 0.180645 0.000212468 0.183791 0.00885585 0.0158671 0.197514 8.32831e-05 0.199148 0.00159881 0.00450751 3542
385.29 0 0 2.86313e+06 1.43542e+06 0 0 0 0.150147 0.00072289 0.150214 0.0195943 0.0191887 0.179597 0.000508409 0.182165 0.00994606 0.0154304 0.197344 0.000187815 0.198817 0.00170535 0.00424917 628
479.655 0 0 0 0 0 0 0 0.14312 0.0017993 0.144911 0.0175137 0.0205817 0.172846 0.00133186 0.173695 0.0136437 0.014747 0.194173 0.00064222 0.196396 0.00255848 0.0066594 96
587.825 0 0 0 0 0 0 0 0.141057 0.00689784 0.140268 0.0152227 0.0125138 0.167306 0.00568332 0.171339 0.00586659 0.015401 0.18762 0.00369797 0.190858 0.00503856 0.0136321 7
