#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
7.64342e+07 4.24907e+08 6.24739e+07 3.82884e+08 3.33253e+08 7.32711e+07 6.57047e+08 1.42757e+08 6.74785e+08 5.94649e+08 3.1462e+08 6
1.60067e+08 4.30965e+08 3.58863e+07 4.07939e+08 6.61061e+07 6.66606e+07 5.40901e+08 4.4532e+07 5.36715e+08 6.92907e+07 6.97716e+07 7
2.42069e+08 4.18704e+08 2.26283e+07 4.01517e+08 1.16312e+08 6.82641e+07 5.06993e+08 4.39214e+07 4.66944e+08 2.76105e+08 1.06779e+08 15
4.13149e+08 4.6376e+08 2.94819e+07 4.50623e+08 1.33866e+08 1.14648e+08 5.09544e+08 3.49642e+07 4.66944e+08 2.07841e+08 1.06779e+08 22
6.38677e+08 4.16764e+08 1.45479e+07 4.04754e+08 1.2611e+08 7.15014e+07 5.86774e+08 3.0529e+07 5.36715e+08 2.06334e+08 6.97716e+07 36
1.0079e+09 4.37961e+08 2.10214e+07 3.82884e+08 1.34297e+08 4.42358e+07 5.65758e+08 2.72514e+07 5.36715e+08 2.74073e+08 1.7655e+08 61
1.56573e+09 4.58432e+08 2.06195e+07 3.82884e+08 2.67711e+08 4.42358e+07 6.29082e+08 3.50551e+07 5.36715e+08 4.07939e+08 1.7655e+08 58
2.50076e+09 4.57313e+08 2.13889e+07 4.04754e+08 1.79735e+08 6.87787e+07 6.26354e+08 3.5895e+07 6.06006e+08 2.04782e+08 2.45841e+08 51
3.95993e+09 5.22245e+08 2.15199e+07 4.66483e+08 2.41131e+08 1.22638e+08 5.96235e+08 2.36314e+07 5.36715e+08 2.74073e+08 1.7655e+08 77
6.36856e+09 5.12219e+08 2.26784e+07 4.74045e+08 2.52562e+08 1.35397e+08 6.24241e+08 3.34655e+07 5.36715e+08 4.07939e+08 1.7655e+08 72
1.00589e+10 4.91846e+08 1.92474e+07 4.66944e+08 1.83651e+08 1.30968e+08 6.34217e+08 2.67606e+07 6.06006e+08 2.71987e+08 2.45841e+08 71
1.55187e+10 5.36875e+08 2.26581e+07 4.50623e+08 2.88082e+08 1.09345e+08 6.22269e+08 2.73337e+07 5.36715e+08 3.41278e+08 1.7655e+08 81
2.56045e+10 5.60609e+08 2.33795e+07 5.17828e+08 3.27656e+08 1.59406e+08 6.56354e+08 3.53012e+07 5.36715e+08 4.07939e+08 1.7655e+08 74
4.00102e+10 5.04079e+08 2.3093e+07 4.66944e+08 2.0738e+08 1.30968e+08 6.72371e+08 3.18245e+07 6.06006e+08 4.04754e+08 1.39062e+08 62
5.989e+10 5.23047e+08 3.37009e+07 4.50623e+08 2.75984e+08 1.14648e+08 7.85818e+08 4.64819e+07 7.43049e+08 2.67711e+08 2.76105e+08 41
9.25413e+10 5.6612e+08 5.09755e+07 5.43816e+08 3.07286e+08 2.10564e+08 7.45775e+08 6.42306e+07 6.06006e+08 5.35262e+08 1.39062e+08 19
1.43206e+11 5.91991e+08 2.37043e+07 6.15695e+08 0 4.74086e+07 1.07601e+09 6.52539e+07 1.14127e+09 0 1.30508e+08 2
