#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.6804e+07 0.0239611 0.000186628 4.15776e+07 271145 0 0 0 0.411451 0.000128625 0.418355 0.0957696 0.115968 0.730201 7.90252e-05 0.735088 0.0583403 0.0679846 0.93948 3.20089e-05 0.943031 0.0200521 0.0260333 671464
1.57035e+08 0.0339237 0.000372071 6.45374e+07 581997 0 0 0 0.414115 0.000198749 0.420313 0.0864269 0.1032 0.721643 0.000128367 0.725151 0.0580545 0.065211 0.934941 5.6966e-05 0.938566 0.0207559 0.0262634 236737
2.48904e+08 0.040902 0.000457412 8.66262e+07 772175 0 0 0 0.419059 0.000208632 0.423663 0.0813884 0.0931362 0.718037 0.000143353 0.721066 0.0581799 0.0646245 0.931838 6.76163e-05 0.935676 0.0212722 0.0264624 187497
3.94601e+08 0.0526358 0.000576697 1.1623e+08 1.01272e+06 0 0 0 0.425085 0.000217759 0.427779 0.0768502 0.0833027 0.71366 0.000161347 0.71658 0.0588176 0.0648563 0.928073 8.07904e-05 0.932268 0.021854 0.0268169 149936
6.25768e+08 0.0666361 0.000720442 1.59729e+08 1.35767e+06 0 3.35182e+08 0 0.430579 0.000230462 0.431548 0.0740709 0.0770368 0.708791 0.000182662 0.71159 0.0589628 0.0654222 0.923019 9.93073e-05 0.927895 0.0230421 0.0278001 119830
9.91722e+08 0.0825641 0.000889862 2.04458e+08 1.71456e+06 0 4.72759e+08 0 0.436532 0.000246523 0.436268 0.0720671 0.0722674 0.703095 0.000205608 0.705306 0.0600408 0.0648393 0.916777 0.000121264 0.922702 0.0238001 0.0298842 95659
1.57196e+09 0.104332 0.00109481 2.67382e+08 2.20381e+06 0 6.05234e+08 0 0.442271 0.000265443 0.441262 0.07105 0.069704 0.695289 0.000231487 0.697124 0.0615998 0.0660256 0.908656 0.000150796 0.916225 0.0252205 0.0334783 77963
2.49318e+09 0.128851 0.00132527 3.52464e+08 2.78673e+06 0 8.29125e+08 0 0.445604 0.000288966 0.444087 0.0706845 0.0683183 0.684548 0.000258954 0.685643 0.0629355 0.0653538 0.897734 0.000187544 0.907792 0.0269994 0.0425159 63911
3.95601e+09 0.157949 0.0015746 4.52576e+08 3.49989e+06 0 1.05478e+09 0 0.449242 0.00031198 0.446846 0.0709414 0.0667859 0.671059 0.000288202 0.671755 0.0649284 0.0664313 0.884214 0.000233188 0.897175 0.0293319 0.0540301 53644
6.26859e+09 0.190636 0.00183265 5.76647e+08 4.32425e+06 0 1.28215e+09 0 0.44733 0.000330483 0.446165 0.0683039 0.0663562 0.652649 0.000324876 0.653163 0.0672895 0.0684296 0.86777 0.000290444 0.884477 0.0330303 0.0700331 45941
9.95224e+09 0.234745 0.00210878 7.47658e+08 5.31899e+06 3.69547e+08 1.2188e+09 3.69547e+08 0.44125 0.000350924 0.440989 0.0674319 0.0673382 0.628303 0.000360703 0.629149 0.0699474 0.0705433 0.84728 0.000355044 0.867421 0.0391682 0.0862052 40397
1.57691e+10 0.291357 0.00238059 9.6389e+08 6.49744e+06 5.89973e+08 1.38446e+09 5.89973e+08 0.427327 0.000368961 0.428486 0.0652435 0.0681972 0.597965 0.000402314 0.598899 0.073137 0.0738673 0.82229 0.000438444 0.844364 0.0509828 0.103335 36433
2.49999e+10 0.353974 0.00266284 1.23301e+09 7.96502e+06 8.09101e+08 1.63499e+09 8.09101e+08 0.40496 0.000395678 0.407889 0.065123 0.0716983 0.559921 0.000454073 0.561509 0.0758097 0.0784335 0.790853 0.000544456 0.813245 0.0683894 0.122375 32251
3.94794e+10 0.43771 0.00298167 1.57596e+09 9.88112e+06 1.05478e+09 2.04222e+09 1.05478e+09 0.375777 0.000423631 0.37992 0.0637678 0.0738258 0.516047 0.000505205 0.516857 0.0800083 0.0821413 0.752511 0.000676061 0.77353 0.0911136 0.140796 27685
6.21412e+10 0.532172 0.00345124 1.99153e+09 1.26308e+07 1.39649e+09 2.49148e+09 1.02209e+09 0.344934 0.000476289 0.348446 0.0646872 0.0749322 0.470956 0.000578976 0.469829 0.0814195 0.0802621 0.704433 0.000863075 0.715693 0.122821 0.145496 20903
9.76668e+10 0.64366 0.00420345 2.43024e+09 1.71321e+07 1.95723e+09 2.56112e+09 1.352e+09 0.31281 0.000560737 0.314692 0.0624967 0.0691164 0.426785 0.000691045 0.424309 0.0776241 0.0745552 0.652625 0.00112537 0.650108 0.146998 0.133238 12982
