#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.94343e+09 0.000453036 0.000460696 8.80858e-06 0 0 0 0.000149325 1.74498e-06 0 0 0 6136371
1.56623e+10 0.000302408 0.00030766 1.18145e-05 0 0 0 0.000103985 1.91765e-06 0 0 0 2284991
2.47339e+10 0.000233096 0.000233722 1.21327e-05 0 0 0 0.000118009 2.31139e-06 0 0 0 1595912
3.91379e+10 0.000543411 0.000548919 2.2665e-05 0 0 0 0.000279103 4.29665e-06 0 0 0 1089414
6.20259e+10 0.00171979 0.00173618 4.91151e-05 0 0 0 0.00075933 9.0588e-06 0 0 0 732066
9.82878e+10 0.00436871 0.00443846 9.81536e-05 0 0 0 0.00182231 1.82636e-05 0 0 0 473137
1.55707e+11 0.0112076 0.0113852 0.000197238 0 0 0 0.00415994 3.64125e-05 0 0 0 298457
2.46511e+11 0.025094 0.0255781 0.000373202 0 0 0 0.00862411 6.90058e-05 0 0 0 185901
3.90409e+11 0.0545787 0.0558966 0.000700261 0 0 0 0.0174392 0.000129566 0 0.0308935 0 113066
6.16952e+11 0.106882 0.111228 0.00127881 0 0 0 0.0329879 0.000240511 0 0.0749938 0 65820
9.76849e+11 0.185753 0.195052 0.00217821 0 1 0 0.0574087 0.000428825 0.015574 0.11673 0.015574 37103
1.54444e+12 0.293199 0.3139 0.00363832 0 1 0 0.0950958 0.000770433 0.0587262 0.145282 0.0587262 19468
2.43803e+12 0.401008 0.445707 0.00603628 0 1 0 0.144453 0.00133902 0.115809 0.165951 0.102501 9329
3.85104e+12 0.488394 0.550836 0.00932628 0 1 0 0.207328 0.00232948 0.188926 0.188378 0.149452 4308
6.09401e+12 0.560384 0.641084 0.0149322 1 0 1 0.279364 0.00387555 0.276082 0.18003 0.181418 1772
9.69803e+12 0.555138 0.642857 0.0228204 1 0 1 0.35325 0.0061093 0.365033 0.16802 0.204148 798
1.53481e+13 0.527687 0.602606 0.0356686 1 0 1 0.43079 0.00980417 0.460467 0.147652 0.223129 307
2.40976e+13 0.384615 0.446154 0.0535686 0 1 0 0.498968 0.0142069 0.527871 0.131541 0.209909 130
3.74826e+13 0.323529 0.352941 0.0687423 0 1 0 0.542753 0.0188524 0.56084 0.131478 0.161419 68
6.15301e+13 0.269231 0.269231 0.088712 0 1 0 0.60679 0.0259587 0.634326 0.0745089 0.100472 26
9.36709e+13 0.3125 0.375 0.154785 0 1 0 0.696666 0.0251748 0.719834 0.0733125 0.127946 16
1.36788e+14 0.5 0.5 0.288675 1 0 1 0.686056 0.068029 0.76027 0.0193524 0.274719 4
