#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.65943e+09 9.00082e-06 9.00082e-06 1.1251e-06 0 0 0 3.63265e-05 7.84585e-07 0 0 0 7110467
1.5658e+10 5.35434e-06 5.35434e-06 1.54566e-06 0 0 0 1.72822e-05 8.59019e-07 0 0 0 2241172
2.47383e+10 1.92946e-06 1.92946e-06 1.11397e-06 0 0 0 1.18327e-05 7.52399e-07 0 0 0 1554841
3.91094e+10 1.88655e-06 1.88655e-06 1.33399e-06 0 0 0 3.47521e-05 1.48387e-06 0 0 0 1060139
6.18869e+10 1.91349e-05 1.91349e-05 5.30702e-06 0 0 0 0.000131879 3.72844e-06 0 0 0 679387
9.8175e+10 8.35316e-05 8.35316e-05 1.41188e-05 0 0 0 0.000449958 9.53641e-06 0 0 0 419003
1.55572e+11 0.00035054 0.00035054 3.69437e-05 0 0 0 0.00135719 2.31096e-05 0 0 0 256747
2.46373e+11 0.00101088 0.00101088 8.01281e-05 0 0 0 0.00364052 5.02275e-05 0 0 0 157288
3.90441e+11 0.00271617 0.00271617 0.000168546 0 0 0 0.00885374 0.000106726 0 0 0 95355
6.18325e+11 0.00704054 0.00704054 0.000348617 0 0 0 0.0205963 0.000216718 0 0.0393721 0 57524
9.79782e+11 0.0173417 0.0173417 0.000713201 0 0 0 0.0419697 0.000412101 0 0.0994569 0 33503
1.5511e+12 0.0307061 0.030758 0.00124675 0 0 0 0.073892 0.000701499 0.0263099 0.14331 0.0263099 19247
2.45111e+12 0.0523349 0.0525228 0.0021706 0 0 0 0.124379 0.00119796 0.0916253 0.162081 0.0916253 10643
3.89203e+12 0.0681509 0.0681509 0.00328556 0 0 0 0.187211 0.00185108 0.172264 0.166405 0.147129 5884
6.15714e+12 0.0753211 0.0753211 0.00491765 0 0 0 0.261765 0.00275552 0.259644 0.15917 0.163625 2881
9.74677e+12 0.0846262 0.0853315 0.00748843 0 0 0 0.32542 0.00396576 0.325921 0.155692 0.163466 1418
1.52806e+13 0.0487062 0.0487062 0.00840423 0 0 0 0.40189 0.00575597 0.408858 0.146331 0.15786 657
2.46893e+13 0.0590551 0.0590551 0.0148201 0 0 0 0.467136 0.00851777 0.479973 0.125236 0.179206 254
3.82053e+13 0.0224719 0.0224719 0.0157995 0 0 0 0.534674 0.01157 0.5607 0.0695409 0.141834 89
5.80382e+13 0.0909091 0.0909091 0.0627332 0 0 0 0.565061 0.0245997 0.579351 0.0996639 0.158077 22
9.46856e+13 0 0 0 0 0 0 0.614687 0.038715 0.634681 0.0744007 0.111623 5
