#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.83325e+07 0.0195095 0.0201736 0.000346316 0 0 0 0.00426595 4.77475e-05 0 0 0 176171
1.58075e+08 0.0336551 0.0350465 0.000674785 0 0 0 0.00706098 9.00117e-05 0 0 0 80493
2.4927e+08 0.0430283 0.0450895 0.000823283 0 0 0 0.00896563 0.000111131 0 0.0104122 0 69861
3.94324e+08 0.0602113 0.0639104 0.00109336 0 0 0 0.0125495 0.000154001 0 0.0204902 0 56501
6.25055e+08 0.0788196 0.0843568 0.00142154 0 0 0 0.0164118 0.0002052 0 0.0307346 0 43885
9.90419e+08 0.102073 0.110962 0.00186692 0 0 0 0.021304 0.000271102 0 0.0418557 0 33525
1.56912e+09 0.133837 0.146642 0.00242058 0 0 0 0.0281418 0.00036446 0 0.0613997 0 25927
2.48839e+09 0.163831 0.183249 0.00306169 0 1 0 0.0345381 0.000460951 0 0.0750985 0 20393
3.94623e+09 0.204345 0.231315 0.00381112 0 1 0 0.043484 0.000602222 0.00823113 0.0902803 0.00823113 16203
6.25123e+09 0.256596 0.297346 0.00473339 0 1 0 0.0568147 0.000771037 0.0108717 0.119315 0.0108717 13227
9.92308e+09 0.298231 0.35419 0.00571623 0 1 0 0.0672931 0.000928258 0.0229235 0.128149 0.0229235 10740
1.56805e+10 0.355873 0.431742 0.00691084 0 1 0 0.0848524 0.00119685 0.0404072 0.147188 0.0404072 8607
2.47032e+10 0.397887 0.49724 0.00858533 0 1 0 0.0992582 0.00151893 0.0514492 0.165003 0.0514492 6341
3.90517e+10 0.469704 0.607539 0.0112814 0 1 0 0.124713 0.00206569 0.0796439 0.183901 0.0796439 4324
6.13692e+10 0.506421 0.648545 0.0153812 1 0 1 0.137446 0.00292266 0.0927593 0.188917 0.0927593 2336
9.59289e+10 0.533408 0.679287 0.0245539 1 0 1 0.170473 0.00543639 0.129802 0.217632 0.119272 898
1.46329e+11 0.60177 0.814159 0.0521315 1 1 1 0.211629 0.0124519 0.163102 0.238395 0.136478 226
2.22436e+11 0.37931 0.517241 0.145716 0 1 0 0.284705 0.0410228 0.260479 0.338421 0.220846 29
3.7498e+11 0.5 0.75 0.478714 1 1 1 0.189857 0.0663302 0.180992 0.183795 0.138699 4
