#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.31416e+07 0.0238346 0.0241851 0.00291903 0 0 0 0.0546766 0.0010623 0.0392855 0.060727 0.0313169 2853
1.59827e+08 0.0284781 0.0289449 0.00368295 0 0 0 0.0676128 0.0014514 0.0428356 0.0771195 0.0347702 2142
2.52624e+08 0.043283 0.0440996 0.00422934 0 0 0 0.0734911 0.00139815 0.054057 0.0795614 0.0459413 2449
3.97867e+08 0.0397727 0.040483 0.00378201 0 0 0 0.0825259 0.00141225 0.0566589 0.0980969 0.0341149 2816
6.35113e+08 0.0640815 0.0657246 0.00461151 0 0 0 0.0922751 0.00151897 0.0687517 0.10295 0.0461082 3043
1.00193e+09 0.0793746 0.0835839 0.00507441 0 0 0 0.104374 0.00159874 0.0823106 0.105367 0.0594728 3326
1.58675e+09 0.0980926 0.0993037 0.00527455 0 0 0 0.121487 0.00176421 0.0971631 0.122304 0.0738139 3303
2.52271e+09 0.117733 0.122093 0.00580549 0 0 0 0.137358 0.00195059 0.110179 0.139425 0.0867008 3440
3.97134e+09 0.137053 0.141345 0.00609855 0 0 0 0.154767 0.00212505 0.126211 0.155096 0.0888271 3495
6.35032e+09 0.164268 0.171041 0.00662231 0 1 0 0.177426 0.00225472 0.148534 0.170367 0.109199 3543
1.00078e+10 0.176717 0.186681 0.00671158 0 1 0 0.19777 0.00236899 0.169044 0.183732 0.116881 3814
1.5904e+10 0.206828 0.218041 0.0069345 0 1 0 0.224541 0.00244664 0.199037 0.192399 0.132876 4013
2.50905e+10 0.216313 0.226091 0.00681213 0 1 0 0.240853 0.00241487 0.21574 0.194564 0.134798 4193
3.97244e+10 0.21383 0.227072 0.00704734 0 1 0 0.256358 0.00245831 0.237658 0.19073 0.143626 4078
6.19448e+10 0.198805 0.212016 0.00781548 0 1 0 0.266948 0.00277826 0.253358 0.181112 0.155713 3179
9.73861e+10 0.170997 0.175831 0.00966745 0 1 0 0.268679 0.00383531 0.246192 0.189469 0.136245 1655
1.49275e+11 0.12616 0.128015 0.0146418 0 0 0 0.282242 0.00630908 0.279939 0.160469 0.155485 539
2.29236e+11 0.0769231 0.0769231 0.030367 0 0 0 0.275455 0.0164002 0.268393 0.159886 0.156807 78
3.54374e+11 0.5 0.5 0.5 1 0 1 0.263167 0.0986077 0.361775 0 0.197215 2
