#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.86184e+09 1.17408e-05 1.17408e-05 3.53996e-06 0 0 0 2.58702e-05 1.59153e-06 0 0 0 936904
1.57942e+10 0 0 0 0 0 0 1.3206e-05 1.35536e-06 0 0 0 397876
2.49538e+10 0 0 0 0 0 0 2.15424e-05 1.69252e-06 0 0 0 349014
3.9227e+10 7.12936e-06 7.12936e-06 5.04121e-06 0 0 0 8.04201e-05 4.4007e-06 0 0 0 280530
6.17403e+10 7.2545e-05 7.2545e-05 2.01197e-05 0 0 0 0.000292658 1.0654e-05 0 0 0 179199
9.78907e+10 0.000282112 0.000282112 5.23798e-05 0 0 0 0.000992386 2.80398e-05 0 0 0 102796
1.54941e+11 0.00129228 0.00129228 0.000150129 0 0 0 0.00270766 6.73476e-05 0 0 0 57263
2.45035e+11 0.00351197 0.00351197 0.000337351 0 0 0 0.00672725 0.000152333 0 0 0 30752
3.88237e+11 0.00752212 0.00752212 0.000686975 0 0 0 0.014069 0.000322321 0 0.0247798 0 15820
6.13804e+11 0.017612 0.017612 0.00149696 0 0 0 0.0254708 0.000632813 0 0.0514501 0 7722
9.67653e+11 0.0419179 0.0419179 0.00339615 0 0 0 0.0421984 0.00125083 0 0.100113 0 3483
1.52579e+12 0.0513393 0.0513393 0.00602202 0 0 0 0.0660625 0.00244745 0.0246145 0.135894 0.0246145 1344
2.38752e+12 0.0882957 0.0882957 0.01287 0 0 0 0.0928909 0.00516097 0.0478854 0.167396 0.0478854 487
3.77561e+12 0.0985915 0.0985915 0.0251056 0 0 0 0.110907 0.0104973 0.0710152 0.182131 0.0710152 142
6.14072e+12 0.025641 0.025641 0.025641 0 0 0 0.156235 0.0238351 0.109166 0.240581 0.109166 39
9.8766e+12 0.111111 0.111111 0.111111 0 0 0 0.228214 0.0508828 0.290014 0.0630226 0.265782 9
1.62206e+13 0 0 0 0 0 0 0.0213645 0.0213645 0.0213645 0 0 1
3.66618e+13 0 0 0 0 0 0 0.498117 0.498117 0.498117 0 0 1
