#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
45.4583 2.60588e-07 1.84263e-07 44.3653 44.3653 0 0 0 0.169226 6.7942e-06 0.172107 0.0166672 0.0226325 0.182845 5.32254e-06 0.186811 0.00967208 0.0185658 0.196084 2.7893e-06 0.199143 0.00215878 0.00852361 7674952
62.4058 2.73342e-07 2.73342e-07 115.723 115.723 0 0 0 0.151148 1.06325e-05 0.151949 0.0210457 0.0223804 0.170863 9.50628e-06 0.173151 0.0169002 0.0214098 0.191084 5.52616e-06 0.194508 0.00563034 0.0131366 3658422
78.3985 0 0 0 0 0 0 0 0.141098 1.7438e-05 0.139684 0.0268185 0.0227647 0.165628 1.53773e-05 0.167067 0.0207083 0.0226588 0.190824 7.94086e-06 0.193991 0.00572827 0.0124423 1723881
98.2338 6.83281e-06 3.05572e-06 0 0 0 0 0 0.133851 2.63575e-05 0.132244 0.0253532 0.0215193 0.164671 2.29294e-05 0.166354 0.0191056 0.022227 0.191471 1.11038e-05 0.194353 0.00511749 0.0111524 731763
123.678 5.21047e-05 1.3453e-05 0 0 0 0 0 0.133144 4.04427e-05 0.132118 0.0238048 0.0212178 0.167598 3.35802e-05 0.169656 0.016806 0.0208557 0.19299 1.52761e-05 0.195548 0.00419374 0.00947741 287882
155.525 0.000862789 8.84825e-05 0 0 0 0 0 0.135907 6.38144e-05 0.135403 0.0225695 0.0211556 0.170834 5.04826e-05 0.173206 0.0148481 0.0196657 0.194392 2.13896e-05 0.19664 0.00337954 0.00791955 110108
195.55 0.00605846 0.000390705 0 0 0 0 0 0.139579 0.000103046 0.139366 0.0218483 0.0208553 0.1741 7.71582e-05 0.176663 0.0128377 0.0183547 0.195559 3.0951e-05 0.197517 0.00276482 0.00669384 39449
245.666 0.0317924 0.00153753 58659.6 41720.3 0 0 0 0.1438 0.000173466 0.143937 0.0203878 0.0203415 0.177176 0.000121977 0.179683 0.0112526 0.0168181 0.196318 5.04003e-05 0.198259 0.00224514 0.00618814 13022
309.047 0.105556 0.00488342 1.43412e+06 374122 0 0 0 0.147537 0.000302292 0.148141 0.0196297 0.0204298 0.179188 0.000212601 0.182282 0.0099766 0.0166871 0.196239 0.000106027 0.198726 0.00193377 0.00690798 3960
387.758 0.272306 0.0151617 1.16423e+07 2.28403e+06 0 0 0 0.146564 0.000642947 0.147126 0.0195797 0.0203504 0.175505 0.000497616 0.178193 0.0123682 0.0179548 0.193606 0.000317166 0.197376 0.00294156 0.0117406 863
486.179 0.51269 0.0357028 3.76918e+07 8.342e+06 0 0 0 0.137039 0.00130293 0.136128 0.0191738 0.0184255 0.165128 0.00116713 0.165875 0.0174296 0.0171744 0.184849 0.00101116 0.190173 0.00820167 0.0204952 197
607.234 0.740741 0.0859436 7.67334e+07 3.76059e+07 0 0 0 0.129429 0.00354678 0.127754 0.0212246 0.0171513 0.157572 0.00314346 0.162034 0.0110569 0.0200535 0.178723 0.00255784 0.180826 0.0101297 0.0193972 27
735.39 1 1 5.27958e+08 5.27958e+08 5.27958e+08 0 0 0.135465 0.135465 0.135465 0 0 0.1976 0.1976 0.1976 0 0 0.201468 0.201468 0.201468 0 0 1
