#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.38052e+07 0.998816 0.000529121 1.64762e+08 5.09066e+06 0 5.30876e+08 0 0.20142 0.000940228 0.19065 0.0706051 0.0467367 0.317797 0.000985522 0.322491 0.0594667 0.0717185 0.428347 0.000510238 0.433888 0.0242025 0.0348552 4224
1.59241e+08 0.999679 0.000321337 2.17739e+08 6.84752e+06 0 6.11817e+08 0 0.206052 0.00112067 0.195047 0.0741007 0.0490546 0.326421 0.00110225 0.332328 0.0546427 0.0691503 0.430488 0.000591715 0.436883 0.0228853 0.0361293 3112
2.53299e+08 1 0 2.47799e+08 6.62975e+06 0 6.92559e+08 0 0.211271 0.00102526 0.201814 0.0731612 0.0512449 0.331602 0.000957961 0.336207 0.0537449 0.0631064 0.432756 0.000527349 0.439625 0.0220371 0.0386709 3728
4.00849e+08 0.999308 0.000399642 3.06679e+08 6.90996e+06 0 7.73094e+08 0 0.215557 0.000943938 0.205497 0.0748733 0.0513886 0.337321 0.000867957 0.342325 0.0511082 0.0638029 0.434311 0.000496767 0.440514 0.0234813 0.0362586 4333
6.33004e+08 1 0 3.41407e+08 6.99992e+06 0 8.53413e+08 0 0.226587 0.000888888 0.218357 0.0719769 0.0543222 0.347449 0.000766101 0.350914 0.0499961 0.056792 0.43757 0.000468827 0.444303 0.023135 0.036798 4919
1.00101e+09 0.999103 0.000400944 4.07871e+08 7.32488e+06 0 9.3351e+08 0 0.23172 0.000835136 0.225194 0.0707536 0.0564792 0.352794 0.000716044 0.35768 0.0484319 0.0593425 0.439284 0.000456237 0.446903 0.0231572 0.0393083 5575
1.59113e+09 0.999489 0.000294717 4.77205e+08 7.93373e+06 3.10163e+08 7.5647e+08 3.10163e+08 0.239084 0.000803264 0.232563 0.0693577 0.0550004 0.359865 0.00068212 0.36536 0.0469457 0.0583011 0.440049 0.000469856 0.448652 0.0237465 0.0422416 5876
2.51921e+09 0.9989 0.000415737 5.50396e+08 8.14517e+06 4.49746e+08 7.22627e+08 4.49746e+08 0.248641 0.000767774 0.243931 0.0683867 0.0574633 0.368373 0.000648174 0.374757 0.0449718 0.059094 0.441099 0.000468458 0.450086 0.0241276 0.041722 6361
3.99367e+09 0.999707 0.000207469 6.46319e+08 8.68042e+06 5.30876e+08 7.99465e+08 5.30876e+08 0.258328 0.000752875 0.254947 0.0677623 0.0610817 0.373154 0.00062979 0.379929 0.0442571 0.058969 0.440097 0.000480274 0.45067 0.0241774 0.0479234 6816
6.35109e+09 0.999049 0.000359282 7.6317e+08 9.49324e+06 6.11817e+08 9.53396e+08 6.11817e+08 0.266646 0.000733805 0.263168 0.0685204 0.061156 0.376002 0.000611123 0.38469 0.0417446 0.0602902 0.436192 0.000505292 0.448448 0.0253472 0.0513733 7361
1.00628e+10 0.999656 0.000198584 8.98468e+08 9.62255e+06 6.92559e+08 1.10482e+09 6.92559e+08 0.271929 0.000674472 0.268733 0.0692828 0.0621928 0.374263 0.000580252 0.384112 0.0426385 0.0643514 0.430507 0.00051099 0.44408 0.0279113 0.05855 8721
1.59315e+10 0.999297 0.000265638 1.01676e+09 9.47078e+06 7.73094e+08 1.17743e+09 7.73094e+08 0.274178 0.000617847 0.272956 0.0656039 0.0638767 0.367722 0.000555341 0.376417 0.0459778 0.0655314 0.422731 0.000507161 0.436729 0.0315124 0.0635819 9957
2.52352e+10 0.999467 0.000217471 1.13866e+09 9.43106e+06 9.3351e+08 1.24413e+09 9.3351e+08 0.272339 0.000578528 0.270946 0.0664552 0.0631483 0.358306 0.000544036 0.367732 0.0471282 0.070154 0.413906 0.000515046 0.427077 0.037493 0.0664697 11261
3.98318e+10 0.998992 0.000290966 1.27091e+09 9.51702e+06 1.01337e+09 1.38802e+09 1.01337e+09 0.268481 0.000549944 0.26792 0.0634906 0.062783 0.347334 0.000533802 0.354516 0.0511562 0.0686525 0.404051 0.000522541 0.41617 0.0426969 0.072033 11900
6.26069e+10 0.99925 0.00026502 1.40777e+09 1.04979e+07 1.17237e+09 1.44955e+09 7.61323e+08 0.260983 0.000553588 0.25953 0.0607829 0.0588534 0.336684 0.000574605 0.341583 0.0547289 0.0676422 0.397151 0.000576617 0.407318 0.0484242 0.072684 10669
9.78103e+10 0.999036 0.000364378 1.57957e+09 1.33659e+07 1.33034e+09 1.5791e+09 8.80596e+08 0.25254 0.000640241 0.25037 0.0596107 0.0544945 0.326892 0.000713415 0.32855 0.0580106 0.0645416 0.393143 0.000739909 0.401054 0.0564887 0.0746277 7258
1.52775e+11 0.997942 0.000777018 1.84583e+09 2.08781e+07 1.7203e+09 1.53799e+09 1.10849e+09 0.242735 0.000916203 0.24083 0.0581777 0.05443 0.321616 0.00110546 0.320222 0.0659955 0.0675464 0.39468 0.00113667 0.401641 0.0634402 0.0782696 3402
2.37479e+11 0.995383 0.00206088 2.20912e+09 3.89469e+07 2.17764e+09 1.54713e+09 1.40892e+09 0.231996 0.00157594 0.22777 0.059147 0.0477838 0.326712 0.00224548 0.319999 0.0847811 0.0701648 0.411488 0.00199335 0.425413 0.0548656 0.0865439 1083
3.73137e+11 0.990521 0.00668646 2.56469e+09 8.84844e+07 2.76658e+09 1.14954e+09 1.75321e+09 0.222496 0.00331685 0.215615 0.0571982 0.0387011 0.346897 0.00540375 0.341464 0.0953662 0.0866374 0.427778 0.00451283 0.450256 0.0378973 0.094164 211
5.6781e+11 1 0 3.03635e+09 2.65115e+08 3.12022e+09 1.33604e+09 1.39992e+09 0.214551 0.0128001 0.193566 0.0903605 0.0366634 0.367966 0.0180055 0.399474 0.0395026 0.118094 0.458617 0.00878239 0.463791 0.0314517 0.04951 21
8.38686e+11 1 0 4.16711e+09 1.97654e+08 4.22253e+09 4.01036e+08 5.62728e+08 0.220976 0.0447196 0.214689 0.134638 0.058922 0.372424 0.0672063 0.444964 0.0279598 0.2683 0.449485 0.0293961 0.470113 0.027145 0.106416 4
