#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.69042e+07 0.0412684 0.0452626 0.000246438 0 0 0 0.00468221 2.10282e-05 0 0 0 851718
1.57092e+08 0.0647919 0.0732179 0.000533798 0 0 0 0.00753317 4.80454e-05 0 0.00872312 0 303464
2.49163e+08 0.092698 0.107309 0.000723156 0 0 0 0.0110781 6.68877e-05 0 0.01723 0 244946
3.94772e+08 0.121344 0.142357 0.000917147 0 0 0 0.0146716 8.69239e-05 0 0.0260717 0 200587
6.25414e+08 0.152201 0.182261 0.00116436 0 0 0 0.0187382 0.000111138 0 0.0358886 0 160084
9.90356e+08 0.185372 0.226519 0.00147306 0 1 0 0.023162 0.000141682 0 0.046541 0 124312
1.57012e+09 0.225553 0.281245 0.00184596 0 1 0 0.0293529 0.000184495 0 0.0626869 0 97609
2.48884e+09 0.274979 0.351911 0.00231101 0 1 0 0.0366763 0.000232985 0.00635095 0.0746743 0.00635095 76795
3.9503e+09 0.32776 0.427931 0.00280305 0 1 0 0.0453596 0.000292516 0.00939634 0.0914238 0.00939634 61545
6.25561e+09 0.386756 0.52508 0.00342237 0 1 0 0.0564916 0.000369623 0.0188322 0.103636 0.0188322 49941
9.92643e+09 0.457141 0.641448 0.00409304 0 1 0 0.071196 0.000461494 0.0346378 0.117628 0.0346378 40948
1.5693e+10 0.527308 0.769026 0.00484259 1 1 1 0.0886113 0.000571767 0.0508595 0.135866 0.0508595 33415
2.48558e+10 0.604969 0.91978 0.00576749 1 1 1 0.110808 0.000716028 0.0735083 0.152184 0.0672487 26365
3.92311e+10 0.671963 1.06267 0.00704801 1 1 1 0.136171 0.000926292 0.10209 0.164896 0.0897508 19068
6.15991e+10 0.725079 1.15654 0.00891905 1 1 1 0.164216 0.00125209 0.13669 0.169402 0.111241 11767
9.63241e+10 0.776542 1.25382 0.0130637 1 1 1 0.19291 0.00192261 0.170317 0.172984 0.124495 5303
1.52231e+11 0.780798 1.20243 0.021485 1 1 1 0.223428 0.00346055 0.205881 0.177154 0.13891 1729
2.38952e+11 0.756757 1.13063 0.0431617 1 1 1 0.254409 0.00598267 0.266164 0.114415 0.152616 444
3.83886e+11 0.711538 1.01923 0.0863983 1 1 1 0.269027 0.0108971 0.27033 0.0979234 0.10782 104
6.10145e+11 0.478261 0.565217 0.138114 0 1 0 0.300478 0.0188907 0.328108 0.0654355 0.104604 23
9.66822e+11 0.4 0.6 0.4 0 2 0 0.255074 0.0419029 0.2557 0.145022 0.0896676 5
1.28092e+12 1 1 1 1 0 0 0.231783 0.231783 0.231783 0 0 1
