#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.68698e+07 0.0045371 0.00460499 9.57988e-05 0 0 0 0.0010518 1.13456e-05 0 0 0 515528
1.57117e+08 0.00879282 0.00894574 0.000223807 0 0 0 0.0019042 2.68056e-05 0 0 0 183104
2.48959e+08 0.01371 0.0141478 0.000318599 0 0 0 0.00284482 3.81145e-05 0 0 0 146171
3.94422e+08 0.0197027 0.0202619 0.000424935 0 0 0 0.00399239 5.10332e-05 0 0 0 116228
6.25458e+08 0.0287588 0.029933 0.00058417 0 0 0 0.00570974 7.20699e-05 0 0 0 91972
9.92591e+08 0.0404897 0.0424509 0.000780548 0 0 0 0.00797861 9.83909e-05 0 0.0102218 0 73426
1.57243e+09 0.0574013 0.0603941 0.00102812 0 0 0 0.0107564 0.000129327 0 0.0107206 0 59476
2.49346e+09 0.0796984 0.0851329 0.00134876 0 0 0 0.0147549 0.000172707 0 0.0285912 0 48947
3.95929e+09 0.105567 0.113184 0.00167 0 0 0 0.0200752 0.00022808 0 0.0410859 0 41746
6.27298e+09 0.139387 0.15341 0.00210423 0 0 0 0.0264264 0.000288808 0 0.0595895 0 35943
9.95041e+09 0.182051 0.204044 0.00256819 0 1 0 0.0355843 0.000367685 0 0.0816126 0 31601
1.57668e+10 0.229259 0.261196 0.00306295 0 1 0 0.0467282 0.000456034 0.0101083 0.0988961 0.0101083 27868
2.49095e+10 0.278155 0.324151 0.00368129 0 1 0 0.0593617 0.000569289 0.02025 0.114997 0.02025 23415
3.92869e+10 0.323038 0.375865 0.00442775 0 1 0 0.0723889 0.00071846 0.030685 0.130761 0.030685 17775
6.16982e+10 0.361333 0.425658 0.00586755 0 1 0 0.0870299 0.000996601 0.0493735 0.141038 0.0493735 11131
9.62014e+10 0.395016 0.467425 0.0089086 0 1 0 0.098418 0.00153543 0.0609386 0.1495 0.0609386 5096
1.5079e+11 0.414314 0.471438 0.0156193 0 1 0 0.11718 0.00305324 0.086811 0.156351 0.086811 1523
2.33368e+11 0.419255 0.5 0.0363401 0 1 0 0.125473 0.00668845 0.0902636 0.177099 0.0902636 322
3.76377e+11 0.484848 0.575758 0.115391 0 1 0 0.178047 0.0186521 0.182778 0.092674 0.0933833 33
5.70869e+11 0.666667 0.666667 0.333333 1 0 1 0.224638 0.0718409 0.249977 0.0844736 0.16049 3
8.50007e+11 0 0 0 0 0 0 0.233513 0.00487044 0.238383 0 0.00974087 2
