#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
1.08053e+08 5.54824e+08 1.13818e+08 7.1636e+08 6.47611e+07 3.93823e+08 7.72382e+08 1.18142e+08 7.73094e+08 3.19904e+08 2.42217e+08 4
1.71528e+08 5.788e+08 1.05472e+08 5.60556e+08 3.17486e+08 1.67716e+08 6.91203e+08 1.63766e+08 6.11817e+08 5.60556e+08 1.62071e+08 4
2.63211e+08 6.2542e+08 5.26537e+07 6.99035e+08 7.40582e+07 2.19222e+08 7.81462e+08 8.2684e+07 6.92559e+08 3.20815e+08 1.61682e+08 10
4.10693e+08 6.74304e+08 1.27672e+08 4.81181e+08 3.99415e+08 9.91898e+07 9.64508e+08 8.5831e+07 9.3351e+08 4.81261e+08 3.21693e+08 17
6.28316e+08 6.05618e+08 7.22353e+07 6.06892e+08 1.94852e+08 2.86077e+08 8.65266e+08 1.17142e+08 6.92559e+08 5.58931e+08 1.61682e+08 13
1.00712e+09 5.33319e+08 4.10647e+07 4.79814e+08 2.9328e+08 1.61833e+08 8.41284e+08 8.19885e+07 6.11817e+08 7.97101e+08 1.62071e+08 28
1.56701e+09 5.06371e+08 3.78685e+07 4.82497e+08 1.2932e+08 1.59149e+08 9.38806e+08 1.0483e+08 8.53413e+08 7.11799e+08 4.03668e+08 28
2.60534e+09 6.71007e+08 5.41048e+07 5.41607e+08 4.86137e+08 1.56294e+08 8.11349e+08 6.04528e+07 6.92559e+08 7.1636e+08 2.42813e+08 48
3.91245e+09 8.73402e+08 7.15568e+07 7.73094e+08 5.64177e+08 4.50557e+08 9.88408e+08 7.81524e+07 7.73094e+08 7.92119e+08 2.42217e+08 47
6.34568e+09 7.31799e+08 3.92477e+07 7.11799e+08 3.19296e+08 3.16255e+08 1.00165e+09 6.08022e+07 8.53413e+08 7.89499e+08 3.22537e+08 73
9.93143e+09 9.16084e+08 6.12336e+07 6.92559e+08 6.37783e+08 2.41693e+08 9.02585e+08 4.21954e+07 7.73094e+08 5.57248e+08 2.42217e+08 101
1.61096e+10 9.65773e+08 4.77009e+07 7.73094e+08 8.49044e+08 3.20017e+08 1.01754e+09 4.38452e+07 9.3351e+08 6.31703e+08 4.51012e+08 148
2.51302e+10 1.03256e+09 4.06378e+07 8.82856e+08 6.93986e+08 4.3311e+08 1.02377e+09 3.70952e+07 9.3351e+08 6.31703e+08 4.52329e+08 219
3.94116e+10 1.0399e+09 3.45733e+07 8.69819e+08 7.70971e+08 4.06505e+08 1.06582e+09 3.3463e+07 9.3351e+08 7.68788e+08 4.02633e+08 300
6.32305e+10 1.09966e+09 4.36148e+07 8.53413e+08 1.0207e+09 3.94032e+08 1.0838e+09 3.99704e+07 8.78042e+08 8.42261e+08 4.11009e+08 268
9.71631e+10 1.03164e+09 4.22395e+07 8.75395e+08 7.59242e+08 3.44518e+08 1.11645e+09 4.92283e+07 8.54214e+08 1.13116e+09 3.71717e+08 180
1.49034e+11 1.3694e+09 1.08064e+08 9.56335e+08 1.44506e+09 4.25459e+08 1.13924e+09 8.77782e+07 9.3351e+08 7.09403e+08 4.70909e+08 73
2.3149e+11 1.43084e+09 2.65952e+08 1.01337e+09 1.34241e+09 5.34977e+08 8.19538e+08 1.23806e+08 7.73094e+08 3.99279e+08 3.96424e+08 15
