#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=0.668185 (z=0.496592) stellar mass
#sm range: 7.75 - 8.25
#HM    Stats: 5.219120e+10 (median) + 2.347060e+10  / - 1.686770e+10
#SM    Stats: 9.865200e+07 (median) + 4.851699e+07  / - 3.202310e+07
#ObsSM Stats: 9.774400e+07 (median) + 5.394499e+07  / - 3.450520e+07
#VMP   Stats: 7.580000e+01 (median) + 6.430000e+00  / - 5.820000e+00
#ICL   Stats: 2.452040e+05 (median) + 2.348236e+06  / - 2.452040e+05
#SSFR  Stats: 3.712163e-10 (median) + 3.253469e-10  / - 1.772043e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.060123 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.062373 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.064623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.066873 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 212623
sfh 0.069123 0 0 0 #avg: 5.22002e-15; avg_err: 4.82847e-15; sd: 2.22645e-12; counts: 212623
sfh 0.071373 0 0 0 #avg: 1.07743e-14; avg_err: 5.47944e-15; sd: 2.52662e-12; counts: 212623
sfh 0.073623 0 0 0 #avg: 1.15345e-14; avg_err: 4.56286e-15; sd: 2.10398e-12; counts: 212623
sfh 0.075873 0 0 0 #avg: 3.03567e-14; avg_err: 7.33015e-15; sd: 3.38e-12; counts: 212623
sfh 0.078123 0 0 0 #avg: 7.13398e-14; avg_err: 1.33763e-14; sd: 6.16794e-12; counts: 212623
sfh 0.080373 0 0 0 #avg: 1.50892e-13; avg_err: 2.11193e-14; sd: 9.73832e-12; counts: 212623
sfh 0.082623 0 0 0 #avg: 3.0606e-13; avg_err: 3.18508e-14; sd: 1.46867e-11; counts: 212623
sfh 0.085998 0 0 0 #avg: 7.69873e-13; avg_err: 6.18491e-14; sd: 2.85192e-11; counts: 212623
sfh 0.089373 0 0 0 #avg: 1.63243e-12; avg_err: 8.42865e-14; sd: 3.88653e-11; counts: 212623
sfh 0.092748 0 0 0 #avg: 3.16347e-12; avg_err: 1.15585e-13; sd: 5.32974e-11; counts: 212623
sfh 0.096123 0 0 0 #avg: 5.61688e-12; avg_err: 1.65544e-13; sd: 7.63341e-11; counts: 212623
sfh 0.099498 0 0 0 #avg: 9.17864e-12; avg_err: 1.96183e-13; sd: 9.04619e-11; counts: 212623
sfh 0.102873 0 0 0 #avg: 1.42421e-11; avg_err: 2.40533e-13; sd: 1.10912e-10; counts: 212623
sfh 0.106248 0 0 0 #avg: 2.06995e-11; avg_err: 2.91507e-13; sd: 1.34417e-10; counts: 212623
sfh 0.109623 0 0 0 #avg: 2.8212e-11; avg_err: 3.48299e-13; sd: 1.60604e-10; counts: 212623
sfh 0.112998 0 6.50859e-12 0 #avg: 3.54859e-11; avg_err: 3.7404e-13; sd: 1.72473e-10; counts: 212623
sfh 0.116373 0 3.10422e-11 0 #avg: 4.19575e-11; avg_err: 3.8244e-13; sd: 1.76347e-10; counts: 212623
sfh 0.119748 0 5.74652e-11 0 #avg: 4.88599e-11; avg_err: 3.98192e-13; sd: 1.8361e-10; counts: 212623
sfh 0.123123 0 8.04313e-11 0 #avg: 5.6092e-11; avg_err: 4.09151e-13; sd: 1.88664e-10; counts: 212623
sfh 0.126498 0 1.00811e-10 0 #avg: 6.48679e-11; avg_err: 4.50583e-13; sd: 2.07768e-10; counts: 212623
sfh 0.129873 0 1.21542e-10 0 #avg: 7.39758e-11; avg_err: 4.85918e-13; sd: 2.24062e-10; counts: 212623
sfh 0.133248 2.25427e-16 1.40574e-10 2.25427e-16 #avg: 8.30673e-11; avg_err: 5.06836e-13; sd: 2.33707e-10; counts: 212623
sfh 0.136623 6.36032e-12 1.53673e-10 6.36032e-12 #avg: 9.26178e-11; avg_err: 5.35123e-13; sd: 2.4675e-10; counts: 212623
sfh 0.141685 1.66601e-11 1.70984e-10 1.66601e-11 #avg: 1.05323e-10; avg_err: 5.53634e-13; sd: 2.55286e-10; counts: 212623
sfh 0.146748 2.74378e-11 1.8326e-10 2.74378e-11 #avg: 1.16722e-10; avg_err: 5.72285e-13; sd: 2.63886e-10; counts: 212623
sfh 0.15181 3.79493e-11 1.90468e-10 3.79493e-11 #avg: 1.26438e-10; avg_err: 5.77767e-13; sd: 2.66414e-10; counts: 212623
sfh 0.156873 4.81995e-11 1.94401e-10 4.81995e-11 #avg: 1.34698e-10; avg_err: 5.77367e-13; sd: 2.6623e-10; counts: 212623
sfh 0.161935 5.71421e-11 1.93662e-10 5.71012e-11 #avg: 1.40813e-10; avg_err: 5.83745e-13; sd: 2.6917e-10; counts: 212623
sfh 0.166998 6.45922e-11 1.94053e-10 6.20833e-11 #avg: 1.45738e-10; avg_err: 5.7516e-13; sd: 2.65212e-10; counts: 212623
sfh 0.17206 7.01987e-11 1.8733e-10 6.46713e-11 #avg: 1.46759e-10; avg_err: 5.499e-13; sd: 2.53564e-10; counts: 212623
sfh 0.177123 7.28542e-11 1.81686e-10 6.42834e-11 #avg: 1.46162e-10; avg_err: 5.3049e-13; sd: 2.44614e-10; counts: 212623
sfh 0.182185 7.52169e-11 1.76407e-10 6.3982e-11 #avg: 1.45751e-10; avg_err: 5.1965e-13; sd: 2.39616e-10; counts: 212623
sfh 0.187248 7.62643e-11 1.72302e-10 6.28742e-11 #avg: 1.43639e-10; avg_err: 4.88667e-13; sd: 2.25329e-10; counts: 212623
sfh 0.19231 7.70763e-11 1.66783e-10 6.16994e-11 #avg: 1.41572e-10; avg_err: 4.64309e-13; sd: 2.14097e-10; counts: 212623
sfh 0.197373 7.82601e-11 1.61313e-10 6.1101e-11 #avg: 1.3971e-10; avg_err: 4.53221e-13; sd: 2.08984e-10; counts: 212623
sfh 0.202435 7.9177e-11 1.56498e-10 6.04382e-11 #avg: 1.38309e-10; avg_err: 4.42309e-13; sd: 2.03953e-10; counts: 212623
sfh 0.207498 7.96067e-11 1.53873e-10 5.95563e-11 #avg: 1.36874e-10; avg_err: 4.25204e-13; sd: 1.96066e-10; counts: 212623
sfh 0.21256 8.00082e-11 1.50428e-10 5.87035e-11 #avg: 1.35179e-10; avg_err: 4.04846e-13; sd: 1.86678e-10; counts: 212623
sfh 0.217623 8.01871e-11 1.46651e-10 5.75187e-11 #avg: 1.3311e-10; avg_err: 3.96596e-13; sd: 1.82874e-10; counts: 212623
sfh 0.222685 7.97713e-11 1.4224e-10 5.67024e-11 #avg: 1.30474e-10; avg_err: 3.74617e-13; sd: 1.7274e-10; counts: 212623
sfh 0.227748 7.96381e-11 1.39539e-10 5.60479e-11 #avg: 1.28525e-10; avg_err: 3.58276e-13; sd: 1.65205e-10; counts: 212623
sfh 0.23281 7.97439e-11 1.37466e-10 5.57707e-11 #avg: 1.27279e-10; avg_err: 3.48146e-13; sd: 1.60533e-10; counts: 212623
sfh 0.237873 8.00407e-11 1.34638e-10 5.53777e-11 #avg: 1.26169e-10; avg_err: 3.44716e-13; sd: 1.58952e-10; counts: 212623
sfh 0.242935 8.0202e-11 1.31841e-10 5.46792e-11 #avg: 1.25341e-10; avg_err: 3.38568e-13; sd: 1.56117e-10; counts: 212623
sfh 0.247998 8.13666e-11 1.30787e-10 5.51732e-11 #avg: 1.25241e-10; avg_err: 3.28432e-13; sd: 1.51443e-10; counts: 212623
sfh 0.25306 8.17091e-11 1.28658e-10 5.45899e-11 #avg: 1.24425e-10; avg_err: 3.17043e-13; sd: 1.46192e-10; counts: 212623
sfh 0.258123 8.20178e-11 1.2665e-10 5.41842e-11 #avg: 1.24215e-10; avg_err: 3.17104e-13; sd: 1.4622e-10; counts: 212623
sfh 0.263185 8.26854e-11 1.24065e-10 5.42437e-11 #avg: 1.23406e-10; avg_err: 3.11187e-13; sd: 1.43492e-10; counts: 212623
sfh 0.268248 8.28829e-11 1.22015e-10 5.37198e-11 #avg: 1.22458e-10; avg_err: 3.04474e-13; sd: 1.40396e-10; counts: 212623
sfh 0.27331 8.35185e-11 1.20356e-10 5.36665e-11 #avg: 1.22442e-10; avg_err: 2.99977e-13; sd: 1.38322e-10; counts: 212623
sfh 0.278373 8.38518e-11 1.19129e-10 5.32762e-11 #avg: 1.22469e-10; avg_err: 2.9883e-13; sd: 1.37794e-10; counts: 212623
sfh 0.283435 8.48367e-11 1.19901e-10 5.35095e-11 #avg: 1.23712e-10; avg_err: 3.04708e-13; sd: 1.40504e-10; counts: 212623
sfh 0.288498 8.5419e-11 1.18681e-10 5.33397e-11 #avg: 1.2331e-10; avg_err: 2.95882e-13; sd: 1.36434e-10; counts: 212623
sfh 0.29356 8.648e-11 1.18535e-10 5.34803e-11 #avg: 1.24167e-10; avg_err: 2.9199e-13; sd: 1.34639e-10; counts: 212623
sfh 0.298623 8.71734e-11 1.18518e-10 5.34287e-11 #avg: 1.24841e-10; avg_err: 2.91913e-13; sd: 1.34604e-10; counts: 212623
sfh 0.303685 8.85648e-11 1.18075e-10 5.40221e-11 #avg: 1.25692e-10; avg_err: 2.88778e-13; sd: 1.33158e-10; counts: 212623
sfh 0.308748 8.93211e-11 1.18081e-10 5.39906e-11 #avg: 1.26243e-10; avg_err: 2.88148e-13; sd: 1.32868e-10; counts: 212623
sfh 0.31381 9.03387e-11 1.17397e-10 5.43153e-11 #avg: 1.2694e-10; avg_err: 2.85282e-13; sd: 1.31546e-10; counts: 212623
sfh 0.318873 9.15105e-11 1.17307e-10 5.45735e-11 #avg: 1.27926e-10; avg_err: 2.85357e-13; sd: 1.31581e-10; counts: 212623
sfh 0.323935 9.24582e-11 1.17874e-10 5.46638e-11 #avg: 1.28623e-10; avg_err: 2.8266e-13; sd: 1.30337e-10; counts: 212623
sfh 0.328997 9.35316e-11 1.17704e-10 5.50157e-11 #avg: 1.29473e-10; avg_err: 2.82198e-13; sd: 1.30124e-10; counts: 212623
sfh 0.33406 9.49552e-11 1.17775e-10 5.56642e-11 #avg: 1.31052e-10; avg_err: 2.88295e-13; sd: 1.32936e-10; counts: 212623
sfh 0.339122 9.66746e-11 1.17972e-10 5.61911e-11 #avg: 1.32362e-10; avg_err: 2.86525e-13; sd: 1.32119e-10; counts: 212623
sfh 0.344185 9.8163e-11 1.18893e-10 5.66773e-11 #avg: 1.33817e-10; avg_err: 2.84595e-13; sd: 1.31229e-10; counts: 212623
sfh 0.349247 1.00073e-10 1.20294e-10 5.75401e-11 #avg: 1.35782e-10; avg_err: 2.85535e-13; sd: 1.31663e-10; counts: 212623
sfh 0.35431 1.02577e-10 1.22079e-10 5.87111e-11 #avg: 1.38846e-10; avg_err: 2.93196e-13; sd: 1.35196e-10; counts: 212623
sfh 0.359372 1.04281e-10 1.23046e-10 5.94299e-11 #avg: 1.40798e-10; avg_err: 2.92624e-13; sd: 1.34932e-10; counts: 212623
sfh 0.364435 1.06244e-10 1.23914e-10 6.02897e-11 #avg: 1.42679e-10; avg_err: 2.9435e-13; sd: 1.35727e-10; counts: 212623
sfh 0.369497 1.08312e-10 1.25333e-10 6.10645e-11 #avg: 1.45047e-10; avg_err: 2.9515e-13; sd: 1.36096e-10; counts: 212623
