#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.32722e+09 0.00152229 0.00161707 5.14538e-05 0 0 0 0.000383678 8.57335e-06 0 0 0 685810
1.57978e+10 0.00209712 0.00215008 7.72099e-05 0 0 0 0.000690375 1.30836e-05 0 0 0 377661
2.48843e+10 0.00531614 0.00546458 0.000133209 0 0 0 0.00167846 2.29296e-05 0 0 0 323355
3.92666e+10 0.0135804 0.0140496 0.000242655 0 0 0 0.00412702 4.17875e-05 0 0 0 251466
6.23334e+10 0.0324814 0.0341421 0.000439295 0 0 0 0.00963818 7.74224e-05 0 0.0100165 0 188477
9.8456e+10 0.0615716 0.0656888 0.000722674 0 0 0 0.0184419 0.000131041 0 0.0317894 0 133828
1.55667e+11 0.109672 0.119411 0.00120671 0 0 0 0.0339634 0.000230646 0 0.0763718 0 86257
2.46794e+11 0.18021 0.200779 0.00194669 0 1 0 0.0583326 0.000389261 0.0105788 0.12368 0.0105788 53915
3.91121e+11 0.268634 0.306061 0.00291734 0 1 0 0.0942612 0.000623098 0.0503384 0.158162 0.0503384 34333
6.19505e+11 0.352947 0.416849 0.00419887 0 1 0 0.140901 0.000948492 0.102257 0.184832 0.102257 21533
9.83648e+11 0.421118 0.502049 0.00557417 0 1 0 0.195524 0.00134527 0.167459 0.198111 0.13749 13666
1.5545e+12 0.477489 0.580038 0.00744919 0 1 0 0.254347 0.00183041 0.240182 0.193345 0.168932 8396
2.46285e+12 0.455669 0.55355 0.00949347 0 1 0 0.313436 0.00240952 0.311173 0.184255 0.185025 5098
3.91568e+12 0.421885 0.507747 0.0118281 0 1 0 0.357665 0.00319114 0.351355 0.194079 0.182136 3098
6.16887e+12 0.380851 0.448936 0.0144451 0 1 0 0.388773 0.0039881 0.386792 0.188593 0.180197 1880
9.79671e+12 0.310071 0.360424 0.0172042 0 1 0 0.420741 0.00507543 0.423002 0.177453 0.196267 1132
1.5767e+13 0.280507 0.320127 0.0220531 0 1 0 0.399179 0.00662571 0.393754 0.182285 0.164413 631
2.46847e+13 0.281646 0.306962 0.0292606 0 1 0 0.413923 0.00887788 0.400091 0.184342 0.145149 316
3.84577e+13 0.25 0.277778 0.0423252 0 1 0 0.393206 0.0130166 0.391525 0.162567 0.173116 144
6.01255e+13 0.207317 0.207317 0.0450427 0 1 0 0.38273 0.016827 0.406397 0.137437 0.201046 82
9.45505e+13 0.181818 0.181818 0.0841655 0 1 0 0.394706 0.0333731 0.418778 0.163926 0.204426 22
1.58301e+14 0.0769231 0.0769231 0.0769231 0 0 0 0.371512 0.0437752 0.362989 0.083227 0.119784 13
2.50147e+14 1 1 1 1 0 0 0.174386 0.174386 0.174386 0 0 1
3.68824e+14 0 0 0 0 0 0 0.234931 0.234931 0.234931 0 0 1
