#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
42.0111 0.00243605 0.00243605 0.00121691 0 0 0 0.0715214 0.0018529 0.0463689 0.0830267 0.0314361 1642
62.4886 0 0 0 0 0 0 0.0537811 0.013439 0.0174242 0.0721423 0.00322019 47
83.3629 0 0 0 0 0 0 0.0314784 0.00213085 0.0155031 0.0308658 0.00192626 213
102.791 0 0 0 0 0 0 0.0382198 0.00111704 0.0151844 0.0530243 0.00202067 1059
128.581 0.000953289 0.000953289 0.000550207 0 0 0 0.0488925 0.000824878 0.0382663 0.0530415 0.0252303 3147
159.988 0.00383424 0.00383424 0.000750569 0 0 0 0.0663255 0.000741934 0.0406076 0.0776025 0.0275716 6781
200.165 0.00793405 0.00793405 0.000900622 0 0 0 0.0942917 0.000807192 0.0662596 0.101708 0.0532236 9705
250.066 0.0140325 0.0140325 0.00120827 0 0 0 0.125245 0.000990665 0.108672 0.116378 0.0718475 9478
313.433 0.0150159 0.0150159 0.0014979 0 0 0 0.15924 0.00138633 0.13557 0.136605 0.0973033 6593
391.145 0.0167224 0.0167224 0.00223626 0 0 0 0.183432 0.00208386 0.160826 0.146913 0.0996398 3289
491.125 0.00628931 0.00628931 0.00221747 0 0 0 0.187341 0.00340942 0.174948 0.138667 0.114231 1272
617.046 0.00295858 0.00295858 0.00295858 0 0 0 0.185606 0.00644543 0.174984 0.133417 0.113797 338
767.684 0 0 0 0 0 0 0.176678 0.0141775 0.151356 0.119085 0.0898404 71
973.363 0 0 0 0 0 0 0.126137 0.0392785 0.129132 0.119939 0.116884 9
