#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#obs_sm range: 10.75 - 11.25
#HM    Stats: 4.313240e+12 (median) + 8.069160e+12  / - 2.494120e+12
#SM    Stats: 8.314200e+10 (median) + 4.095200e+10  / - 2.483270e+10
#ObsSM Stats: 8.519120e+10 (median) + 4.284180e+10  / - 2.170930e+10
#VMP   Stats: 2.760500e+02 (median) + 1.073100e+02  / - 6.082999e+01
#ICL   Stats: 1.276780e+09 (median) + 8.703940e+09  / - 1.038416e+09
#SSFR  Stats: 1.900565e-12 (median) + 2.873746e-12  / - 1.180041e-12
sfh 0.055623 0 0 0 #avg: 8.31124e-07; avg_err: 6.81831e-07; sd: 0.000111464; counts: 26726
sfh 0.060123 0 0 0 #avg: 0.000422391; avg_err: 4.02564e-05; sd: 0.00658103; counts: 26726
sfh 0.062373 0 0 0 #avg: 0.00276714; avg_err: 0.000170686; sd: 0.0279033; counts: 26726
sfh 0.064623 0 0 0 #avg: 0.00838475; avg_err: 0.000396563; sd: 0.0648293; counts: 26726
sfh 0.066873 0 0 0 #avg: 0.0211823; avg_err: 0.000802362; sd: 0.131168; counts: 26726
sfh 0.069123 0 0 0 #avg: 0.0450179; avg_err: 0.00147898; sd: 0.24178; counts: 26726
sfh 0.071373 0 0.0283789 0 #avg: 0.0764299; avg_err: 0.00212638; sd: 0.347617; counts: 26726
sfh 0.073623 0 0.0799594 0 #avg: 0.1153; avg_err: 0.00302539; sd: 0.494584; counts: 26726
sfh 0.075873 0 0.156251 0 #avg: 0.159363; avg_err: 0.0036668; sd: 0.599441; counts: 26726
sfh 0.078123 2.37162e-10 0.255875 2.37162e-10 #avg: 0.21691; avg_err: 0.00497099; sd: 0.812647; counts: 26726
sfh 0.080373 0.0101181 0.365346 0.0101181 #avg: 0.272089; avg_err: 0.00565829; sd: 0.925006; counts: 26726
sfh 0.082623 0.02972 0.442724 0.02972 #avg: 0.316989; avg_err: 0.0061572; sd: 1.00657; counts: 26726
sfh 0.085998 0.076429 0.614127 0.076429 #avg: 0.456005; avg_err: 0.00793202; sd: 1.29671; counts: 26726
sfh 0.089373 0.139286 0.781775 0.139169 #avg: 0.592662; avg_err: 0.00992483; sd: 1.62249; counts: 26726
sfh 0.092748 0.211645 0.959595 0.200982 #avg: 0.752213; avg_err: 0.0115699; sd: 1.89143; counts: 26726
sfh 0.096123 0.302621 1.18009 0.274272 #avg: 0.959417; avg_err: 0.014595; sd: 2.38597; counts: 26726
sfh 0.099498 0.39423 1.40887 0.340912 #avg: 1.19078; avg_err: 0.0186177; sd: 3.04359; counts: 26726
sfh 0.102873 0.490283 1.6749 0.404753 #avg: 1.44404; avg_err: 0.0229221; sd: 3.74725; counts: 26726
sfh 0.106248 0.591508 1.98862 0.475178 #avg: 1.70283; avg_err: 0.0263582; sd: 4.30898; counts: 26726
sfh 0.109623 0.705783 2.30349 0.556848 #avg: 2.01702; avg_err: 0.0372196; sd: 6.08458; counts: 26726
sfh 0.112998 0.812976 2.64499 0.63078 #avg: 2.3021; avg_err: 0.0357945; sd: 5.8516; counts: 26726
sfh 0.116373 0.931164 2.99775 0.718315 #avg: 2.63218; avg_err: 0.0409185; sd: 6.68927; counts: 26726
sfh 0.119748 1.06225 3.36485 0.817037 #avg: 2.98031; avg_err: 0.0466616; sd: 7.62813; counts: 26726
sfh 0.123123 1.18034 3.78439 0.899439 #avg: 3.34868; avg_err: 0.0532898; sd: 8.71171; counts: 26726
sfh 0.126498 1.29288 4.16431 0.980557 #avg: 3.70964; avg_err: 0.0598158; sd: 9.77855; counts: 26726
sfh 0.129873 1.4193 4.63711 1.06899 #avg: 4.08243; avg_err: 0.0606137; sd: 9.909; counts: 26726
sfh 0.133248 1.56495 5.0932 1.18074 #avg: 4.48904; avg_err: 0.0689732; sd: 11.2756; counts: 26726
