#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.7555 7.81842e-06 7.81842e-06 9.62377e-07 0 0 0 2.93035e-05 6.22927e-07 0 0 0 8441603
62.4684 4.27961e-06 4.27961e-06 1.14377e-06 0 0 0 1.03631e-05 5.16592e-07 0 0 0 3271325
78.5013 0 0 0 0 0 0 1.31114e-05 6.76337e-07 0 0 0 1605415
98.4934 1.30747e-05 1.30747e-05 4.13455e-06 0 0 0 0.000135333 3.23959e-06 0 0 0 764837
123.993 0.000228114 0.000228114 2.56619e-05 0 0 0 0.00105467 1.52083e-05 0 0 0 346318
155.91 0.00220907 0.00220907 0.000120742 0 0 0 0.00534126 5.66581e-05 0 0 0 151195
195.84 0.0117076 0.0117076 0.000435577 0 0 0 0.0189994 0.000185164 0 0.0415107 0 60986
245.689 0.0383584 0.0384996 0.001325 0 0 0 0.049134 0.000530563 0 0.119488 0 21247
308.216 0.0845534 0.0845534 0.00356863 0 0 0 0.100221 0.00143 0.0644343 0.154197 0.0644343 6079
387.291 0.129032 0.129032 0.00908034 0 0 0 0.183456 0.00403125 0.16263 0.184095 0.139736 1364
487.296 0.11315 0.116208 0.0182703 0 0 0 0.290616 0.00921809 0.297651 0.175821 0.196122 327
618.883 0.166667 0.166667 0.0511913 0 1 0 0.371918 0.0209456 0.372555 0.160251 0.152532 54
761.774 0.111111 0.111111 0.111111 0 0 0 0.470691 0.0341001 0.454287 0.0454769 0.0529323 9
999.365 0 0 0 0 0 0 0.479799 0.0400383 0.516527 0.006531 0.116716 3
