#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.24199e+09 1 0 7.46002e+07 5.41769e+06 0 0 0 0.155964 0.000795287 0.155336 0.0243683 0.0299361 0.176872 0.00082327 0.173754 0.031062 0.026385 0.236683 0.000865698 0.235604 0.036228 0.0328423 1473
1.49507e+10 1 0 3.61089e+07 1.36509e+07 0 0 0 0.155526 0.00260485 0.154341 0.0284313 0.0230839 0.176847 0.0026389 0.171885 0.0319988 0.0205527 0.237793 0.00300891 0.237816 0.0333595 0.0358731 120
2.6156e+10 1 0 2.64251e+07 1.20336e+07 0 0 0 0.14707 0.00366026 0.144463 0.0321077 0.0282819 0.193796 0.00355657 0.187837 0.0409427 0.0251364 0.26824 0.00261198 0.272325 0.0201315 0.0246049 96
4.08133e+10 1 0 1.35118e+07 5.11654e+06 0 0 0 0.147615 0.00185217 0.142944 0.0367167 0.0232985 0.200782 0.00187149 0.198863 0.0351682 0.0292411 0.278465 0.00119795 0.281812 0.0164186 0.02454 283
6.50843e+10 1 0 2.02032e+07 3.97666e+06 0 0 0 0.152672 0.00126281 0.149037 0.0306353 0.025431 0.210266 0.00125172 0.209061 0.0341626 0.029459 0.284256 0.000670326 0.286148 0.0145795 0.0169549 622
1.02336e+11 1 0 3.791e+07 4.2904e+06 0 0 0 0.157524 0.000924796 0.154651 0.0332014 0.0268025 0.220716 0.00093331 0.220886 0.0326026 0.0324278 0.289423 0.000486937 0.291677 0.0137346 0.0181851 1123
1.62559e+11 1 0 6.91334e+07 4.36367e+06 0 0 0 0.164314 0.000713591 0.16056 0.0335611 0.026711 0.230313 0.000687808 0.230209 0.032436 0.0308432 0.293303 0.000367246 0.296132 0.0122212 0.0179118 1975
2.54977e+11 1 0 8.21221e+07 3.80802e+06 0 0 0 0.172655 0.000596424 0.169695 0.0350606 0.0298796 0.239885 0.000539004 0.240574 0.0303512 0.0308723 0.297273 0.000283132 0.300157 0.0120074 0.0180608 3129
4.01992e+11 1 0 1.18586e+08 4.03729e+06 0 3.60165e+08 0 0.179839 0.000511818 0.177426 0.0372684 0.0311936 0.247819 0.000444841 0.250054 0.0285828 0.0323075 0.299439 0.000266012 0.303121 0.0116352 0.0195496 4273
6.34174e+11 1 0 1.6096e+08 4.07278e+06 0 4.66944e+08 0 0.18849 0.000460848 0.186189 0.0384476 0.0323265 0.254965 0.000382579 0.25774 0.0271351 0.0322724 0.300886 0.000249842 0.305411 0.0122069 0.0215082 5636
1.00096e+12 1 0 2.0734e+08 4.37282e+06 0 5.94649e+08 0 0.195732 0.000465879 0.193221 0.0406936 0.0344069 0.260546 0.000375982 0.263817 0.0270889 0.0338678 0.301827 0.000259067 0.3069 0.0130636 0.0235894 6094
1.58211e+12 1 0 2.5354e+08 4.75844e+06 0 6.74785e+08 0 0.202905 0.000478873 0.200951 0.04205 0.0357096 0.264824 0.000379552 0.268965 0.0247057 0.0349279 0.300796 0.000285052 0.306053 0.0148005 0.0258123 5828
