#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
8.34198e+07 1 0 1.51718e+08 4.80152e+06 0 4.75409e+08 0 0.199166 0.000924607 0.187012 0.0720231 0.0455573 0.314582 0.0009777 0.319202 0.0609365 0.0742314 0.428089 0.000495907 0.433791 0.0237881 0.0344051 4400
1.60077e+08 1 0 2.11245e+08 6.62578e+06 0 6.11817e+08 0 0.203994 0.00105936 0.194178 0.0702943 0.047595 0.325264 0.00107021 0.330847 0.0544555 0.0682432 0.430936 0.000570572 0.436941 0.0236779 0.0363117 3282
2.52747e+08 1 0 2.37684e+08 6.25593e+06 0 6.92559e+08 0 0.211425 0.000998315 0.201405 0.0737232 0.0514739 0.332388 0.000918711 0.336291 0.0535904 0.0630452 0.433647 0.000505014 0.440203 0.0217053 0.0377145 3978
3.99089e+08 1 0 2.876e+08 6.60493e+06 0 7.73094e+08 0 0.216697 0.000904645 0.20818 0.0722608 0.052726 0.338259 0.000825761 0.343777 0.0498277 0.0610367 0.434623 0.000482032 0.441161 0.0230151 0.0371385 4614
6.33495e+08 1 0 3.24046e+08 6.44415e+06 0 7.73094e+08 0 0.224618 0.000851451 0.216584 0.0728762 0.0539803 0.34678 0.000748392 0.351226 0.050045 0.0588927 0.438389 0.00044088 0.444606 0.0232157 0.0357279 5339
1.00244e+09 1 0 3.85876e+08 6.88474e+06 0 9.3351e+08 0 0.231659 0.000798627 0.224363 0.0713885 0.0540727 0.353444 0.000683355 0.357797 0.0480489 0.058449 0.439948 0.000442135 0.447889 0.0223814 0.0389113 5946
1.59154e+09 1 0 4.62746e+08 7.44606e+06 3.11385e+08 7.01989e+08 3.11385e+08 0.238693 0.000789049 0.232127 0.0704879 0.0551415 0.359713 0.000662158 0.365124 0.0463459 0.0580001 0.441087 0.000449367 0.448989 0.0238174 0.0402926 6071
2.52084e+09 1 0 5.39988e+08 8.03455e+06 4.49746e+08 7.22627e+08 4.49746e+08 0.248582 0.000754888 0.24349 0.0699265 0.057719 0.36871 0.000634456 0.37423 0.0464966 0.0573325 0.442201 0.00045483 0.451889 0.0228338 0.0436051 6744
3.98601e+09 1 0 6.25547e+08 8.47681e+06 5.30876e+08 7.99465e+08 5.30876e+08 0.259082 0.000732477 0.25526 0.0680222 0.0597358 0.375392 0.000614915 0.383967 0.0412853 0.0612411 0.441761 0.000469347 0.452389 0.0236214 0.0448399 7068
6.35229e+09 1 0 7.33461e+08 8.85902e+06 6.11817e+08 8.75395e+08 6.11817e+08 0.266419 0.000711708 0.26243 0.0692712 0.0600148 0.377139 0.000588064 0.38499 0.0427497 0.0588181 0.438358 0.000474084 0.450019 0.0246969 0.0509801 7763
