#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.56998e+07 0 0 0 0 0 0 1.55552e-06 4.98878e-07 0 0 0 509111
1.56435e+08 0 0 0 0 0 0 4.61317e-06 1.37392e-06 0 0 0 152867
2.47795e+08 0 0 0 0 0 0 1.30885e-05 2.74877e-06 0 0 0 107230
3.92906e+08 0 0 0 0 0 0 2.65822e-05 4.96527e-06 0 0 0 74806
6.21941e+08 0 0 0 0 0 0 6.13629e-05 8.40772e-06 0 0 0 51303
9.85191e+08 0 0 0 0 0 0 0.000136831 1.82146e-05 0 0 0 35266
1.5632e+09 0 0 0 0 0 0 0.000234446 2.72394e-05 0 0 0 23912
2.46949e+09 0 0 0 0 0 0 0.00037745 4.40334e-05 0 0 0 15963
3.92129e+09 0 0 0 0 0 0 0.000534321 6.11719e-05 0 0 0 10673
6.20678e+09 0 0 0 0 0 0 0.00100557 0.000112271 0 0 0 6998
9.82309e+09 0 0 0 0 0 0 0.00133513 0.000161739 0 0 0 4422
1.55416e+10 0 0 0 0 0 0 0.00167199 0.000232177 0 0 0 2787
2.46126e+10 0 0 0 0 0 0 0.003352 0.000447509 0 0 0 1700
3.914e+10 0 0 0 0 0 0 0.0035487 0.000523386 0 0 0 935
6.24179e+10 0 0 0 0 0 0 0.00430182 0.000853037 0 0 0 527
9.62849e+10 0 0 0 0 0 0 0.00461183 0.00112264 0 0 0 279
1.52129e+11 0 0 0 0 0 0 0.00259451 0.00108187 0 0 0 122
2.44458e+11 0 0 0 0 0 0 0.00794565 0.00618807 0 0 0 47
3.92809e+11 0 0 0 0 0 0 0.00725935 0.00532877 0 0 0 18
6.33082e+11 0 0 0 0 0 0 0 0 0 0 0 2
9.79374e+11 0 0 0 0 0 0 0 0 0 0 0 1
