#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
42.7598 1 0 8.62676e+07 1.22313e+07 0 3.60165e+08 0 0.144729 0.00160943 0.144802 0.0232272 0.0289259 0.166023 0.00172848 0.164439 0.0319816 0.0268458 0.225179 0.00183481 0.222246 0.0362228 0.0295321 293
63.025 1 0 3.00138e+07 3.00138e+07 0 0 0 0.140847 0.00778225 0.129959 0.0382634 0.0120758 0.177886 0.00892532 0.185305 0.0367806 0.0476328 0.252412 0.00855422 0.258333 0.023661 0.0282619 12
83.7581 1 0 1.18123e+07 6.81625e+06 0 0 0 0.154715 0.00273226 0.15095 0.0343272 0.0306949 0.204903 0.00277577 0.201348 0.0409774 0.0327227 0.274139 0.00185278 0.277929 0.0194018 0.0289293 148
102.776 1 0 1.65331e+07 3.23087e+06 0 0 0 0.154086 0.00121331 0.150711 0.0337548 0.0269992 0.21269 0.00118909 0.212835 0.03192 0.0342736 0.284286 0.000652286 0.286371 0.0154798 0.01893 727
128.259 1 0 4.33663e+07 3.42843e+06 0 0 0 0.161088 0.000780712 0.157942 0.0348957 0.0288983 0.22419 0.000764222 0.224241 0.03389 0.0329874 0.291453 0.000393137 0.293846 0.01386 0.0190732 1831
159.146 1 0 1.07647e+08 4.05656e+06 0 3.60165e+08 0 0.170867 0.000569196 0.168358 0.0352684 0.0313633 0.235249 0.000533221 0.235818 0.0312515 0.0320068 0.295586 0.000297804 0.298591 0.0134127 0.0195079 3414
199.195 1 0 2.26058e+08 5.51949e+06 0 6.06006e+08 0 0.182924 0.000551517 0.180393 0.0373906 0.031529 0.246396 0.000486483 0.24778 0.0294271 0.0324354 0.297988 0.000331282 0.302621 0.014322 0.0244512 3804
248.261 1 0 3.92635e+08 8.1234e+06 3.60165e+08 5.17828e+08 3.60165e+08 0.193504 0.000695643 0.191035 0.0403856 0.0343497 0.252623 0.000614397 0.255413 0.0311274 0.0365159 0.29432 0.000476255 0.300032 0.0182434 0.0318945 2762
311.108 1 0 6.20859e+08 1.36965e+07 6.06006e+08 5.35262e+08 6.06006e+08 0.190596 0.000952771 0.189872 0.0356545 0.0348209 0.242866 0.000929926 0.244923 0.0337103 0.0373868 0.279463 0.000834628 0.284716 0.0252622 0.0379371 1343
387.622 1 0 7.90803e+08 2.27734e+07 8.10788e+08 4.58646e+08 8.10788e+08 0.179418 0.0014186 0.176376 0.0368132 0.0274449 0.227193 0.00143456 0.229606 0.0309919 0.0352583 0.262664 0.00142578 0.265806 0.0299651 0.0371759 488
486.881 1 0 8.2629e+08 4.43468e+07 8.10788e+08 5.84386e+08 4.50623e+08 0.168028 0.00266715 0.169115 0.0239993 0.0306171 0.212553 0.00303195 0.210312 0.0383464 0.0313012 0.247763 0.00304027 0.248417 0.0392078 0.0392625 135
619.452 1 0 9.63515e+08 1.05953e+08 9.44654e+08 5.73748e+08 2.69869e+08 0.15825 0.00504839 0.157349 0.0222721 0.0169758 0.202022 0.00651695 0.199315 0.0345706 0.0217618 0.234596 0.00720394 0.236997 0.0191893 0.0398587 19
835.096 1 0 1.57706e+09 1.04444e+08 1.57905e+09 1.77916e+08 1.83872e+08 0.133751 0.00595369 0.128433 0.0172037 0.00124913 0.174348 0.00681039 0.1705 0.0170877 0.00554305 0.197343 0.00849663 0.192644 0.0211914 0.00709409 3
