#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 7.722060e+12 (median) + 4.483839e+12  / - 2.266180e+12
#SM    Stats: 8.643060e+10 (median) + 5.483740e+10  / - 3.790660e+10
#ObsSM Stats: 8.473090e+10 (median) + 6.296210e+10  / - 3.947660e+10
#VMP   Stats: 3.229000e+02 (median) + 5.132001e+01  / - 3.028000e+01
#ICL   Stats: 2.836420e+09 (median) + 8.455780e+09  / - 1.930225e+09
#SSFR  Stats: 2.886646e-12 (median) + 5.259712e-11  / - 1.925451e-12
sfh 0.055623 0 0 0 #avg: 1.31233e-06; avg_err: 1.31158e-06; sd: 0.000153168; counts: 13639
sfh 0.060123 0 0 0 #avg: 0.000424162; avg_err: 5.33876e-05; sd: 0.00623471; counts: 13639
sfh 0.062373 0 0 0 #avg: 0.00289837; avg_err: 0.000274835; sd: 0.0320958; counts: 13639
sfh 0.064623 0 0 0 #avg: 0.00904627; avg_err: 0.000588786; sd: 0.0687595; counts: 13639
sfh 0.066873 0 0 0 #avg: 0.0226581; avg_err: 0.00115343; sd: 0.134699; counts: 13639
sfh 0.069123 0 0.00453908 0 #avg: 0.0472195; avg_err: 0.00211921; sd: 0.247485; counts: 13639
sfh 0.071373 0 0.0457647 0 #avg: 0.0781704; avg_err: 0.0028571; sd: 0.333657; counts: 13639
sfh 0.073623 0 0.111085 0 #avg: 0.11952; avg_err: 0.0040859; sd: 0.477159; counts: 13639
sfh 0.075873 6.45369e-10 0.204453 6.45369e-10 #avg: 0.172811; avg_err: 0.00547962; sd: 0.63992; counts: 13639
sfh 0.078123 0.0124256 0.306089 0.0124256 #avg: 0.226426; avg_err: 0.00669549; sd: 0.781912; counts: 13639
sfh 0.080373 0.0385329 0.405003 0.0385329 #avg: 0.282628; avg_err: 0.0082124; sd: 0.959059; counts: 13639
sfh 0.082623 0.0765125 0.450234 0.0765125 #avg: 0.326444; avg_err: 0.00771205; sd: 0.900628; counts: 13639
