#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
44.7559 7.58253e-06 7.58253e-06 9.47812e-07 0 0 0 1.9686e-05 4.67168e-07 0 0 0 8440457
62.4684 4.27964e-06 4.27964e-06 1.14378e-06 0 0 0 1.00322e-05 5.08136e-07 0 0 0 3271307
78.5013 0 0 0 0 0 0 1.27661e-05 6.50985e-07 0 0 0 1605405
98.4925 1.3077e-05 1.3077e-05 4.13528e-06 0 0 0 0.00013084 3.19299e-06 0 0 0 764703
123.988 0.000225485 0.000225485 2.55283e-05 0 0 0 0.001013 1.49133e-05 0 0 0 345921
155.89 0.00218869 0.00218869 0.000120535 0 0 0 0.00507898 5.53776e-05 0 0 0 150318
195.759 0.0116633 0.0116633 0.0004392 0 0 0 0.0178229 0.000180849 0 0.0276083 0 59760
245.433 0.0387605 0.0389099 0.00137043 0 0 0 0.0453658 0.000524523 0 0.110071 0 20072
307.358 0.0896486 0.0896486 0.00393748 0 0 0 0.0895998 0.00146386 0.0488366 0.153661 0.0488366 5265
385.28 0.144444 0.144444 0.0111783 0 0 0 0.159306 0.00451093 0.13015 0.186008 0.13015 990
484.594 0.171975 0.178344 0.0319531 0 1 0 0.245541 0.0132515 0.229613 0.198003 0.178723 157
622.177 0.294118 0.294118 0.113911 0 1 0 0.280594 0.0430975 0.246908 0.21284 0.162755 17
784.779 0.5 0.5 0.5 1 0 1 0.459696 0.0384218 0.498117 0 0.0768436 2
