#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.63705e+07 1.09408e-05 1.09408e-05 4.13521e-06 0 0 0 0.000109874 3.43968e-06 0 0 0 639807
1.56879e+08 4.25985e-05 4.25985e-05 1.41992e-05 0 0 0 0.000286219 9.69526e-06 0 0 0 211275
2.48638e+08 0.000129341 0.000129341 2.82229e-05 0 0 0 0.000546128 1.58761e-05 0 0 0 162361
3.94078e+08 0.00025836 0.00025836 4.56664e-05 0 0 0 0.000972199 2.52342e-05 0 0 0 123858
6.2468e+08 0.000507888 0.000507888 7.32891e-05 0 0 0 0.00168344 3.92181e-05 0 0 0 94509
9.89887e+08 0.00107363 0.00107363 0.000122287 0 0 0 0.00277139 5.88058e-05 0 0 0 71719
1.56692e+09 0.0016747 0.0016747 0.000176383 0 0 0 0.00428946 8.81343e-05 0 0 0 53741
2.48227e+09 0.00219337 0.00219337 0.000234899 0 0 0 0.00619528 0.00012498 0 0 0 39665
3.93474e+09 0.00412159 0.00412159 0.000375478 0 0 0 0.00926886 0.000184716 0 0 0 29115
6.23395e+09 0.00670444 0.00670444 0.000560748 0 0 0 0.0124726 0.000263019 0 0.0234027 0 21180
9.8781e+09 0.00942144 0.00942144 0.000768214 0 0 0 0.017235 0.000357214 0 0.0252446 0 15815
1.56718e+10 0.0141063 0.0141063 0.00109377 0 0 0 0.0222677 0.000482572 0 0.04832 0 11626
2.49056e+10 0.0216049 0.0216049 0.00152653 0 0 0 0.0292824 0.000634533 0 0.070758 0 9072
3.93054e+10 0.0291189 0.0291189 0.00206544 0 0 0 0.030226 0.000744828 0 0.0718341 0 6628
6.18608e+10 0.0294709 0.0294709 0.00252731 0 0 0 0.0306682 0.000885676 0 0.0720855 0 4479
9.61744e+10 0.0281566 0.0281566 0.00347044 0 0 0 0.0290638 0.00120739 0 0.0705995 0 2273
1.4933e+11 0.0192593 0.0192593 0.00529379 0 0 0 0.0219629 0.00187216 0 0.0472983 0 675
2.32158e+11 0.020202 0.020202 0.0142119 0 0 0 0.0149511 0.00377186 0 0.0244195 0 99
3.53425e+11 0 0 0 0 0 0 0 0 0 0 0 4
