#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.668185 (z=0.496592)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#mpeak range: 12.75 - 13.25
#HM    Stats: 7.755880e+12 (median) + 3.541220e+12  / - 1.620590e+12
#SM    Stats: 8.474130e+10 (median) + 4.708370e+10  / - 4.461530e+10
#ObsSM Stats: 8.018030e+10 (median) + 5.131870e+10  / - 4.521200e+10
#VMP   Stats: 3.276500e+02 (median) + 4.886002e+01  / - 2.781000e+01
#ICL   Stats: 2.248880e+09 (median) + 8.725520e+09  / - 1.784157e+09
#SSFR  Stats: 1.818285e-10 (median) + 3.543161e-10  / - 1.567053e-10
sfh 0.055623 0 0 0 #avg: 0; avg_err: 0; sd: 0; counts: 225
sfh 0.060123 0 0 0 #avg: 0.000379013; avg_err: 0.000260993; sd: 0.00390619; counts: 225
sfh 0.062373 0 0 0 #avg: 0.00274717; avg_err: 0.00134485; sd: 0.0201279; counts: 225
sfh 0.064623 0 0 0 #avg: 0.00901398; avg_err: 0.00420986; sd: 0.0630075; counts: 225
sfh 0.066873 0 0 0 #avg: 0.0252118; avg_err: 0.00962051; sd: 0.143987; counts: 225
sfh 0.069123 0 0.00461142 0 #avg: 0.0446305; avg_err: 0.0145747; sd: 0.218134; counts: 225
sfh 0.071373 0 0.0564201 0 #avg: 0.0849601; avg_err: 0.0225972; sd: 0.338203; counts: 225
sfh 0.073623 0 0.147853 0 #avg: 0.165107; avg_err: 0.0407585; sd: 0.610017; counts: 225
sfh 0.075873 0 0.208447 0 #avg: 0.161206; avg_err: 0.0281672; sd: 0.421568; counts: 225
sfh 0.078123 0.0178321 0.27956 0.0178321 #avg: 0.21917; avg_err: 0.0405643; sd: 0.607111; counts: 225
sfh 0.080373 0.0401257 0.461781 0.0401257 #avg: 0.318999; avg_err: 0.0566955; sd: 0.848541; counts: 225
sfh 0.082623 0.108012 0.533935 0.108012 #avg: 0.356003; avg_err: 0.0514391; sd: 0.76987; counts: 225
sfh 0.085998 0.1453 0.674321 0.1453 #avg: 0.480836; avg_err: 0.0644879; sd: 0.965167; counts: 225
sfh 0.089373 0.216065 0.776263 0.215196 #avg: 0.53336; avg_err: 0.0548791; sd: 0.821355; counts: 225
sfh 0.092748 0.313979 0.881011 0.30184 #avg: 0.71211; avg_err: 0.0730424; sd: 1.0932; counts: 225
sfh 0.096123 0.440072 1.14592 0.402283 #avg: 0.899421; avg_err: 0.08789; sd: 1.31542; counts: 225
sfh 0.099498 0.549868 1.34501 0.484026 #avg: 1.06419; avg_err: 0.11384; sd: 1.7038; counts: 225
