#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.14837e+09 5.5958e+08 5.7886e+06 4.68813e+08 3.23306e+08 1.50832e+08 1.16968e+09 1.04422e+07 1.093e+09 6.27305e+08 4.81181e+08 2661
1.53505e+10 4.99907e+08 9.03433e+06 4.20052e+08 2.67343e+08 1.0748e+08 1.49918e+09 2.49546e+07 1.48721e+09 6.15082e+08 7.14118e+08 685
2.53005e+10 4.73902e+08 1.06134e+07 4.01557e+08 2.21071e+08 8.67178e+07 1.29701e+09 3.6362e+07 1.17237e+09 8.54215e+08 5.60556e+08 370
4.13397e+10 4.90899e+08 9.05162e+06 4.00439e+08 3.03938e+08 8.24583e+07 9.78863e+08 1.9521e+07 8.53413e+08 6.261e+08 3.22537e+08 588
6.45026e+10 4.93481e+08 6.10384e+06 4.02633e+08 2.84762e+08 8.36737e+07 9.82736e+08 1.37273e+07 8.53413e+08 6.33798e+08 3.22537e+08 1253
1.02375e+11 5.1581e+08 5.22033e+06 4.48964e+08 2.69561e+08 1.30005e+08 1.01105e+09 1.08646e+07 8.53413e+08 7.11799e+08 3.22537e+08 2054
1.60834e+11 5.45429e+08 4.79262e+06 4.67033e+08 3.19761e+08 1.48074e+08 1.02901e+09 9.01057e+06 9.3351e+08 6.31703e+08 4.02633e+08 3305
2.54122e+11 5.80495e+08 4.46433e+06 4.79814e+08 3.73599e+08 1.5991e+08 1.06334e+09 7.9207e+06 9.3351e+08 7.09403e+08 4.02633e+08 4602
4.01506e+11 6.02822e+08 4.07939e+06 4.83764e+08 3.94278e+08 1.6386e+08 1.11191e+09 7.22428e+06 1.01337e+09 7.06929e+08 4.82497e+08 6083
6.31386e+11 6.53131e+08 4.26876e+06 5.55505e+08 4.03668e+08 2.32968e+08 1.14005e+09 7.13068e+06 1.01337e+09 7.84001e+08 4.82497e+08 6900
9.93544e+11 7.08673e+08 4.73002e+06 6.11817e+08 4.72822e+08 2.46627e+08 1.18366e+09 7.54793e+06 1.01337e+09 7.84001e+08 4.82497e+08 6707
1.56525e+12 8.02167e+08 6.25691e+06 6.92559e+08 5.56322e+08 3.07246e+08 1.1828e+09 8.55208e+06 1.01337e+09 8.60745e+08 4.82497e+08 5469
2.45333e+12 8.96435e+08 8.82356e+06 7.73094e+08 6.35825e+08 3.75017e+08 1.17931e+09 1.09609e+07 1.01337e+09 8.60745e+08 4.82497e+08 3495
3.85865e+12 1.0437e+09 1.41941e+07 8.80596e+08 8.14937e+08 4.23262e+08 1.14016e+09 1.4516e+07 1.01337e+09 7.84001e+08 4.82497e+08 1890
6.05862e+12 1.23853e+09 2.51608e+07 1.09711e+09 9.29475e+08 6.15931e+08 1.07322e+09 2.07329e+07 9.3351e+08 7.16332e+08 4.02633e+08 852
9.62735e+12 1.42966e+09 4.29115e+07 1.27056e+09 1.04628e+09 6.58741e+08 9.75397e+08 3.04771e+07 7.99465e+08 7.54637e+08 3.4972e+08 333
1.51528e+13 1.68699e+09 8.71604e+07 1.62214e+09 1.11763e+09 9.53204e+08 8.86354e+08 5.12643e+07 7.73094e+08 3.99279e+08 3.23348e+08 112
2.34579e+13 1.63977e+09 1.44249e+08 1.59421e+09 9.28388e+08 7.24389e+08 8.68831e+08 8.84276e+07 7.09342e+08 6.21e+08 2.59596e+08 28
3.80962e+13 2.27421e+09 2.55229e+08 2.41642e+09 5.95335e+08 1.37853e+09 7.8083e+08 1.62302e+08 6.11817e+08 3.21693e+08 1.62071e+08 13
6.30189e+13 1.91074e+09 1.21818e+09 3.12893e+09 0 2.43637e+09 4.25846e+08 1.05031e+08 5.30876e+08 0 2.10061e+08 2
1.00103e+14 1.17237e+09 1.17237e+09 1.17237e+09 0 0 3.14839e+08 3.14839e+08 3.14839e+08 0 0 1
1.46279e+14 4.1188e+09 4.1188e+09 4.1188e+09 0 0 4.49746e+08 4.49746e+08 4.49746e+08 0 0 1
