#vmpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
45.926 0.000468468 0.000482897 2.22656e-05 0 0 0 0.000138359 3.89195e-06 0 0 0 1039559
62.3924 0.000155328 0.000157155 1.71411e-05 0 0 0 0.000105804 3.32561e-06 0 0 0 547230
79.5 0.00168913 0.00169782 7.04354e-05 0 0 0 0.000894396 1.30158e-05 0 0 0 345148
98.4268 0.0104012 0.0104787 0.000225795 0 0 0 0.00421155 3.95287e-05 0 0 0 206419
123.668 0.0465209 0.0474784 0.000741921 0 0 0 0.0157756 0.000131198 0 0.0302849 0 85639
155.268 0.143208 0.148319 0.00211613 0 0 0 0.0441594 0.000394182 0.0139339 0.0899371 0.0139339 30522
194.556 0.275992 0.293006 0.00518134 0 1 0 0.0908953 0.00106862 0.0580041 0.139069 0.0580041 8993
244.193 0.393803 0.435564 0.0121806 0 1 0 0.160583 0.00293266 0.131529 0.18113 0.116874 2227
307.089 0.417978 0.47191 0.0283589 0 1 0 0.2097 0.00739963 0.193082 0.189062 0.161082 445
390.517 0.430556 0.444444 0.0622004 0 1 0 0.248662 0.0198703 0.224207 0.223829 0.165045 72
481.116 0.2 0.2 0.106904 0 1 0 0.19059 0.0428625 0.217659 0.0973434 0.217659 15
638.877 0 0 0 0 0 0 0.175247 0.0276194 0.202867 0 0.0552388 2
740.24 0 0 0 0 0 0 0.322274 0.322274 0.322274 0 0 1
