#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#sm <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
1.08053e+08 5.54824e+08 1.13818e+08 7.1636e+08 6.47611e+07 3.93823e+08 7.72382e+08 1.18142e+08 7.73094e+08 3.19904e+08 2.42217e+08 4
1.71528e+08 5.788e+08 1.05472e+08 5.60556e+08 3.17486e+08 1.67716e+08 6.91203e+08 1.63766e+08 6.11817e+08 5.60556e+08 1.62071e+08 4
2.59551e+08 6.24963e+08 5.88664e+07 6.99035e+08 7.40582e+07 2.19222e+08 7.55694e+08 8.78398e+07 6.92559e+08 3.20815e+08 1.61682e+08 9
4.10693e+08 6.74304e+08 1.27672e+08 4.81181e+08 3.99415e+08 9.91898e+07 9.64508e+08 8.5831e+07 9.3351e+08 4.81261e+08 3.21693e+08 17
6.23577e+08 6.16102e+08 7.76966e+07 6.22628e+08 4.11708e+08 3.01813e+08 8.79658e+08 1.26382e+08 8.53413e+08 7.89499e+08 4.03668e+08 12
1.00189e+09 5.17692e+08 4.09757e+07 4.61374e+08 3.11719e+08 1.43394e+08 8.49783e+08 8.46252e+07 6.11817e+08 7.97101e+08 1.62071e+08 27
1.57512e+09 5.195e+08 5.31793e+07 4.82497e+08 7.30077e+07 1.59149e+08 8.37931e+08 1.00948e+08 6.92559e+08 5.58931e+08 2.42813e+08 19
2.59441e+09 6.47593e+08 5.37077e+07 5.30876e+08 4.22519e+08 2.07528e+08 8.13757e+08 6.13615e+07 6.92559e+08 6.37783e+08 2.42813e+08 45
3.92506e+09 8.53827e+08 7.57318e+07 7.73094e+08 6.35825e+08 4.50557e+08 9.15229e+08 7.51452e+07 7.73094e+08 7.14118e+08 2.42217e+08 40
6.47176e+09 6.84802e+08 3.96769e+07 6.33798e+08 3.25119e+08 2.50124e+08 9.12254e+08 6.36429e+07 7.73094e+08 6.35825e+08 2.90596e+08 58
9.94604e+09 9.10658e+08 6.51205e+07 6.92559e+08 6.37783e+08 2.29245e+08 8.48466e+08 4.21147e+07 7.73094e+08 3.99279e+08 2.42217e+08 87
1.60326e+10 8.78958e+08 4.55465e+07 7.11799e+08 6.95735e+08 2.34871e+08 9.63117e+08 4.48412e+07 8.69819e+08 5.39099e+08 3.87322e+08 104
2.51415e+10 8.23409e+08 3.54317e+07 7.73094e+08 4.20074e+08 3.69426e+08 9.82572e+08 4.13741e+07 9.3351e+08 5.53702e+08 4.61294e+08 148
3.96439e+10 8.50311e+08 3.39767e+07 7.67028e+08 5.63314e+08 3.64395e+08 1.08632e+09 4.13322e+07 9.3351e+08 7.68788e+08 4.02633e+08 194
6.29992e+10 8.5082e+08 4.10353e+07 6.92559e+08 7.31814e+08 2.9212e+08 9.44613e+08 4.76163e+07 7.73094e+08 7.14118e+08 3.23348e+08 150
9.48996e+10 8.6596e+08 5.02247e+07 7.14118e+08 6.948e+08 2.88369e+08 9.20873e+08 4.93737e+07 7.73094e+08 7.14118e+08 2.97685e+08 91
1.5296e+11 9.8794e+08 1.09229e+08 7.84001e+08 5.63628e+08 3.80333e+08 9.47426e+08 9.75647e+07 8.47295e+08 4.04195e+08 3.16419e+08 33
2.31628e+11 7.88212e+08 1.15516e+08 8.80596e+08 2.92578e+08 4.30851e+08 7.10808e+08 1.00108e+08 6.11817e+08 4.81181e+08 1.62071e+08 9
4.61274e+11 1.87051e+09 1.87051e+09 1.87051e+09 0 0 5.30876e+08 5.30876e+08 5.30876e+08 0 0 1
