#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=0.334060 (z=1.993474)
#SF Units: Msun/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#vmpeak range: 2.45 - 2.61667
#HM    Stats: 3.188240e+12 (median) + 1.488230e+12  / - 6.941198e+11
#SM    Stats: 5.831210e+10 (median) + 4.529190e+10  / - 2.964400e+10
#ObsSM Stats: 5.245870e+10 (median) + 6.365930e+10  / - 3.044800e+10
#VMP   Stats: 3.113100e+02 (median) + 4.301001e+01  / - 2.185999e+01
#ICL   Stats: 5.328800e+08 (median) + 1.211840e+09  / - 3.674450e+08
#SSFR  Stats: 1.700044e-09 (median) + 3.357838e-09  / - 1.670083e-09
sfh 0.055623 0 0 0 #avg: 3.31555e-06; avg_err: 2.83645e-06; sd: 0.000227235; counts: 6419
sfh 0.060123 0 0 0 #avg: 0.000420899; avg_err: 9.25811e-05; sd: 0.00741689; counts: 6419
sfh 0.062373 0 0 0 #avg: 0.00284428; avg_err: 0.000364663; sd: 0.029214; counts: 6419
sfh 0.064623 0 0 0 #avg: 0.00854516; avg_err: 0.000748773; sd: 0.059986; counts: 6419
sfh 0.066873 0 0 0 #avg: 0.0214077; avg_err: 0.00156262; sd: 0.125185; counts: 6419
sfh 0.069123 0 0.00765801 0 #avg: 0.0452486; avg_err: 0.00265756; sd: 0.212904; counts: 6419
sfh 0.071373 0 0.0494221 0 #avg: 0.0807785; avg_err: 0.00427501; sd: 0.342482; counts: 6419
sfh 0.073623 0 0.108254 0 #avg: 0.126061; avg_err: 0.00634577; sd: 0.508375; counts: 6419
sfh 0.075873 0 0.208228 0 #avg: 0.17899; avg_err: 0.00868467; sd: 0.69575; counts: 6419
sfh 0.078123 0.00622656 0.310815 0.00622656 #avg: 0.231909; avg_err: 0.00975395; sd: 0.781413; counts: 6419
sfh 0.080373 0.0246097 0.418638 0.0246097 #avg: 0.285361; avg_err: 0.0107298; sd: 0.859587; counts: 6419
sfh 0.082623 0.0535409 0.46368 0.0535409 #avg: 0.326989; avg_err: 0.0120728; sd: 0.967183; counts: 6419
sfh 0.085998 0.113303 0.655602 0.113303 #avg: 0.481239; avg_err: 0.0185898; sd: 1.48927; counts: 6419
sfh 0.089373 0.182152 0.828708 0.175064 #avg: 0.619164; avg_err: 0.0191129; sd: 1.53118; counts: 6419
sfh 0.092748 0.265621 0.968199 0.240261 #avg: 0.766672; avg_err: 0.0220125; sd: 1.76348; counts: 6419
sfh 0.096123 0.363263 1.16251 0.313152 #avg: 0.949082; avg_err: 0.025365; sd: 2.03205; counts: 6419
sfh 0.099498 0.469322 1.35792 0.386843 #avg: 1.17632; avg_err: 0.0308851; sd: 2.47428; counts: 6419
sfh 0.102873 0.575853 1.66478 0.456114 #avg: 1.42362; avg_err: 0.0367327; sd: 2.94275; counts: 6419
sfh 0.106248 0.702447 2.02253 0.547832 #avg: 1.70124; avg_err: 0.0437293; sd: 3.50326; counts: 6419
sfh 0.109623 0.841762 2.34467 0.643975 #avg: 1.99913; avg_err: 0.0521063; sd: 4.17436; counts: 6419
sfh 0.112998 0.972959 2.64611 0.730534 #avg: 2.29983; avg_err: 0.0566409; sd: 4.53764; counts: 6419
sfh 0.116373 1.14506 3.04387 0.862504 #avg: 2.64291; avg_err: 0.0661817; sd: 5.30198; counts: 6419
sfh 0.119748 1.28738 3.36767 0.966559 #avg: 3.02607; avg_err: 0.079504; sd: 6.36926; counts: 6419
sfh 0.123123 1.46345 3.8767 1.08946 #avg: 3.5; avg_err: 0.098837; sd: 7.91807; counts: 6419
sfh 0.126498 1.63502 4.43987 1.2121 #avg: 3.95628; avg_err: 0.112292; sd: 8.99599; counts: 6419
sfh 0.129873 1.81234 4.97308 1.34361 #avg: 4.4438; avg_err: 0.130118; sd: 10.4241; counts: 6419
sfh 0.133248 2.01684 5.50429 1.49082 #avg: 4.82378; avg_err: 0.129377; sd: 10.3647; counts: 6419
sfh 0.136623 2.19694 6.04299 1.61931 #avg: 5.25654; avg_err: 0.133827; sd: 10.7212; counts: 6419
sfh 0.141685 2.53328 6.84077 1.87259 #avg: 5.90721; avg_err: 0.143744; sd: 11.5157; counts: 6419
sfh 0.146748 2.88242 7.65838 2.11177 #avg: 6.72747; avg_err: 0.17302; sd: 13.8611; counts: 6419
sfh 0.15181 3.20936 8.67154 2.34532 #avg: 7.53753; avg_err: 0.184879; sd: 14.8111; counts: 6419
sfh 0.156873 3.74016 9.87014 2.77833 #avg: 8.46664; avg_err: 0.197756; sd: 15.8427; counts: 6419
sfh 0.161935 4.15333 11.5791 3.08756 #avg: 9.46518; avg_err: 0.227871; sd: 18.2553; counts: 6419
sfh 0.166998 4.65789 12.617 3.48015 #avg: 10.624; avg_err: 0.23927; sd: 19.1685; counts: 6419
sfh 0.17206 5.29058 14.4147 4.01548 #avg: 11.9887; avg_err: 0.272182; sd: 21.8052; counts: 6419
sfh 0.177123 5.79199 16.1051 4.40253 #avg: 13.4665; avg_err: 0.315899; sd: 25.3074; counts: 6419
sfh 0.182185 6.43408 18.0572 4.92663 #avg: 14.7907; avg_err: 0.363965; sd: 29.1581; counts: 6419
sfh 0.187248 7.22697 20.0199 5.53874 #avg: 16.3717; avg_err: 0.368511; sd: 29.5223; counts: 6419
sfh 0.19231 7.91108 22.5033 6.04916 #avg: 18.2146; avg_err: 0.400721; sd: 32.1027; counts: 6419
sfh 0.197373 8.50531 24.2986 6.42199 #avg: 20.0441; avg_err: 0.469707; sd: 37.6293; counts: 6419
sfh 0.202435 9.15973 27.4066 6.91583 #avg: 21.8048; avg_err: 0.495173; sd: 39.6695; counts: 6419
sfh 0.207498 9.99362 29.9914 7.63021 #avg: 23.3812; avg_err: 0.496083; sd: 39.7424; counts: 6419
sfh 0.21256 11.0749 34.1507 8.55036 #avg: 25.9086; avg_err: 0.568421; sd: 45.5376; counts: 6419
sfh 0.217623 12.4252 35.1156 9.7853 #avg: 27.7333; avg_err: 0.595422; sd: 47.7007; counts: 6419
sfh 0.222685 13.0376 38.1091 10.3935 #avg: 29.5792; avg_err: 0.616919; sd: 49.4229; counts: 6419
sfh 0.227748 14.381 42.22 11.6067 #avg: 32.0719; avg_err: 0.643632; sd: 51.5629; counts: 6419
sfh 0.23281 15.5692 48.052 12.9104 #avg: 34.5306; avg_err: 0.694108; sd: 55.6066; counts: 6419
sfh 0.237873 16.6672 50.1879 13.8774 #avg: 36.5037; avg_err: 0.708211; sd: 56.7365; counts: 6419
sfh 0.242935 17.4869 53.4586 14.987 #avg: 38.7729; avg_err: 0.750405; sd: 60.1167; counts: 6419
sfh 0.247998 19.5605 59.8019 17.0506 #avg: 41.3484; avg_err: 0.760113; sd: 60.8945; counts: 6419
sfh 0.25306 20.6904 62.889 18.2821 #avg: 43.5246; avg_err: 0.79285; sd: 63.5171; counts: 6419
sfh 0.258123 21.7387 65.5409 19.7372 #avg: 45.0636; avg_err: 0.80847; sd: 64.7685; counts: 6419
sfh 0.263185 23.7627 69.1004 22.1861 #avg: 47.3315; avg_err: 0.810318; sd: 64.9165; counts: 6419
sfh 0.268248 25.3507 68.8109 24.2199 #avg: 49.0214; avg_err: 0.843575; sd: 67.5808; counts: 6419
sfh 0.27331 28.1891 74.3019 27.3489 #avg: 52.2911; avg_err: 0.866219; sd: 69.3949; counts: 6419
sfh 0.278373 29.5216 77.1994 28.9101 #avg: 53.972; avg_err: 0.899264; sd: 72.0422; counts: 6419
