#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.85436e+07 0 0 4.42099e+06 128715 0 0 0 0.20569 0.000129069 0.195447 0.0645275 0.0436868 0.352318 0.000133936 0.359116 0.052469 0.0680064 0.471248 4.11179e-05 0.475503 0.0114978 0.0196622 202315
1.57239e+08 0 0 7.77052e+06 270904 0 0 0 0.210044 0.000209351 0.200252 0.066081 0.04627 0.360861 0.000198314 0.367409 0.04823 0.0620233 0.473097 5.91432e-05 0.476917 0.0106604 0.0181576 80932
2.48838e+08 0 0 1.33695e+07 407431 0 0 0 0.21579 0.000235042 0.206623 0.0667541 0.0477685 0.36789 0.000208888 0.374235 0.0448269 0.0587454 0.474461 6.34193e-05 0.478196 0.00995317 0.0170781 64633
3.93605e+08 0 0 2.04826e+07 578772 0 0 0 0.222314 0.000268002 0.214111 0.0656849 0.0497097 0.374303 0.00022218 0.379733 0.0423643 0.0535769 0.475786 6.95554e-05 0.479468 0.0094308 0.0164395 49994
6.23838e+08 0 0 3.0839e+07 836348 0 0 0 0.229928 0.000307257 0.222645 0.0658123 0.0515048 0.381147 0.000241114 0.386104 0.0407356 0.0509658 0.477325 7.71609e-05 0.481016 0.00881618 0.015794 38172
9.88998e+08 0 0 4.33562e+07 1.16675e+06 0 0 0 0.238734 0.000358242 0.232687 0.0655037 0.054206 0.3886 0.000268043 0.393314 0.0395862 0.0487714 0.479114 8.67591e-05 0.48278 0.00819021 0.0148821 28724
1.56889e+09 0 0 6.40425e+07 1.66865e+06 0 0 0 0.247561 0.000411059 0.24205 0.0650059 0.0545649 0.397145 0.000293814 0.401922 0.0372755 0.0465554 0.481083 9.78506e-05 0.484977 0.00712138 0.0139502 21645
2.48544e+09 0 0 8.54248e+07 2.22276e+06 0 0 0 0.25834 0.000470656 0.254113 0.0635326 0.0564533 0.406192 0.000318405 0.411657 0.0338726 0.0457504 0.483002 0.000106118 0.486589 0.00627059 0.0120733 16557
3.94534e+09 0 0 1.16712e+08 3.06936e+06 0 0 0 0.268899 0.000548374 0.265448 0.0635406 0.0584665 0.413845 0.000350695 0.419848 0.0308279 0.0434658 0.484123 0.000125489 0.487818 0.00570706 0.0113411 12441
6.25554e+09 0 0 1.54412e+08 3.99711e+06 0 3.71309e+08 0 0.28051 0.000621155 0.276591 0.0651119 0.0578727 0.419444 0.00038747 0.426285 0.0279966 0.0418113 0.484 0.000155122 0.488208 0.00552341 0.0119849 9748
9.92516e+09 0 0 2.0328e+08 5.18438e+06 0 5.45884e+08 0 0.288972 0.000682017 0.286544 0.0615729 0.0576231 0.420342 0.000428458 0.427619 0.0269035 0.0409521 0.482857 0.000189425 0.48759 0.00572929 0.0124671 7741
1.56704e+10 0 0 2.31811e+08 6.14296e+06 0 6.11817e+08 0 0.298138 0.00074526 0.296685 0.0595386 0.0577964 0.419438 0.000485495 0.426712 0.0270596 0.042615 0.47996 0.000259742 0.486044 0.00661337 0.0156357 6320
2.47834e+10 0 0 2.7815e+08 7.72845e+06 0 7.39994e+08 0 0.303861 0.00084967 0.303908 0.0571707 0.0608626 0.413053 0.0005974 0.420931 0.0294842 0.0453323 0.475349 0.000366569 0.483083 0.00814658 0.019657 4856
3.91609e+10 0 0 3.06067e+08 9.61259e+06 0 7.73094e+08 0 0.303755 0.000959136 0.304137 0.054888 0.0562989 0.402526 0.000748811 0.411234 0.0307464 0.0501069 0.467869 0.000523929 0.478075 0.0105935 0.0290616 3436
6.16441e+10 0 0 3.436e+08 1.33113e+07 0 8.53413e+08 0 0.301452 0.00129711 0.304493 0.0552369 0.0617149 0.391675 0.00106314 0.399744 0.0361699 0.0529973 0.460243 0.000788384 0.471888 0.0144179 0.0386864 1959
9.64469e+10 0 0 3.51205e+08 1.98559e+07 0 8.53413e+08 0 0.296317 0.00180524 0.297471 0.0554217 0.0587377 0.375031 0.00161571 0.381412 0.0412912 0.0567667 0.448665 0.0013286 0.461586 0.019324 0.0469993 929
1.51328e+11 0 0 3.25885e+08 3.19937e+07 0 8.78042e+08 0 0.28748 0.00307667 0.287704 0.0530708 0.0556382 0.36348 0.00280213 0.367415 0.0429491 0.0533181 0.441253 0.00229829 0.452472 0.0242565 0.0554343 305
2.36783e+11 0 0 3.5018e+08 7.67754e+07 0 1.01337e+09 0 0.281297 0.00678724 0.279969 0.0650045 0.0578477 0.352742 0.00621593 0.357076 0.037558 0.06162 0.425675 0.00533794 0.436818 0.0292639 0.0593947 62
3.42734e+11 0 0 6.93605e+08 4.74286e+08 0 2.40139e+09 0 0.273011 0.0306246 0.236301 0.136941 0.0273258 0.34186 0.030467 0.35021 0.0574699 0.0922957 0.404357 0.0409628 0.459447 0.0220908 0.171804 5
6.02597e+11 0 0 0 0 0 0 0 0.284062 0.284062 0.284062 0 0 0.331485 0.331485 0.331485 0 0 0.43622 0.43622 0.43622 0 0 1
