#mpeak F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.94332e+09 0.000466457 0.000474767 8.94851e-06 0 0 0 0.000171714 1.96515e-06 0 0 0 6137753
1.56624e+10 0.000304526 0.000309776 1.18522e-05 0 0 0 0.000112044 2.01569e-06 0 0 0 2285519
2.47348e+10 0.000232299 0.000232925 1.21076e-05 0 0 0 0.000145236 2.61843e-06 0 0 0 1597079
3.91414e+10 0.000571554 0.000577966 2.32557e-05 0 0 0 0.000373513 5.1839e-06 0 0 0 1091760
6.20395e+10 0.00184262 0.00186027 5.06877e-05 0 0 0 0.00107648 1.14163e-05 0 0 0 736451
9.83312e+10 0.0047076 0.00478891 0.000101368 0 0 0 0.00263646 2.365e-05 0 0 0 479650
1.55826e+11 0.0118495 0.0120774 0.00020084 0 0 0 0.00607934 4.78293e-05 0 0 0 307102
2.46871e+11 0.0257561 0.0263141 0.00036833 0 0 0 0.0127233 9.00381e-05 0 0.0150863 0 197157
3.91418e+11 0.0515471 0.0528275 0.000644951 0 0 0 0.0254789 0.000165032 0 0.0529931 0 126525
6.19572e+11 0.0923915 0.0956153 0.00107798 0 0 0 0.0460595 0.000284581 0 0.10511 0 80029
9.82358e+11 0.141408 0.146921 0.00163371 0 0 0 0.0752046 0.000450982 0.0299867 0.138583 0.0299867 51150
1.55705e+12 0.192718 0.201617 0.00236388 0 1 0 0.113982 0.000678605 0.077876 0.157444 0.077876 32026
2.46407e+12 0.223796 0.237145 0.00325026 0 1 0 0.157026 0.000968866 0.12855 0.169806 0.113865 19701
3.90885e+12 0.220651 0.232639 0.00409168 0 1 0 0.195805 0.00134469 0.171767 0.17889 0.13424 12096
6.19012e+12 0.194605 0.203361 0.0050473 0 1 0 0.22232 0.00177546 0.200182 0.182158 0.133766 7081
9.81472e+12 0.184872 0.191684 0.00630215 0 1 0 0.234601 0.00224925 0.2165 0.174903 0.134743 4257
1.55529e+13 0.149406 0.15365 0.00766969 0 0 0 0.226219 0.00282227 0.210169 0.157966 0.129246 2356
2.45786e+13 0.126738 0.128373 0.00970784 0 0 0 0.23187 0.00389846 0.215348 0.157108 0.123588 1223
3.85718e+13 0.126316 0.129323 0.0133655 0 0 0 0.205369 0.00477945 0.19456 0.140532 0.121102 665
6.06707e+13 0.119048 0.119048 0.0189192 0 0 0 0.203068 0.00682848 0.193698 0.128218 0.113636 294
9.50083e+13 0.131387 0.138686 0.0313953 0 0 0 0.18946 0.0104826 0.167003 0.142366 0.100995 137
1.41025e+14 0.0638298 0.0638298 0.0360421 0 0 0 0.157934 0.0146229 0.13137 0.146831 0.0682363 47
2.34044e+14 0.181818 0.181818 0.121967 0 1 0 0.124782 0.0245972 0.0940381 0.140115 0.0575875 11
6.03436e+14 0 0 0 0 0 0 0.128515 0.121193 0.249708 0 0.242386 2
