#Only galaxies that have rejuvenated at least once and are currently obs. star-forming
#mpeak <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <SFTime> AvgErr Median_SFTime 1Sig+ 1Sig- Counts
8.38544e+09 1.04962e+09 1.07338e+08 8.29125e+08 5.93304e+08 3.64292e+08 1.62481e+09 1.51118e+08 1.28215e+09 1.16194e+09 7.14789e+08 90
1.56656e+10 7.68916e+08 5.93487e+07 6.05234e+08 5.64745e+08 2.52398e+08 1.47297e+09 1.47406e+08 1.05478e+09 1.15369e+09 4.49546e+08 55
2.54146e+10 7.84549e+08 5.52879e+07 6.76918e+08 5.9892e+08 3.04739e+08 1.6516e+09 1.66962e+08 1.25748e+09 1.32331e+09 6.8372e+08 70
3.93681e+10 9.14104e+08 5.94887e+07 7.1696e+08 6.52244e+08 2.57103e+08 1.64967e+09 1.11396e+08 1.18919e+09 1.85051e+09 5.83961e+08 129
6.36898e+10 1.06469e+09 5.96926e+07 7.35125e+08 1.00688e+09 2.70292e+08 1.6065e+09 1.0234e+08 1.14952e+09 1.53171e+09 5.44284e+08 165
9.99156e+10 1.07245e+09 5.35039e+07 7.91253e+08 1.0476e+09 4.30665e+08 1.93529e+09 1.0006e+08 1.28215e+09 2.36187e+09 6.76918e+08 255
1.5817e+11 1.15752e+09 5.50604e+07 8.43665e+08 1.01435e+09 3.83808e+08 1.88049e+09 9.06684e+07 1.28215e+09 2.14469e+09 6.76918e+08 275
2.53281e+11 1.27403e+09 6.38083e+07 9.41735e+08 1.0327e+09 4.47792e+08 2.05107e+09 9.68077e+07 1.56188e+09 1.96064e+09 9.56646e+08 280
3.96659e+11 1.32313e+09 6.1659e+07 1.0173e+09 1.07395e+09 5.59827e+08 2.01535e+09 9.99219e+07 1.50229e+09 2.02023e+09 8.97052e+08 299
6.35328e+11 1.39958e+09 5.56725e+07 1.05478e+09 1.31458e+09 5.60837e+08 2.17184e+09 9.14836e+07 1.6006e+09 2.65536e+09 9.90093e+08 358
9.97117e+11 1.61468e+09 7.8101e+07 1.16825e+09 1.49058e+09 6.74308e+08 2.18194e+09 9.85472e+07 1.52337e+09 2.36459e+09 8.43845e+08 317
1.58104e+12 1.71962e+09 8.08407e+07 1.28215e+09 1.75756e+09 6.82623e+08 2.05265e+09 1.00508e+08 1.50769e+09 2.13634e+09 7.94065e+08 264
2.52295e+12 1.90694e+09 1.18741e+08 1.28215e+09 1.94134e+09 6.76918e+08 1.93917e+09 1.03417e+08 1.41471e+09 1.7452e+09 8.09472e+08 225
3.94495e+12 2.07118e+09 1.35111e+08 1.51125e+09 2.25077e+09 8.21479e+08 1.9121e+09 1.26933e+08 1.37429e+09 2.05254e+09 6.99985e+08 155
6.24718e+12 2.32197e+09 1.80879e+08 1.62642e+09 2.39005e+09 7.97294e+08 1.3748e+09 1.15545e+08 1.05481e+09 1.27128e+09 5.73341e+08 91
9.81712e+12 2.34096e+09 1.98953e+08 2.1122e+09 1.89816e+09 1.39524e+09 1.29871e+09 1.08858e+08 1.0843e+09 1.07428e+09 5.9036e+08 66
1.61055e+13 3.14338e+09 3.29114e+08 2.77565e+09 2.22275e+09 1.72087e+09 1.44069e+09 1.71764e+08 1.16825e+09 1.39422e+09 6.68145e+08 40
2.38961e+13 2.94483e+09 4.75531e+08 2.56247e+09 1.9401e+09 1.95723e+09 1.52474e+09 2.61444e+08 9.02747e+08 2.07003e+09 2.97513e+08 23
4.04952e+13 2.76178e+09 4.12978e+08 3.1599e+09 1.34267e+09 2.33078e+09 1.84487e+09 3.26889e+08 1.48049e+09 2.16353e+09 7.9581e+08 16
5.92613e+13 3.22692e+09 4.46915e+08 3.64403e+09 6.11936e+08 2.8149e+09 1.25577e+09 2.72305e+08 9.88039e+08 8.94619e+08 6.17784e+08 15
1.00138e+14 2.88246e+09 6.59754e+08 3.2109e+09 1.76958e+09 1.89685e+09 1.05564e+09 3.11678e+08 8.29125e+08 1.37934e+09 3.64292e+08 5
1.76948e+14 2.30654e+09 4.4281e+08 2.80036e+09 3.23305e+08 2.0834e+09 9.38704e+08 1.80548e+08 7.94287e+08 8.32132e+08 1.89053e+08 5
3.16471e+14 3.66219e+09 3.66219e+09 3.66219e+09 0 0 7.1696e+08 7.1696e+08 7.1696e+08 0 0 1
