#For SF galaxies, QTime is the duration of the last period when they were quenched.
#vmpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
44.9074 0.000597512 1.06582e-05 710603 10831.3 0 0 0 0.369198 4.60231e-05 0.369822 0.107469 0.116596 0.523443 3.24388e-05 0.532967 0.0600947 0.0753773 0.63593 1.01587e-05 0.641446 0.014053 0.0246688 5256796
62.3433 0.00308231 4.63748e-05 1.69613e+06 29861.8 0 0 0 0.292568 7.1745e-05 0.288121 0.0920902 0.0874394 0.510767 5.55378e-05 0.518812 0.0544603 0.0694458 0.637054 1.57086e-05 0.641078 0.0127492 0.0206833 1428799
78.2321 0.0115229 0.000129668 8.62372e+06 102983 0 0 0 0.296598 9.94033e-05 0.293205 0.0859099 0.0823757 0.522383 6.45397e-05 0.526209 0.0474509 0.054736 0.637624 2.13069e-05 0.641186 0.0120685 0.018952 677433
98.6736 0.0398131 0.000346467 4.25664e+07 348935 0 0 0 0.333896 0.000139535 0.332224 0.0787103 0.0780106 0.534551 8.62088e-05 0.537358 0.044787 0.0505559 0.638057 3.44899e-05 0.642617 0.0116305 0.02005 318463
124.253 0.105503 0.000767834 1.54701e+08 981825 0 4.06527e+08 0 0.376642 0.000180112 0.375968 0.0711168 0.0702173 0.542617 0.000115253 0.545203 0.0421546 0.0467047 0.633536 6.37161e-05 0.640553 0.0134671 0.0271642 160071
156.49 0.235478 0.00149565 4.21433e+08 2.29524e+06 0 1.0412e+09 0 0.37826 0.000222298 0.37871 0.06023 0.0620685 0.510963 0.00017973 0.511403 0.0500623 0.0509372 0.609803 0.000141571 0.620452 0.0257401 0.0498996 80479
197.014 0.416921 0.00243708 8.48017e+08 4.50876e+06 6.23988e+08 1.10784e+09 6.23988e+08 0.341149 0.000287745 0.341258 0.0561209 0.0576796 0.455996 0.000278594 0.453728 0.0582002 0.0529716 0.569806 0.0002897 0.579144 0.0512614 0.0728454 40931
247.892 0.614024 0.00338432 1.333e+09 7.80676e+06 1.08371e+09 1.37133e+09 1.08371e+09 0.295525 0.000382044 0.294519 0.0551464 0.0543997 0.400141 0.00041886 0.396149 0.0621446 0.0536261 0.525321 0.000523931 0.527824 0.0822419 0.0828283 20693
311.892 0.779794 0.00412636 1.71057e+09 1.22052e+07 1.50004e+09 1.52964e+09 9.59429e+08 0.257205 0.000499243 0.254694 0.0521846 0.0476552 0.352613 0.000598346 0.349526 0.0597129 0.0555069 0.480177 0.000822213 0.478172 0.0922267 0.0847785 10086
392.829 0.877406 0.00474424 1.86445e+09 1.75387e+07 1.70842e+09 1.40274e+09 1.08444e+09 0.22818 0.0006234 0.225898 0.0448389 0.04134 0.316722 0.000793598 0.3144 0.0546825 0.0524312 0.443336 0.00111949 0.439003 0.0794305 0.0710358 4780
493.524 0.938505 0.00522622 1.79191e+09 2.36046e+07 1.62513e+09 1.32289e+09 9.17733e+08 0.207958 0.000803935 0.203564 0.0418809 0.0312261 0.291845 0.00105402 0.289943 0.0486003 0.0465704 0.423185 0.00143986 0.421263 0.0625215 0.0609158 2114
618.88 0.948276 0.00727401 1.75514e+09 3.28904e+07 1.62513e+09 1.24108e+09 8.34303e+08 0.191158 0.00103788 0.189715 0.0301564 0.0291141 0.275762 0.00143884 0.274345 0.0447923 0.042214 0.409162 0.00181679 0.409907 0.0506905 0.0544406 928
776.681 0.955882 0.0111534 1.54473e+09 5.03462e+07 1.375e+09 1.08004e+09 6.67602e+08 0.181812 0.00157034 0.180985 0.027927 0.0291975 0.264137 0.00224674 0.261872 0.0357302 0.0352427 0.401279 0.00328205 0.395135 0.0628711 0.0461345 340
960.437 0.987805 0.0121951 1.19756e+09 8.68168e+07 1.12466e+09 7.50207e+08 6.67399e+08 0.173913 0.00249452 0.174715 0.018402 0.0237359 0.260697 0.00426816 0.259993 0.0366244 0.0371415 0.406944 0.00589772 0.40744 0.0388213 0.0485405 82
1188.69 0.954545 0.0454545 1.24499e+09 1.75224e+08 1.20812e+09 9.98802e+08 5.84132e+08 0.170134 0.00404945 0.166348 0.0242805 0.0142935 0.250641 0.00580003 0.246 0.033121 0.0201719 0.404399 0.00927659 0.410513 0.035528 0.0328214 22
1618.4 1 0 9.99464e+08 4.17323e+07 1.0412e+09 0 8.34645e+07 0.160634 0.00737929 0.168013 0 0.0147586 0.230432 0.0233697 0.253802 0 0.0467394 0.419347 0.0371686 0.456516 0 0.0743372 2
