#sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
8.02565e+07 0.185033 0.209957 0.00262095 0 1 0 0.0723466 0.000447062 0.0477446 0.084225 0.0348626 31978
1.59104e+08 0.239857 0.285962 0.00412943 0 1 0 0.0907291 0.000680488 0.0635117 0.106124 0.0503185 17894
2.52043e+08 0.284896 0.340104 0.00414552 0 1 0 0.101792 0.000670459 0.0739132 0.112961 0.0528316 20088
3.97805e+08 0.312392 0.378626 0.00423724 0 1 0 0.1075 0.000658839 0.0810243 0.116567 0.0597975 21409
6.29667e+08 0.3363 0.41721 0.00449787 0 1 0 0.117482 0.000709067 0.0895427 0.125219 0.0676352 21011
9.99066e+08 0.371012 0.46892 0.00485772 0 1 0 0.128663 0.000773073 0.0990118 0.137733 0.0696784 20029
1.58272e+09 0.409387 0.53581 0.0052938 0 1 0 0.138459 0.000831197 0.107747 0.144695 0.078062 19324
2.51078e+09 0.441812 0.586587 0.00559718 0 1 0 0.153378 0.000903325 0.123365 0.151773 0.0858221 18698
3.97993e+09 0.474181 0.6466 0.00590806 0 1 0 0.169291 0.000977905 0.139459 0.16191 0.0958219 18339
6.29891e+09 0.517018 0.726083 0.00622443 1 1 1 0.187702 0.00104755 0.154563 0.176422 0.104733 18334
1.00187e+10 0.551015 0.798924 0.00643907 1 1 1 0.209028 0.00109723 0.179474 0.181991 0.120577 18769
1.58784e+10 0.597025 0.880032 0.00638573 1 1 1 0.235262 0.00113922 0.205565 0.197935 0.132711 19897
2.513e+10 0.627544 0.947505 0.00648558 1 1 1 0.265763 0.00117565 0.239781 0.207466 0.148436 20440
3.96821e+10 0.64316 0.969545 0.00647697 1 1 1 0.293841 0.00119543 0.275902 0.199542 0.161634 20292
6.23759e+10 0.638649 0.948917 0.00690651 1 1 1 0.317509 0.00128939 0.303024 0.195682 0.16392 17227
9.80681e+10 0.602705 0.870375 0.00812504 1 1 1 0.329544 0.00149177 0.319475 0.179163 0.160464 11757
1.53874e+11 0.543016 0.74174 0.0104266 1 1 1 0.341765 0.00188471 0.332467 0.157409 0.13779 6114
2.43925e+11 0.491027 0.629935 0.0140858 0 1 0 0.335402 0.00231728 0.331658 0.130099 0.117946 2786
3.82074e+11 0.391714 0.482109 0.0206215 0 1 0 0.33219 0.00309464 0.325867 0.10326 0.0962393 1062
6.07735e+11 0.360704 0.42522 0.0334007 0 1 0 0.319474 0.00479355 0.315201 0.085622 0.0802136 341
9.61329e+11 0.323077 0.338462 0.0630816 0 1 0 0.28612 0.0107618 0.287415 0.0809194 0.096733 65
1.40469e+12 0.285714 0.285714 0.184428 0 1 0 0.273366 0.0164097 0.297637 0.00755811 0.065854 7
