#Type(SFH/ICLH/SM_mp/ICL_mp/HM_mp/SFR_mp/SSFR_mp/ICL_ratio_mp/SM_HM_ratio_mp/fq_mp) Scale Median 1Sig+ 1Sig-
#Halos/galaxies at a=1.002310 (z=-0.002305)
#SF Units: 1/yr
#SFH: Star formation history of present-day stellar population (including merged galaxies).
#ICLH: Star formation history of present-day ICL.
#SM_mp: Stellar mass of main progenitor.
#ICL_mp: ICL of main progenitor.
#HM_mp: Peak halo mass of main progenitor [Msun/h].
#SFR_mp: Star formation rate of main progenitor.
#SSFR_mp: Specific star formation rate of main progenitor.
#ICL_ratio_mp: ICL ratio (ICL/SM) of main progenitor.
#SM_HM_ratio_mp: SM/HM ratio of main progenitor.
#SF rates divided by final a=1.002310 (z=-0.002305) stellar mass
#mpeak range: 13.75 - 14.25
#HM    Stats: 8.230880e+13 (median) + 3.920620e+13  / - 1.698530e+13
#SM    Stats: 3.264130e+11 (median) + 1.562490e+11  / - 1.236390e+11
#ObsSM Stats: 3.366130e+11 (median) + 1.670990e+11  / - 1.529160e+11
#VMP   Stats: 6.371000e+02 (median) + 7.515002e+01  / - 6.916998e+01
#ICL   Stats: 7.937060e+10 (median) + 7.823740e+10  / - 4.364560e+10
#SSFR  Stats: 2.058080e-11 (median) + 7.195616e-11  / - 7.390772e-12
sfh 0.055623 0 0 0 #avg: 2.58135e-22; avg_err: 2.58135e-22; sd: 2.65766e-21; counts: 107
sfh 0.060123 0 0 0 #avg: 7.99129e-15; avg_err: 3.62961e-15; sd: 3.73691e-14; counts: 107
sfh 0.062373 0 9.03319e-14 0 #avg: 6.47683e-14; avg_err: 1.83779e-14; sd: 1.89212e-13; counts: 107
sfh 0.064623 0 3.75728e-13 0 #avg: 2.18907e-13; avg_err: 5.76952e-14; sd: 5.94009e-13; counts: 107
sfh 0.066873 7.95012e-14 6.77623e-13 7.95012e-14 #avg: 4.22283e-13; avg_err: 8.92119e-14; sd: 9.18493e-13; counts: 107
sfh 0.069123 1.76084e-13 1.27768e-12 1.76084e-13 #avg: 1.02463e-12; avg_err: 2.10546e-13; sd: 2.1677e-12; counts: 107
sfh 0.071373 6.13331e-13 2.29984e-12 6.13331e-13 #avg: 2.01515e-12; avg_err: 4.86566e-13; sd: 5.00951e-12; counts: 107
sfh 0.073623 1.24264e-12 4.54968e-12 1.2418e-12 #avg: 3.17343e-12; avg_err: 5.54175e-13; sd: 5.70558e-12; counts: 107
sfh 0.075873 1.72289e-12 7.46433e-12 1.61185e-12 #avg: 4.43818e-12; avg_err: 6.67275e-13; sd: 6.87002e-12; counts: 107
sfh 0.078123 2.80696e-12 8.62416e-12 2.43893e-12 #avg: 5.74545e-12; avg_err: 7.91069e-13; sd: 8.14455e-12; counts: 107
sfh 0.080373 3.81888e-12 1.1001e-11 3.13953e-12 #avg: 7.28425e-12; avg_err: 1.02793e-12; sd: 1.05832e-11; counts: 107
sfh 0.082623 4.47074e-12 6.95884e-12 3.39077e-12 #avg: 7.58e-12; avg_err: 1.12282e-12; sd: 1.15601e-11; counts: 107
sfh 0.085998 7.19466e-12 9.96105e-12 5.23237e-12 #avg: 9.48734e-12; avg_err: 9.60782e-13; sd: 9.89186e-12; counts: 107
sfh 0.089373 8.86438e-12 1.01632e-11 6.03067e-12 #avg: 1.29281e-11; avg_err: 1.4726e-12; sd: 1.51613e-11; counts: 107
sfh 0.092748 1.04959e-11 1.84871e-11 6.98819e-12 #avg: 1.73536e-11; avg_err: 2.06745e-12; sd: 2.12857e-11; counts: 107
sfh 0.096123 1.42985e-11 2.41569e-11 8.84269e-12 #avg: 2.0996e-11; avg_err: 2.14336e-12; sd: 2.20672e-11; counts: 107
sfh 0.099498 1.99587e-11 2.05551e-11 1.30443e-11 #avg: 2.76115e-11; avg_err: 2.96104e-12; sd: 3.04857e-11; counts: 107
sfh 0.102873 2.37265e-11 2.22323e-11 1.46428e-11 #avg: 3.22955e-11; avg_err: 3.75744e-12; sd: 3.86853e-11; counts: 107
sfh 0.106248 2.72895e-11 2.73509e-11 1.57316e-11 #avg: 3.82532e-11; avg_err: 4.06161e-12; sd: 4.18168e-11; counts: 107
sfh 0.109623 2.93723e-11 4.27816e-11 1.59212e-11 #avg: 4.34951e-11; avg_err: 4.27285e-12; sd: 4.39917e-11; counts: 107
sfh 0.112998 3.58183e-11 3.85096e-11 1.99006e-11 #avg: 5.00758e-11; avg_err: 5.52699e-12; sd: 5.69039e-11; counts: 107
sfh 0.116373 3.96152e-11 6.40213e-11 2.24057e-11 #avg: 5.83778e-11; avg_err: 5.9578e-12; sd: 6.13393e-11; counts: 107
sfh 0.119748 4.40908e-11 5.62861e-11 2.2649e-11 #avg: 6.57674e-11; avg_err: 6.72256e-12; sd: 6.9213e-11; counts: 107
sfh 0.123123 5.38601e-11 6.56106e-11 3.011e-11 #avg: 7.57282e-11; avg_err: 7.55172e-12; sd: 7.77497e-11; counts: 107
sfh 0.126498 6.37062e-11 7.35899e-11 3.79999e-11 #avg: 8.58045e-11; avg_err: 8.21651e-12; sd: 8.45941e-11; counts: 107
sfh 0.129873 6.87167e-11 8.73627e-11 3.9098e-11 #avg: 9.62772e-11; avg_err: 9.21424e-12; sd: 9.48664e-11; counts: 107
sfh 0.133248 7.24458e-11 9.06899e-11 4.27157e-11 #avg: 1.01041e-10; avg_err: 8.88763e-12; sd: 9.15038e-11; counts: 107
sfh 0.136623 8.12349e-11 9.82371e-11 4.98573e-11 #avg: 1.08028e-10; avg_err: 8.8777e-12; sd: 9.14016e-11; counts: 107
sfh 0.141685 8.99593e-11 1.30547e-10 5.65012e-11 #avg: 1.25823e-10; avg_err: 1.14078e-11; sd: 1.17451e-10; counts: 107
sfh 0.146748 1.02708e-10 1.44261e-10 6.3689e-11 #avg: 1.57777e-10; avg_err: 1.84221e-11; sd: 1.89668e-10; counts: 107
sfh 0.15181 1.25114e-10 1.93408e-10 7.93296e-11 #avg: 1.80992e-10; avg_err: 1.80464e-11; sd: 1.85799e-10; counts: 107
sfh 0.156873 1.48524e-10 1.76317e-10 1.03782e-10 #avg: 2.07579e-10; avg_err: 2.46764e-11; sd: 2.54059e-10; counts: 107
