#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.8646e+07 0.0342124 0.000427416 3.53435e+07 456025 0 0 0 0.260147 0.000207867 0.246581 0.100709 0.0735974 0.48592 0.000175269 0.495363 0.0603882 0.0778423 0.626119 6.84212e-05 0.633655 0.0159004 0.0299907 180870
1.58113e+08 0.0566273 0.000785808 5.94887e+07 849469 0 0 0 0.265012 0.000299401 0.253849 0.0973759 0.0764841 0.489639 0.00022986 0.496759 0.0569596 0.0708076 0.625502 0.000101757 0.633697 0.0157257 0.0313507 86513
2.4939e+08 0.072626 0.000938468 8.33949e+07 1.10768e+06 0 0 0 0.272643 0.000313501 0.263874 0.0931579 0.0785343 0.493199 0.000233701 0.499755 0.0550839 0.0680165 0.625097 0.000113125 0.633991 0.0157154 0.0328369 76474
3.94907e+08 0.0932468 0.00116682 1.15996e+08 1.48742e+06 0 0 0 0.282059 0.000345901 0.274335 0.0912953 0.0792414 0.498036 0.000252877 0.504146 0.0546923 0.0669137 0.624315 0.00013405 0.634209 0.0158761 0.0348189 62104
6.25737e+08 0.119152 0.00145269 1.63346e+08 2.00537e+06 0 3.33561e+08 0 0.291045 0.000378868 0.285554 0.0862177 0.0798246 0.502086 0.000277604 0.508488 0.0535602 0.0665008 0.623699 0.000158611 0.634564 0.016065 0.037585 49735
9.90701e+08 0.151593 0.00180763 2.23019e+08 2.69022e+06 0 5.40609e+08 0 0.302163 0.000417869 0.297737 0.0829724 0.0790822 0.507477 0.000307411 0.514378 0.0519653 0.0658775 0.62234 0.000192898 0.634934 0.0159771 0.0419676 39362
1.57148e+09 0.187966 0.00218656 2.93831e+08 3.48602e+06 0 7.07395e+08 0 0.312879 0.000460384 0.30931 0.08097 0.079697 0.511621 0.000342157 0.518941 0.0507782 0.0656408 0.620191 0.000234039 0.634418 0.0166801 0.046465 31926
2.49351e+09 0.226845 0.00258874 3.80743e+08 4.45065e+06 0 9.17793e+08 0 0.323061 0.000499098 0.320842 0.0778112 0.0782613 0.51345 0.000380547 0.52175 0.0495805 0.0670262 0.615995 0.000284265 0.632142 0.0185116 0.0537118 26172
3.95787e+09 0.274113 0.00299542 4.89794e+08 5.58659e+06 0 1.12466e+09 0 0.333942 0.000532256 0.331492 0.0763268 0.0754213 0.51192 0.000417426 0.520158 0.0501384 0.0663082 0.609659 0.000345296 0.628131 0.0213625 0.0626531 22177
6.28211e+09 0.313511 0.0033405 6.22751e+08 6.94752e+06 0 1.40624e+09 0 0.341556 0.000568479 0.340346 0.0755745 0.0771414 0.504633 0.000466074 0.513357 0.0520159 0.0691837 0.599481 0.00042831 0.620755 0.0261504 0.0744759 19288
