#obs_sm F_rejuv <Rejuv> AvgErr Median_Rejuv 1Sig+ 1Sig- <Q_duty_cycle> AvgErr Median_Q_duty_cycle 1Sig+ 1Sig- Counts
7.73136e+07 0.00181957 0.00183639 5.3425e-05 0 0 0 0.00117558 1.23466e-05 0 0 0 653999
1.57244e+08 0.00418242 0.0042235 0.000132727 0 0 0 0.00241992 3.02634e-05 0 0 0 243400
2.49103e+08 0.00659528 0.00666169 0.0001857 0 0 0 0.0037439 4.34248e-05 0 0 0 195746
3.94279e+08 0.0108244 0.0109719 0.000267354 0 0 0 0.00577874 6.2649e-05 0 0 0 155944
6.25113e+08 0.0156711 0.0158906 0.000361493 0 0 0 0.00843474 8.81602e-05 0 0 0 123029
9.90782e+08 0.0234948 0.0239977 0.000500733 0 0 0 0.0124235 0.000126045 0 0.0149716 0 97426
1.5715e+09 0.0328907 0.0335482 0.000659794 0 0 0 0.0176331 0.000175139 0 0.0295937 0 77560
2.49231e+09 0.045416 0.0465194 0.00086291 0 0 0 0.0245312 0.000236456 0 0.0457316 0 62533
3.95657e+09 0.0636711 0.0655409 0.00111925 0 0 0 0.0336416 0.000312504 0 0.0733257 0 51876
6.28443e+09 0.0847534 0.0877209 0.00139052 0 0 0 0.0452877 0.000406096 0 0.103269 0 44482
9.97821e+09 0.111035 0.115233 0.00164174 0 0 0 0.0610696 0.000499884 0.00774748 0.13509 0.00774748 40978
1.58069e+10 0.137592 0.143507 0.00188318 0 0 0 0.0766414 0.000574413 0.0228659 0.154651 0.0228659 38040
2.50163e+10 0.161812 0.169846 0.00211353 0 1 0 0.094728 0.000654305 0.0434319 0.170332 0.0434319 35226
3.94874e+10 0.171081 0.179259 0.00231068 0 1 0 0.111381 0.000741935 0.0661657 0.177301 0.0661657 30693
6.21486e+10 0.173229 0.182707 0.00269466 0 1 0 0.125648 0.000879811 0.0829743 0.182305 0.0829743 23212
9.72514e+10 0.161394 0.167572 0.00336395 0 1 0 0.140438 0.00118296 0.106974 0.180635 0.106974 13433
1.52153e+11 0.147544 0.151576 0.00500532 0 0 0 0.155411 0.00185348 0.131529 0.165183 0.123939 5456
2.3682e+11 0.130522 0.13253 0.0089271 0 0 0 0.166095 0.00337306 0.140063 0.169193 0.113265 1494
3.72207e+11 0.134387 0.13834 0.0224587 0 0 0 0.167913 0.00747084 0.151647 0.141414 0.114119 253
5.68821e+11 0.0833333 0.0833333 0.0576303 0 0 0 0.155261 0.0268484 0.122191 0.207703 0.100384 24
8.38686e+11 0 0 0 0 0 0 0.104224 0.05652 0.180912 0.0403284 0.17359 4
