#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.49069e+07 0 0 0 0 0 0 0 0.122662 5.54759e-05 0.120907 0.0213215 0.0174615 0.152885 5.54019e-05 0.153325 0.0198726 0.0205951 0.186927 2.81308e-05 0.188973 0.00719215 0.0115812 121735
1.559e+08 0 0 0 0 0 0 0 0.123416 0.000111551 0.121858 0.0216381 0.0183624 0.155349 0.000107606 0.155994 0.0194462 0.0205534 0.188014 5.2987e-05 0.190117 0.00664578 0.0108818 32043
2.47186e+08 0 0 0 0 0 0 0 0.12481 0.000138319 0.123392 0.0218641 0.0186359 0.157063 0.000129304 0.157715 0.0194326 0.0201273 0.188897 6.13166e-05 0.19091 0.00616793 0.0102884 21204
3.91561e+08 0 0 0 0 0 0 0 0.126589 0.000172094 0.125349 0.0217912 0.0188942 0.158592 0.000155845 0.159222 0.0185717 0.019345 0.189435 7.30273e-05 0.191375 0.00594194 0.0100795 13852
6.2088e+08 0 0 0 0 0 0 0 0.128242 0.000214381 0.127221 0.0217538 0.0193985 0.159852 0.00019037 0.160866 0.01789 0.0199762 0.190067 8.4686e-05 0.191806 0.005584 0.00928093 8966
9.82105e+08 0 0 0 0 0 0 0 0.129781 0.000271097 0.128835 0.0219873 0.0192602 0.16094 0.000239017 0.162112 0.017581 0.0197308 0.190461 0.000106369 0.192236 0.00545244 0.00890061 5635
1.5573e+09 0 0 0 0 0 0 0 0.13131 0.000346636 0.13072 0.0217143 0.0201382 0.162236 0.0002982 0.162875 0.0180554 0.0189331 0.191191 0.000128129 0.193012 0.00498033 0.00877289 3523
2.4593e+09 0 0 0 0 0 0 0 0.133082 0.000439101 0.132891 0.0203621 0.0204725 0.163612 0.000381623 0.164913 0.016746 0.0194503 0.191713 0.00015976 0.193493 0.00489421 0.00857027 2100
3.89701e+09 0 0 0 0 0 0 0 0.135948 0.000568 0.135541 0.0216875 0.0203852 0.166339 0.000452324 0.168173 0.0147243 0.0188318 0.192403 0.000191125 0.194164 0.00438076 0.00801332 1266
6.14602e+09 0 0 0 0 0 0 0 0.138251 0.000746487 0.138224 0.0208214 0.0203655 0.169006 0.000630874 0.171037 0.014829 0.0194938 0.193361 0.000261532 0.19509 0.00436948 0.00749058 694
9.7741e+09 0 0 0 0 0 0 0 0.140935 0.000982411 0.139423 0.0233719 0.0188828 0.170022 0.00079251 0.171154 0.0163708 0.0161584 0.19368 0.000326798 0.195506 0.00382395 0.0077396 417
1.56325e+10 0 0 1.81701e+06 1.81701e+06 0 0 0 0.144662 0.00134884 0.144184 0.0236301 0.0202249 0.172745 0.00104615 0.176774 0.0111385 0.0207097 0.195078 0.000391415 0.196903 0.00285153 0.00646242 233
2.46592e+10 0 0 0 0 0 0 0 0.145984 0.00173944 0.145121 0.023859 0.0195994 0.172856 0.00124297 0.17468 0.0108481 0.0161036 0.195472 0.000404476 0.196583 0.0025907 0.00493088 117
3.90844e+10 0 0 0 0 0 0 0 0.147664 0.0023937 0.146051 0.0233817 0.0203988 0.172745 0.0017323 0.172571 0.0178565 0.0159118 0.193962 0.000763254 0.195833 0.00402762 0.00905673 69
5.88927e+10 0 0 0 0 0 0 0 0.149873 0.00357554 0.152614 0.0169122 0.0164049 0.172684 0.00337176 0.175981 0.0110509 0.0164903 0.195317 0.00093128 0.195784 0.00367136 0.00286253 23
9.72108e+10 0 0 0 0 0 0 0 0.150507 0.00363148 0.152169 0.00819071 0.0165172 0.178126 0.00218176 0.179741 0.00656646 0.00741731 0.196769 0.00087946 0.198032 0.000554755 0.00337331 9
1.47538e+11 0 0 0 0 0 0 0 0.139307 0.010163 0.14947 0 0.0203261 0.1658 0.00143361 0.167234 0 0.00286722 0.189936 0.00164827 0.191585 0 0.00329654 2
